level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	3307	4676	-1	
2	1	1	0	0	0	510	284	2330	3630	-1	
3	1	1	1	0	0	510	284	2330	3630	-1	
4	1	1	1	1	0	1418	284	506	21	-1	
5	1	1	1	1	1	1418	284	28	19	77.638153	IX
5	1	1	1	1	2	1469	285	224	20	87.356339	RECENSEAMENTO
5	1	1	1	1	3	1716	285	82	20	89.685890	GERAL
5	1	1	1	1	4	1820	294	13	2	61.374710	-
5	1	1	1	1	5	1858	286	66	18	57.846470	19R0
4	1	1	1	2	0	514	318	2326	17	-1	
5	1	1	1	2	1	514	311	45	29	0.000000	Jodog
5	1	1	1	2	2	570	311	25	29	19.639301	dob
5	1	1	1	2	3	606	311	25	29	16.613178	kok
5	1	1	1	2	4	640	319	57	15	17.656212	goo
5	1	1	1	2	5	713	311	44	29	32.519531	soda
5	1	1	1	2	6	787	318	35	15	29.445105	ona
5	1	1	1	2	7	833	319	64	14	22.849545	gga
5	1	1	1	2	8	925	311	27	29	31.344322	ies
5	1	1	1	2	9	976	318	44	14	53.137939	kak
5	1	1	1	2	10	1029	319	61	13	26.750294	kkk
5	1	1	1	2	11	1102	318	25	13	21.113182	ak
5	1	1	1	2	12	1135	318	28	15	38.936852	tk
5	1	1	1	2	13	1172	318	26	14	21.224766	dk
5	1	1	1	2	14	1220	318	30	14	42.743027	ak
5	1	1	1	2	15	1276	318	97	14	30.217667	sg
5	1	1	1	2	16	1450	318	80	14	19.062061	ao
5	1	1	1	2	17	1568	318	73	15	20.036812	a
5	1	1	1	2	18	1711	318	175	15	41.235046	eo
5	1	1	1	2	19	1986	318	124	15	35.030884	oo
5	1	1	1	2	20	2124	319	61	13	20.280109	tet
5	1	1	1	2	21	2218	318	57	14	22.453699	ah
5	1	1	1	2	22	2303	319	22	14	27.519802	ok
5	1	1	1	2	23	2344	319	52	14	32.777744	kk
5	1	1	1	2	24	2431	311	55	29	14.157410	keg
5	1	1	1	2	25	2511	319	22	14	41.099419	te
5	1	1	1	2	26	2547	311	26	29	39.609268	tok
5	1	1	1	2	27	2598	320	12	15	53.178211	a
5	1	1	1	2	28	2641	319	57	15	27.600555	ag
5	1	1	1	2	29	2723	311	28	29	47.267563	Bak
5	1	1	1	2	30	2767	321	21	13	38.944725	a
4	1	1	1	3	0	515	404	1175	22	-1	
5	1	1	1	3	1	515	407	27	18	87.870880	2.
5	1	1	1	3	2	586	406	83	20	63.704586	DADCS
5	1	1	1	3	3	693	405	100	20	93.347275	GERAIS
5	1	1	1	3	4	817	405	46	20	93.283875	DAS
5	1	1	1	3	5	886	404	171	20	89.196434	ATIVIDADES
5	1	1	1	3	6	1083	404	202	20	30.735884	INDUSTRIALS,
5	1	1	1	3	7	1311	404	118	19	93.298149	SEGUNDO
5	1	1	1	3	8	1451	404	239	21	38.764473	MICRORREGIOE
5	1	1	1	3	9	1663	400	30	32	38.764473	S,
4	1	1	1	4	0	586	462	580	22	-1	
5	1	1	1	4	1	586	463	173	21	75.130684	MUNICIPIOS
5	1	1	1	4	2	783	464	11	18	92.515724	E
5	1	1	1	4	3	816	463	120	20	83.471878	GENEROS
5	1	1	1	4	4	958	463	29	20	93.256889	DE
5	1	1	1	4	5	1014	462	152	20	83.128830	INDUSTRIA
4	1	1	1	5	0	515	550	2321	19	-1	
5	1	1	1	5	1	515	552	49	15	16.091900	RAO
5	1	1	1	5	2	593	552	41	15	32.767982	oe
5	1	1	1	5	3	643	551	23	16	15.314837	hE
5	1	1	1	5	4	686	552	195	14	26.249065	ek
5	1	1	1	5	5	1038	550	248	16	31.115437	gg
5	1	1	1	5	6	1351	551	23	14	43.098701	ok
5	1	1	1	5	7	1381	550	98	14	37.778328	dia
5	1	1	1	5	8	1496	550	74	15	30.454855	doo
5	1	1	1	5	9	1598	550	21	15	14.585886	ok
5	1	1	1	5	10	1633	550	53	15	41.619282	odo
5	1	1	1	5	11	1701	543	27	30	44.149605	tok
5	1	1	1	5	12	1736	551	38	14	31.285950	do
5	1	1	1	5	13	1808	551	60	13	38.038666	dd
5	1	1	1	5	14	1901	550	39	15	41.522503	a
5	1	1	1	5	15	1996	550	31	16	33.808495	oe
5	1	1	1	5	16	2081	552	69	14	15.529041	to
5	1	1	1	5	17	2201	551	18	15	44.409557	a
5	1	1	1	5	18	2246	551	45	16	48.602734	ak
5	1	1	1	5	19	2301	551	75	15	23.688116	ee
5	1	1	1	5	20	2391	552	38	14	42.380486	Oo
5	1	1	1	5	21	2466	553	35	13	38.034344	ae
5	1	1	1	5	22	2513	552	23	15	44.491058	ee
5	1	1	1	5	23	2591	552	88	16	38.772675	RE
5	1	1	1	5	24	2708	554	40	13	49.344223	ORK
5	1	1	1	5	25	2758	554	25	13	39.488026	RE
4	1	1	1	6	0	639	583	2198	15	-1	
5	1	1	1	6	1	639	584	12	14	91.634460	*
5	1	1	1	6	2	1980	583	12	14	91.644302	*
5	1	1	1	6	3	2156	584	12	13	83.121284	*
5	1	1	1	6	4	2615	584	12	14	58.784328	*
5	1	1	1	6	5	2824	585	13	12	88.320145	*
4	1	1	1	7	0	637	610	2203	20	-1	
5	1	1	1	7	1	637	612	14	14	82.953468	*
5	1	1	1	7	2	1980	611	13	15	86.483566	*
5	1	1	1	7	3	2156	612	12	13	43.604946	x
5	1	1	1	7	4	2263	610	116	20	88.336227	PESSCAL
5	1	1	1	7	5	2404	611	119	19	58.740635	OCUPADO
5	1	1	1	7	6	2616	612	12	14	37.271477	*
5	1	1	1	7	7	2671	611	45	19	19.215841	AND
5	1	1	1	7	8	2737	611	32	19	92.283287	DE
5	1	1	1	7	9	2827	613	13	13	84.833183	*
4	1	1	1	8	0	636	642	2201	20	-1	
5	1	1	1	8	1	636	643	13	13	69.517181	x
5	1	1	1	8	2	1980	642	12	13	79.178253	*
5	1	1	1	8	3	2156	643	12	13	90.482018	*
5	1	1	1	8	4	2279	642	30	18	96.342834	EM
5	1	1	1	8	5	2333	642	171	19	32.473663	31-12-1980
5	1	1	1	8	6	2613	643	12	13	91.841988	*
5	1	1	1	8	7	2685	643	64	19	86.727119	1980
5	1	1	1	8	8	2825	644	12	13	89.986092	*
4	1	1	1	9	0	634	659	2206	35	-1	
5	1	1	1	9	1	634	659	18	35	24.748898	Ps
5	1	1	1	9	2	1981	672	12	14	85.629097	*
5	1	1	1	9	3	2157	673	12	14	91.871399	*
5	1	1	1	9	4	2616	674	12	13	90.046425	*
5	1	1	1	9	5	2826	674	14	14	53.635056	*
4	1	1	1	10	0	638	701	2200	17	-1	
5	1	1	1	10	1	638	702	12	14	57.474930	*
5	1	1	1	10	2	1980	702	13	13	92.320732	*
5	1	1	1	10	3	2156	701	30	15	42.999229	GI
5	1	1	1	10	4	2211	692	26	34	25.488033	tok
5	1	1	1	10	5	2248	702	38	14	34.874538	igo
5	1	1	1	10	6	2302	702	59	15	44.177784	tuto
5	1	1	1	10	7	2390	702	57	15	14.505634	Roe
5	1	1	1	10	8	2458	702	74	15	35.055809	ioe
5	1	1	1	10	9	2545	692	24	34	35.201244	fof
5	1	1	1	10	10	2582	703	61	14	15.716858	abt
5	1	1	1	10	11	2676	703	22	15	47.606396	ok
5	1	1	1	10	12	2710	703	37	14	27.196722	Rae
5	1	1	1	10	13	2769	703	69	15	43.618923	ke
4	1	1	1	11	0	637	729	2200	15	-1	
5	1	1	1	11	1	637	730	13	13	75.185509	*
5	1	1	1	11	2	1980	730	12	13	10.563335	*
5	1	1	1	11	3	2156	729	12	15	18.600712	*
5	1	1	1	11	4	2402	730	14	14	55.311810	*
5	1	1	1	11	5	2614	731	12	13	79.917290	x
5	1	1	1	11	6	2825	733	12	11	65.661438	™
4	1	1	1	12	0	532	761	2306	18	-1	
5	1	1	1	12	1	532	761	63	18	75.741043	NUM.
5	1	1	1	12	2	638	762	13	13	43.157692	=
5	1	1	1	12	3	1980	761	13	14	67.452751	*
5	1	1	1	12	4	2154	763	14	13	87.391762	*
5	1	1	1	12	5	2402	762	15	15	85.477318	*
5	1	1	1	12	6	2614	763	15	13	33.363029	x
5	1	1	1	12	7	2826	764	12	13	85.044647	*
4	1	1	1	13	0	638	787	2200	20	-1	
5	1	1	1	13	1	638	790	13	12	89.735634	*
5	1	1	1	13	2	1981	787	188	20	85.985985	*ESTABELE-*
5	1	1	1	13	3	2403	789	12	15	92.585609	*
5	1	1	1	13	4	2614	790	13	13	73.390427	x
5	1	1	1	13	5	2826	790	12	15	89.002930	*
4	1	1	1	14	0	638	818	2200	18	-1	
5	1	1	1	14	1	638	820	13	14	69.183250	*
5	1	1	1	14	2	1981	818	12	14	61.685455	x
5	1	1	1	14	3	2157	820	12	13	23.398266	“
5	1	1	1	14	4	2403	821	14	13	68.430008	*
5	1	1	1	14	5	2614	820	12	14	11.536465	7
5	1	1	1	14	6	2826	822	12	14	78.657173	*
4	1	1	1	15	0	530	848	2308	21	-1	
5	1	1	1	15	1	530	848	32	20	76.967033	CE
5	1	1	1	15	2	638	851	12	13	90.787270	*
5	1	1	1	15	3	1095	849	239	20	83.141418	MICRORREGIOES,
5	1	1	1	15	4	1361	848	172	19	88.640541	MUNICIPIOS
5	1	1	1	15	5	1979	849	155	19	55.282722	¥CIMENTOS
5	1	1	1	15	6	2155	851	12	13	68.975784	*
5	1	1	1	15	7	2402	850	12	14	69.318184	*
5	1	1	1	15	8	2615	851	12	13	42.807396	x
5	1	1	1	15	9	2825	853	13	12	64.051788	*
4	1	1	1	16	0	638	878	2200	20	-1	
5	1	1	1	16	1	638	880	13	14	90.924995	*
5	1	1	1	16	2	1980	878	12	15	77.133202	*
5	1	1	1	16	3	2156	880	12	13	79.739830	*
5	1	1	1	16	4	2403	880	12	13	42.093510	*
5	1	1	1	16	5	2614	880	12	14	92.460243	*
5	1	1	1	16	6	2684	879	84	19	71.260757	MEDIA
5	1	1	1	16	7	2826	880	12	14	51.050194	*
4	1	1	1	17	0	638	905	2200	20	-1	
5	1	1	1	17	1	638	907	12	15	83.475693	*
5	1	1	1	17	2	1979	906	13	14	91.972588	*
5	1	1	1	17	3	2015	906	48	18	94.213806	AND
5	1	1	1	17	4	2086	905	28	19	85.545486	DE
5	1	1	1	17	5	2156	907	12	14	81.559067	*
5	1	1	1	17	6	2402	908	13	13	81.922173	*
5	1	1	1	17	7	2455	907	100	18	35.412045	Ltsaon
5	1	1	1	17	8	2614	908	13	12	91.572655	*
5	1	1	1	17	9	2826	908	12	14	93.011360	*
4	1	1	1	18	0	531	934	2307	22	-1	
5	1	1	1	18	1	531	935	48	20	75.863625	OR-
5	1	1	1	18	2	638	936	12	15	92.043945	*
5	1	1	1	18	3	1114	935	12	19	90.019028	€
5	1	1	1	18	4	1150	934	117	20	89.480530	GENEROS
5	1	1	1	18	5	1291	935	29	18	93.228813	DE
5	1	1	1	18	6	1346	934	153	20	88.316200	INDUSTRIA
5	1	1	1	18	7	1980	936	12	13	91.243622	*
5	1	1	1	18	8	2155	936	13	15	90.213432	*
5	1	1	1	18	9	2403	937	12	13	79.644867	*
5	1	1	1	18	10	2612	938	14	13	88.621605	*
5	1	1	1	18	11	2650	937	98	19	87.642479	MENSAL
5	1	1	1	18	12	2774	938	29	17	90.709244	DO
5	1	1	1	18	13	2826	937	12	15	88.269173	*
4	1	1	1	19	0	636	965	2202	19	-1	
5	1	1	1	19	1	636	966	13	14	91.755486	*
5	1	1	1	19	2	1979	966	14	12	91.293228	*
5	1	1	1	19	3	2032	965	65	19	59.067665	1990
5	1	1	1	19	4	2155	967	13	13	86.747566	*
5	1	1	1	19	5	2243	966	82	17	91.222710	TOTAL
5	1	1	1	19	6	2402	966	12	15	82.377533	*
5	1	1	1	19	7	2510	967	11	16	56.999802	A
5	1	1	1	19	8	2614	967	13	13	90.932739	*
5	1	1	1	19	9	2826	968	12	13	57.055439	*
4	1	1	1	20	0	637	994	2203	20	-1	
5	1	1	1	20	1	637	995	12	13	90.497200	*
5	1	1	1	20	2	1980	994	12	14	87.679787	*
5	1	1	1	20	3	2155	995	13	13	57.272434	*
5	1	1	1	20	4	2403	994	13	15	92.009186	*
5	1	1	1	20	5	2615	996	13	12	83.640312	*
5	1	1	1	20	6	2668	995	117	19	38.185177	PESSOAL
5	1	1	1	20	7	2828	997	12	12	72.166466	*
4	1	1	1	21	0	531	1022	2306	20	-1	
5	1	1	1	21	1	531	1022	48	19	89.100731	DEM
5	1	1	1	21	2	637	1024	12	14	86.521355	*
5	1	1	1	21	3	1979	1022	13	15	89.138748	*
5	1	1	1	21	4	2155	1024	13	13	24.726048	«
5	1	1	1	21	5	2403	1024	12	13	90.261559	*
5	1	1	1	21	6	2436	1023	136	19	23.895355	PRODUCAO
5	1	1	1	21	7	2613	1024	12	14	56.989170	*
5	1	1	1	21	8	2825	1025	12	13	88.413841	*
4	1	1	1	22	0	636	1053	2201	21	-1	
5	1	1	1	22	1	636	1054	13	14	91.825317	*
5	1	1	1	22	2	1979	1053	12	13	90.612396	*
5	1	1	1	22	3	2155	1053	13	15	91.360107	*
5	1	1	1	22	4	2401	1056	14	12	88.239586	*
5	1	1	1	22	5	2615	1056	12	12	90.165192	*
5	1	1	1	22	6	2667	1054	118	20	69.790688	oOCUPADO
5	1	1	1	22	7	2825	1056	12	13	79.141510	*
4	1	1	1	23	0	636	1082	2202	18	-1	
5	1	1	1	23	1	636	1083	13	15	87.339745	*
5	1	1	1	23	2	1978	1082	14	15	85.471649	*
5	1	1	1	23	3	2154	1084	14	13	70.537018	*
5	1	1	1	23	4	2402	1084	12	13	88.030083	*
5	1	1	1	23	5	2614	1084	14	15	66.994247	*
5	1	1	1	23	6	2826	1085	12	15	79.270233	*
4	1	1	1	24	0	636	1108	2202	29	-1	
5	1	1	1	24	1	636	1115	13	15	64.391212	*
5	1	1	1	24	2	1980	1116	12	12	47.015728	*
5	1	1	1	24	3	2156	1116	12	13	71.055130	*
5	1	1	1	24	4	2398	1108	16	29	0.000000	Ea
5	1	1	1	24	5	2613	1116	12	14	91.688232	*
5	1	1	1	24	6	2825	1117	13	13	79.005203	*
4	1	1	1	25	0	634	1141	2204	16	-1	
5	1	1	1	25	1	634	1143	14	13	69.550293	*
5	1	1	1	25	2	1978	1141	12	13	83.809402	*
5	1	1	1	25	3	2154	1143	12	12	31.701260	*
5	1	1	1	25	4	2402	1142	12	14	31.296574	*
5	1	1	1	25	5	2612	1143	13	12	5.949278	*
5	1	1	1	25	6	2825	1144	13	13	0.000000	*
4	1	1	1	26	0	637	1172	2200	15	-1	
5	1	1	1	26	1	637	1174	12	13	91.000114	*
5	1	1	1	26	2	1978	1172	13	13	77.636482	*
5	1	1	1	26	3	2154	1173	13	14	89.725349	*
5	1	1	1	26	4	2401	1173	13	13	83.435844	*
5	1	1	1	26	5	2613	1174	13	13	21.061310	*
5	1	1	1	26	6	2824	1174	13	12	89.532944	*
4	1	1	1	27	0	635	1200	2202	15	-1	
5	1	1	1	27	1	635	1200	14	14	64.968384	*
5	1	1	1	27	2	1978	1201	13	12	90.549690	*
5	1	1	1	27	3	2154	1201	13	14	92.419243	*
5	1	1	1	27	4	2401	1201	13	13	91.875870	*
5	1	1	1	27	5	2611	1202	14	13	88.832764	*
5	1	1	1	27	6	2823	1202	14	12	83.255028	*
4	1	1	1	28	0	510	1230	2327	17	-1	
5	1	1	1	28	1	510	1232	31	13	53.491638	ee
5	1	1	1	28	2	549	1231	45	13	41.379200	ee
5	1	1	1	28	3	601	1231	28	15	54.501556	ee
5	1	1	1	28	4	638	1231	44	15	40.589279	ee
5	1	1	1	28	5	709	1231	26	15	44.407726	ee
5	1	1	1	28	6	781	1231	150	14	36.877880	ee
5	1	1	1	28	7	947	1230	36	15	25.145493	ee
5	1	1	1	28	8	1004	1231	9	13	39.677177	a
5	1	1	1	28	9	1023	1231	10	13	19.862061	a
5	1	1	1	28	10	1060	1231	29	13	33.901108	ae
5	1	1	1	28	11	1095	1226	20	26	50.930004	he
5	1	1	1	28	12	1134	1231	27	14	50.630527	ee
5	1	1	1	28	13	1205	1230	61	15	31.664810	ee
5	1	1	1	28	14	1333	1231	73	13	34.078766	aa
5	1	1	1	28	15	1424	1231	19	13	54.280327	he
5	1	1	1	28	16	1450	1226	12	26	37.477222	he
5	1	1	1	28	17	1467	1226	47	26	27.011379	Hee
5	1	1	1	28	18	1537	1231	13	14	33.749466	ae
5	1	1	1	28	19	1558	1226	19	26	23.058620	pe
5	1	1	1	28	20	1602	1230	52	14	30.643673	eae
5	1	1	1	28	21	1697	1231	46	14	26.499561	Be
5	1	1	1	28	22	1749	1231	29	14	41.869896	ee
5	1	1	1	28	23	1786	1230	25	14	44.321060	ea
5	1	1	1	28	24	1818	1231	8	13	43.525780	a
5	1	1	1	28	25	1847	1231	19	13	32.924080	he
5	1	1	1	28	26	1870	1226	13	26	44.695240	oh
5	1	1	1	28	27	1909	1226	10	26	42.026691	he
5	1	1	1	28	28	1925	1226	11	26	56.284332	ae
5	1	1	1	28	29	1942	1231	7	14	43.722458	a
5	1	1	1	28	30	1959	1226	14	26	34.207996	ae
5	1	1	1	28	31	1996	1226	27	26	21.997570	He
5	1	1	1	28	32	2039	1230	72	15	34.080620	ee
5	1	1	1	28	33	2128	1231	34	14	44.935883	ea
5	1	1	1	28	34	2172	1231	27	14	31.804991	he
5	1	1	1	28	35	2304	1231	72	15	25.551144	ae
5	1	1	1	28	36	2427	1230	58	16	20.822554	ae
5	1	1	1	28	37	2499	1231	72	14	40.230083	ae
5	1	1	1	28	38	2605	1232	90	15	37.585312	aa
5	1	1	1	28	39	2761	1231	24	16	43.114441	a
4	1	1	1	29	0	547	1315	2255	22	-1	
5	1	1	1	29	1	547	1316	47	19	63.136143	713
5	1	1	1	29	2	688	1317	136	20	89.172211	UNTDADES
5	1	1	1	29	3	848	1316	170	19	33.655296	AUXELITARES
5	1	1	1	29	4	1040	1315	262	20	70.788857	ADMINISTRATEVAS
5	1	1	1	29	5	1327	1315	41	20	41.650127	(3)
5	1	1	1	29	6	1380	1327	7	7	41.650127	0
5	1	1	1	29	7	1402	1327	38	7	0.000000	ene
5	1	1	1	29	8	1452	1326	518	9	0.000000	eessecetaton
5	1	1	1	29	9	1663	1311	28	33	0.000000	ne
5	1	1	1	29	10	1698	1315	272	20	0.000000	ncanereraesernee
5	1	1	1	29	11	2100	1316	30	19	94.254639	21
5	1	1	1	29	12	2331	1317	45	18	94.417236	654
5	1	1	1	29	13	2576	1325	14	3	73.554153	-
5	1	1	1	29	14	2756	1317	46	20	96.524818	621
4	1	1	1	30	0	545	1402	2256	20	-1	
5	1	1	1	30	1	545	1404	47	18	92.369873	714
5	1	1	1	30	2	671	1404	152	18	63.739914	PARATAMBL
5	1	1	1	30	3	842	1415	69	7	30.483681	cece
5	1	1	1	30	4	925	1414	53	7	7.271652	vce
5	1	1	1	30	5	992	1415	24	7	0.000000	we
5	1	1	1	30	6	1031	1414	54	8	33.429661	rete
5	1	1	1	30	7	1098	1414	23	7	26.625557	ee
5	1	1	1	30	8	1134	1414	23	7	25.396400	me
5	1	1	1	30	9	1170	1413	39	8	2.051334	HBC
5	1	1	1	30	10	1222	1414	5	7	0.000000	h
5	1	1	1	30	11	1237	1413	44	8	19.166422	eee
5	1	1	1	30	12	1294	1413	55	8	16.423693	ee
5	1	1	1	30	13	1372	1414	87	6	7.397757	Hee
5	1	1	1	30	14	1516	1414	31	7	29.477448	TR
5	1	1	1	30	15	1560	1413	21	8	34.827629	PT
5	1	1	1	30	16	1592	1413	41	8	19.734869	EHH
5	1	1	1	30	17	1661	1413	23	8	25.352116	RE
5	1	1	1	30	18	1697	1413	59	7	24.529690	ERE
5	1	1	1	30	19	1768	1412	59	8	24.529690	HHO
5	1	1	1	30	20	1847	1413	50	7	26.340679	RHO
5	1	1	1	30	21	1927	1413	41	8	28.094273	EES
5	1	1	1	30	22	2099	1403	32	17	92.557076	38
5	1	1	1	30	23	2296	1402	8	19	80.310631	1
5	1	1	1	30	24	2332	1402	44	19	80.310631	546
5	1	1	1	30	25	2509	1403	8	17	88.401382	1
5	1	1	1	30	26	2541	1404	48	17	88.401382	470
5	1	1	1	30	27	2720	1403	9	18	85.835533	1
5	1	1	1	30	28	2755	1403	46	19	85.835533	520
4	1	1	1	31	0	547	1462	2252	21	-1	
5	1	1	1	31	1	547	1463	46	19	76.934280	TLS
5	1	1	1	31	2	687	1463	137	19	85.658257	EXTRACAG
5	1	1	1	31	3	847	1463	29	18	96.049271	DE
5	1	1	1	31	4	900	1462	148	20	14.870319	MINERALS.
5	1	1	1	31	5	1062	1474	58	7	20.325356	ence
5	1	1	1	31	6	1132	1473	43	8	0.000000	unm
5	1	1	1	31	7	1199	1473	9	8	0.000000	n
5	1	1	1	31	8	1220	1473	40	8	40.704735	ues
5	1	1	1	31	9	1274	1473	58	7	3.117590	wend
5	1	1	1	31	10	1343	1473	6	8	0.000000	b
5	1	1	1	31	11	1362	1474	78	6	15.315838	merce
5	1	1	1	31	12	1452	1474	60	7	22.219982	area
5	1	1	1	31	13	1525	1473	56	8	22.897610	reat
5	1	1	1	31	14	1592	1473	43	7	0.000000	eae
5	1	1	1	31	15	1672	1473	173	8	0.000000	etter
5	1	1	1	31	16	1856	1474	43	6	0.000000	ate
5	1	1	1	31	17	1910	1474	6	7	0.000000	w
5	1	1	1	31	18	1927	1474	41	7	0.000000	ene
5	1	1	1	31	19	2119	1463	13	17	95.137321	6
5	1	1	1	31	20	2347	1463	28	18	93.105652	31
5	1	1	1	31	21	2560	1464	29	17	96.285828	19
5	1	1	1	31	22	2771	1464	28	19	94.569748	31
4	1	1	1	32	0	546	1490	2255	21	-1	
5	1	1	1	32	1	546	1492	47	19	94.223785	716
5	1	1	1	32	2	688	1491	225	20	88.436615	TRANSFORMACAD
5	1	1	1	32	3	934	1491	31	20	89.905632	DE
5	1	1	1	32	4	988	1490	134	20	89.316376	PRODUTOS
5	1	1	1	32	5	1146	1490	31	20	90.163971	DE
5	1	1	1	32	6	1198	1490	138	20	59.540771	MENERATS
5	1	1	1	32	7	1358	1490	611	20	12.128124	NAG$METALICOS
5	1	1	1	32	8	1593	1486	60	31	27.280054	«nen
5	1	1	1	32	9	1663	1486	24	31	45.063251	we
5	1	1	1	32	10	1699	1486	60	31	0.000000	wean
5	1	1	1	32	11	1766	1486	117	31	0.000000	eecaner
5	1	1	1	32	12	1893	1486	81	31	26.727539	crete
5	1	1	1	32	13	2117	1491	12	18	96.668152	3
5	1	1	1	32	14	2346	1493	31	17	68.892937	4h
5	1	1	1	32	15	2558	1493	31	18	95.212654	39
5	1	1	1	32	16	2772	1493	29	18	96.827827	42
4	1	1	1	33	0	546	1521	2251	21	-1	
5	1	1	1	33	1	546	1522	47	18	84.624352	717
5	1	1	1	33	2	688	1521	150	19	89.000938	METALURGI
5	1	1	1	33	3	846	1521	45	19	35.976559	CAs
5	1	1	1	33	4	906	1532	74	8	0.000000	cance
5	1	1	1	33	5	991	1532	23	7	0.000000	ce
5	1	1	1	33	6	1027	1532	23	7	0.000000	ea
5	1	1	1	33	7	1062	1531	40	8	0.933151	tbe
5	1	1	1	33	8	1115	1532	42	7	0.933151	mew
5	1	1	1	33	9	1172	1532	54	6	0.000000	emma
5	1	1	1	33	10	1237	1532	7	6	0.000000	m
5	1	1	1	33	11	1257	1531	59	8	20.914612	tree
5	1	1	1	33	12	1327	1531	42	8	20.914612	eee
5	1	1	1	33	13	1381	1531	41	8	26.008978	eee
5	1	1	1	33	14	1453	1531	41	8	25.410767	eee
5	1	1	1	33	15	1508	1531	40	7	31.455151	hae
5	1	1	1	33	16	1577	1532	39	7	34.370594	rem
5	1	1	1	33	17	1629	1532	21	6	39.489445	ee
5	1	1	1	33	18	1663	1531	42	8	30.141888	eee
5	1	1	1	33	19	1719	1531	57	8	10.128918	reat
5	1	1	1	33	20	1805	1531	57	8	0.012064	eee
5	1	1	1	33	21	1874	1531	95	8	0.000000	eben
5	1	1	1	33	22	2120	1521	10	18	96.540764	2
5	1	1	1	33	23	2333	1521	39	20	89.248344	(x)
5	1	1	1	33	24	2544	1521	41	20	29.623880	(x)
5	1	1	1	33	25	2757	1521	40	21	50.499680	(x)
4	1	1	1	34	0	545	1550	2251	22	-1	
5	1	1	1	34	1	545	1551	48	19	96.338989	718
5	1	1	1	34	2	686	1550	118	21	74.934929	MECANIC
5	1	1	1	34	3	812	1552	25	19	62.264400	An
5	1	1	1	34	4	852	1561	56	9	31.119366	cose
5	1	1	1	34	5	920	1562	57	8	17.056532	cern
5	1	1	1	34	6	988	1562	60	8	17.056532	ese
5	1	1	1	34	7	1061	1562	57	8	24.798498	tees
5	1	1	1	34	8	1132	1562	58	8	0.000000	cee
5	1	1	1	34	9	1203	1563	38	6	15.021620	eee
5	1	1	1	34	10	1257	1562	56	8	13.766642	een
5	1	1	1	34	11	1325	1562	23	8	36.402531	ee
5	1	1	1	34	12	1362	1562	24	7	14.457769	Re
5	1	1	1	34	13	1398	1562	75	8	9.465055	Pee
5	1	1	1	34	14	1486	1562	78	7	9.714222	EERE
5	1	1	1	34	15	1574	1561	40	8	6.964808	tHe
5	1	1	1	34	16	1628	1562	55	7	4.000673	eee
5	1	1	1	34	17	1724	1562	68	8	0.000000	HET
5	1	1	1	34	18	1804	1562	22	7	22.211937	EE
5	1	1	1	34	19	1838	1562	40	8	43.731010	EEE
5	1	1	1	34	20	1891	1562	41	7	0.000000	SEE
5	1	1	1	34	21	1942	1562	26	7	0.000000	EE
5	1	1	1	34	22	2118	1551	11	19	96.971771	2
5	1	1	1	34	23	2332	1550	40	20	69.304680	(X}
5	1	1	1	34	24	2542	1551	42	20	44.768852	(x)
5	1	1	1	34	25	2754	1552	42	20	72.419983	(x)
4	1	1	1	35	0	546	1577	2253	31	-1	
5	1	1	1	35	1	546	1581	48	20	63.407051	T19
5	1	1	1	35	2	688	1581	65	19	36.699203	TERT
5	1	1	1	35	3	779	1581	43	19	5.704174	Lew
5	1	1	1	35	4	833	1592	41	8	0.000000	ccs
5	1	1	1	35	5	885	1592	44	7	0.000000	esc
5	1	1	1	35	6	939	1591	40	8	0.000000	ens
5	1	1	1	35	7	994	1591	4	8	0.000000	e
5	1	1	1	35	8	1009	1593	42	6	20.046644	ema
5	1	1	1	35	9	1062	1592	7	6	5.819292	e
5	1	1	1	35	10	1079	1592	43	8	39.379211	maw
5	1	1	1	35	11	1133	1592	24	8	45.319633	er
5	1	1	1	35	12	1169	1591	24	8	41.561066	ee
5	1	1	1	35	13	1203	1592	42	7	21.262426	ere
5	1	1	1	35	14	1257	1591	24	8	25.187988	tO
5	1	1	1	35	15	1293	1591	22	8	13.473091	EF
5	1	1	1	35	16	1327	1592	23	7	9.081421	ee
5	1	1	1	35	17	1366	1591	21	7	13.940973	BE
5	1	1	1	35	18	1399	1591	23	8	0.000000	OA
5	1	1	1	35	19	1435	1591	59	8	19.023905	HEED
5	1	1	1	35	20	1508	1592	5	6	0.000000	e
5	1	1	1	35	21	1533	1591	65	9	0.000000	eT
5	1	1	1	35	22	1645	1592	5	7	0.000000	E
5	1	1	1	35	23	1670	1577	87	31	2.238321	HOTTER
5	1	1	1	35	24	1769	1591	58	8	28.876009	HED
5	1	1	1	35	25	1838	1592	43	7	32.899647	woe
5	1	1	1	35	26	1893	1592	41	8	0.000000	DEH
5	1	1	1	35	27	1945	1592	24	8	0.000000	ES
5	1	1	1	35	28	2118	1580	13	19	70.129791	6
5	1	1	1	35	29	2329	1581	46	20	94.137268	993
5	1	1	1	35	30	2540	1582	49	20	72.200218	393
5	1	1	1	35	31	2752	1582	47	18	54.005589	aT4
4	1	1	1	36	0	545	1611	2253	22	-1	
5	1	1	1	36	1	545	1611	49	20	96.020111	720
5	1	1	1	36	2	687	1611	170	21	4.000683	VESTUARIO,
