level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	1	1	40	9	2226	1763	15	18	92.378815	9
5	1	1	1	40	10	2262	1764	49	18	77.427933	838
5	1	1	1	40	11	2564	1765	13	20	95.976425	5
5	1	1	1	40	12	2600	1765	49	21	94.303169	756
5	1	1	1	40	13	2741	1766	49	20	93.605072	654
4	1	1	1	41	0	679	1786	2110	30	-1	
5	1	1	1	41	1	679	1786	44	21	81.722282	(x)
5	1	1	1	41	2	963	1787	44	21	47.107510	tx}
5	1	1	1	41	3	1249	1788	42	21	25.708447	Xx)
5	1	1	1	41	4	1588	1789	42	21	67.143036	(X}
5	1	1	1	41	5	1958	1799	14	4	90.295120	-
5	1	1	1	41	6	2265	1793	44	21	39.307137	(x}
5	1	1	1	41	7	2602	1795	43	20	78.147812	(X}
5	1	1	1	41	8	2743	1795	46	21	96.114113	655
4	1	1	1	42	0	674	1817	2115	29	-1	
5	1	1	1	42	1	674	1817	52	21	93.768570	968
5	1	1	1	42	2	961	1818	47	28	95.638344	584
5	1	1	1	42	3	1209	1819	13	19	91.154121	2
5	1	1	1	42	4	1245	1819	49	20	90.543533	383
5	1	1	1	42	5	1548	1820	12	19	79.694511	7
5	1	1	1	42	6	1584	1820	48	20	92.710060	934
5	1	1	1	42	7	1888	1822	13	19	89.973244	7
5	1	1	1	42	8	1923	1822	49	21	95.629669	850
5	1	1	1	42	9	2210	1823	31	20	93.677971	16
5	1	1	1	42	10	2261	1824	51	19	94.265900	046
5	1	1	1	42	11	2563	1826	13	18	88.024590	8
5	1	1	1	42	12	2601	1825	46	20	89.999985	112
5	1	1	1	42	13	2741	1826	48	20	96.494019	656
4	1	1	1	43	0	640	1844	2149	30	-1	
5	1	1	1	43	1	640	1845	13	20	89.657822	2
5	1	1	1	43	2	678	1844	48	22	89.657822	185
5	1	1	1	43	3	923	1846	13	19	93.165230	2
5	1	1	1	43	4	961	1846	49	19	93.165230	089
5	1	1	1	43	5	1245	1846	49	20	81.127975	570
5	1	1	1	43	6	1548	1847	14	20	73.257477	5
5	1	1	1	43	7	1584	1847	49	21	96.543716	056
5	1	1	1	43	8	1888	1849	13	19	78.738785	&
5	1	1	1	43	9	1923	1849	48	20	96.632843	827
5	1	1	1	43	10	2210	1850	29	21	95.227364	12
5	1	1	1	43	11	2264	1851	46	20	95.227364	197
5	1	1	1	43	12	2563	1853	13	20	93.894058	7
5	1	1	1	43	13	2602	1853	45	20	93.513252	141
5	1	1	1	43	14	2742	1855	47	19	95.920540	657
4	1	1	1	44	0	640	1876	2149	30	-1	
5	1	1	1	44	1	640	1876	14	18	49.189117	4
5	1	1	1	44	2	676	1876	49	21	72.127304	195
5	1	1	1	44	3	924	1877	14	20	91.905418	3
5	1	1	1	44	4	958	1877	51	20	91.905418	005
5	1	1	1	44	5	1209	1878	11	20	91.665344	1
5	1	1	1	44	6	1245	1877	51	20	91.665344	376
5	1	1	1	44	7	1531	1879	31	19	93.021675	19
5	1	1	1	44	8	1584	1878	49	21	93.021675	235
5	1	1	1	44	9	1871	1880	29	20	96.243675	18
5	1	1	1	44	10	1923	1880	47	21	84.522903	747
5	1	1	1	44	11	2208	1882	30	20	96.149742	32
5	1	1	1	44	12	2260	1882	52	21	95.728973	489
5	1	1	1	44	13	2548	1884	29	20	82.103470	13
5	1	1	1	44	14	2598	1884	51	21	82.103470	254
5	1	1	1	44	15	2741	1886	48	20	95.779999	658
4	1	1	1	45	0	677	1901	2112	33	-1	
5	1	1	1	45	1	677	1904	45	20	71.883377	CX}
5	1	1	1	45	2	962	1901	43	33	72.884315	(xX)
5	1	1	1	45	3	1248	1905	42	21	90.756424	(x)
5	1	1	1	45	4	1588	1906	42	21	87.869118	(x)
5	1	1	1	45	5	1925	1907	42	22	50.495331	(x)
5	1	1	1	45	6	2263	1909	44	22	85.835732	(x)
5	1	1	1	45	7	2601	1911	43	22	87.112831	{x}
5	1	1	1	45	8	2741	1913	48	20	95.993431	659
4	1	1	1	46	0	678	1959	2112	36	-1	
5	1	1	1	46	1	678	1959	44	33	50.707554	(XxX)
5	1	1	1	46	2	962	1964	43	21	6.422863	(x)
5	1	1	1	46	3	1249	1964	42	21	34.243935	(x)
5	1	1	1	46	4	1586	1961	44	34	38.192863	(xX}
5	1	1	1	46	5	1926	1967	40	21	61.377338	(x)
5	1	1	1	46	6	2265	1969	42	21	80.957855	(x)
5	1	1	1	46	7	2603	1971	42	21	51.844658	x}
5	1	1	1	46	8	2739	1973	51	19	96.740517	660
4	1	1	1	47	0	639	1991	2148	30	-1	
5	1	1	1	47	1	639	1991	13	20	90.710533	3
5	1	1	1	47	2	675	1992	48	20	90.710533	631
5	1	1	1	47	3	926	1992	10	20	91.916763	1
5	1	1	1	47	4	958	1992	50	21	79.621613	972
5	1	1	1	47	5	1207	1993	15	20	94.679535	4
5	1	1	1	47	6	1245	1993	46	21	93.264404	481
5	1	1	1	47	7	1530	1994	29	20	66.740707	31
5	1	1	1	47	8	1584	1994	49	21	91.657211	336
5	1	1	1	47	9	1870	1996	30	19	93.775215	30
5	1	1	1	47	10	1922	1997	49	19	90.069794	O79
5	1	1	1	47	11	2207	1998	31	19	94.501396	44
5	1	1	1	47	12	2261	1998	50	20	92.007370	697
5	1	1	1	47	13	2548	2000	27	19	84.148209	13
5	1	1	1	47	14	2599	2001	46	19	84.148209	361
5	1	1	1	47	15	2739	2001	48	20	95.563660	661
4	1	1	1	48	0	640	2022	2149	30	-1	
5	1	1	1	48	1	640	2022	13	20	72.527718	3
5	1	1	1	48	2	675	2022	49	20	72.527718	085
5	1	1	1	48	3	925	2022	12	21	94.850929	2
5	1	1	1	48	4	961	2023	47	20	94.850929	540
5	1	1	1	48	5	1246	2023	48	21	49.457241	874
5	1	1	1	48	6	1550	2024	13	19	90.424896	5
5	1	1	1	48	7	1587	2025	47	19	90.424896	154
5	1	1	1	48	8	1886	2027	15	18	67.935760	4
5	1	1	1	48	9	1923	2027	48	19	94.366798	928
5	1	1	1	48	10	2210	2027	28	20	91.258614	12
5	1	1	1	48	11	2260	2028	52	20	91.258614	946
5	1	1	1	48	12	2563	2029	13	20	86.579445	7
5	1	1	1	48	13	2599	2030	50	20	92.129723	792
5	1	1	1	48	14	2741	2031	48	21	96.874458	662
4	1	1	1	49	0	677	2052	2112	28	-1	
5	1	1	1	49	1	677	2052	45	21	72.356583	(x)
5	1	1	1	49	2	962	2052	44	22	1.605396	(x)
5	1	1	1	49	3	1249	2053	41	20	70.050705	(x)
5	1	1	1	49	4	1586	2054	43	21	66.991867	(X}
5	1	1	1	49	5	1925	2055	41	22	80.045059	(x)
5	1	1	1	49	6	2265	2057	41	21	94.578560	(x)
5	1	1	1	49	7	2602	2059	42	21	73.686600	(x)
5	1	1	1	49	8	2740	2061	49	19	96.548431	663
4	1	1	1	50	0	640	2080	2149	29	-1	
5	1	1	1	50	1	640	2081	12	20	78.627571	8
5	1	1	1	50	2	674	2080	51	22	93.966812	383
5	1	1	1	50	3	924	2082	13	18	79.298668	T
5	1	1	1	50	4	959	2081	51	20	95.945259	636
5	1	1	1	50	5	1208	2081	13	20	94.160072	2
5	1	1	1	50	6	1247	2082	47	20	94.160072	596
5	1	1	1	50	7	1528	2083	34	19	27.054672	44
5	1	1	1	50	8	1586	2083	46	20	95.497475	501
5	1	1	1	50	9	1869	2084	31	20	90.647202	43
5	1	1	1	50	10	1923	2085	47	18	90.647202	892
5	1	1	1	50	11	2209	2086	30	19	89.055206	72
5	1	1	1	50	12	2262	2086	49	20	89.055206	323
5	1	1	1	50	13	2547	2088	29	19	94.815384	27
5	1	1	1	50	14	2601	2088	47	19	46.277328	622
5	1	1	1	50	15	2740	2089	49	20	94.878616	664
4	1	1	1	51	0	624	2109	2165	30	-1	
5	1	1	1	51	1	624	2110	29	20	95.317566	16
5	1	1	1	51	2	674	2109	51	21	95.317566	227
5	1	1	1	51	3	909	2110	28	20	96.411530	14
5	1	1	1	51	4	960	2110	47	21	91.824631	761
5	1	1	1	51	5	1208	2111	14	20	93.811272	6
5	1	1	1	51	6	1247	2112	47	20	93.811272	308
5	1	1	1	51	7	1532	2112	31	19	95.271156	86
5	1	1	1	51	8	1586	2113	46	19	71.072639	716
5	1	1	1	51	9	1869	2114	32	19	83.667397	79
5	1	1	1	51	10	1921	2113	49	20	94.452347	428
5	1	1	1	51	11	2191	2115	47	20	94.728226	141
5	1	1	1	51	12	2261	2115	47	20	82.964867	381
5	1	1	1	51	13	2547	2118	31	18	52.802006	54
5	1	1	1	51	14	2598	2117	51	20	96.664474	665
5	1	1	1	51	15	2742	2118	47	21	96.826263	665
4	1	1	1	52	0	639	2139	2149	30	-1	
5	1	1	1	52	1	639	2140	14	19	93.712364	4
5	1	1	1	52	2	675	2139	50	20	94.232216	384
5	1	1	1	52	3	924	2140	13	20	93.855453	3
5	1	1	1	52	4	962	2140	47	20	93.855453	100
5	1	1	1	52	5	1210	2141	10	18	91.718697	1
5	1	1	1	52	6	1244	2141	49	19	87.483932	998
5	1	1	1	52	7	1532	2141	30	20	90.900284	15
5	1	1	1	52	8	1585	2141	50	21	90.900284	950
5	1	1	1	52	9	1872	2142	29	20	94.800285	15
5	1	1	1	52	10	1922	2143	50	21	88.346115	290
5	1	1	1	52	11	2209	2144	29	21	94.063454	31
5	1	1	1	52	12	2262	2145	50	21	94.063454	230
5	1	1	1	52	13	2549	2146	27	20	95.751579	15
5	1	1	1	52	14	2600	2147	49	21	86.424324	280
5	1	1	1	52	15	2741	2149	47	20	96.120102	666
4	1	1	1	53	0	639	2169	2152	31	-1	
5	1	1	1	53	1	639	2169	13	20	93.961304	7
5	1	1	1	53	2	676	2169	49	21	91.774269	212
5	1	1	1	53	3	924	2170	14	19	94.878952	6
5	1	1	1	53	4	960	2171	48	20	94.878952	551
5	1	1	1	53	5	1210	2171	12	19	80.645767	3
5	1	1	1	53	6	1247	2170	44	20	80.645767	351
5	1	1	1	53	7	1533	2171	29	20	93.263702	10
5	1	1	1	53	8	1584	2172	49	20	93.263702	643
5	1	1	1	53	9	1887	2173	14	20	95.993317	9
5	1	1	1	53	10	1923	2174	49	19	96.181213	680
5	1	1	1	53	11	2208	2175	32	20	86.276115	39
5	1	1	1	53	12	2261	2176	50	20	95.886131	699
5	1	1	1	53	13	2546	2177	31	20	93.293205	29
5	1	1	1	53	14	2600	2177	50	21	93.293205	056
5	1	1	1	53	15	2742	2179	49	21	96.697044	667
4	1	1	1	54	0	569	2255	2221	30	-1	
5	1	1	1	54	1	569	2255	12	19	93.833908	2
5	1	1	1	54	2	604	2255	49	20	93.833908	598
5	1	1	1	54	3	674	2255	52	20	96.649399	469
5	1	1	1	54	4	855	2256	13	19	95.143539	2
5	1	1	1	54	5	889	2256	49	19	94.158852	269
5	1	1	1	54	6	961	2256	49	20	96.330345	175
5	1	1	1	54	7	1175	2256	47	20	95.640480	577
5	1	1	1	54	8	1246	2257	45	20	92.523071	801
5	1	1	1	54	9	1463	2257	27	20	91.971924	13
5	1	1	1	54	10	1514	2258	48	20	81.913788	204
5	1	1	1	54	11	1583	2258	49	21	96.904404	678
5	1	1	1	54	12	1798	2259	29	20	88.539925	11
5	1	1	1	54	13	1849	2259	50	20	88.539925	075
5	1	1	1	54	14	1922	2260	46	19	95.822655	891
5	1	1	1	54	15	2136	2261	31	20	94.416641	25
5	1	1	1	54	16	2191	2262	49	20	94.416641	210
5	1	1	1	54	17	2261	2262	51	19	95.549446	775
5	1	1	1	54	18	2477	2263	27	20	86.783791	12
5	1	1	1	54	19	2526	2264	52	20	86.783791	006
5	1	1	1	54	20	2599	2258	79	25	64.394974	097“
5	1	1	1	54	21	2741	2264	49	21	74.788330	648
4	1	1	1	55	0	622	2314	2167	30	-1	
5	1	1	1	55	1	622	2314	30	20	93.161423	42
5	1	1	1	55	2	676	2315	49	20	94.913643	808
5	1	1	1	55	3	909	2315	28	20	93.358940	38
5	1	1	1	55	4	959	2315	51	21	83.754257	620
5	1	1	1	55	5	1190	2316	31	20	70.742691	43
5	1	1	1	55	6	1247	2316	47	21	70.742691	358
5	1	1	1	55	7	1516	2317	46	21	95.596558	148
5	1	1	1	55	8	1585	2318	48	20	95.649506	662
5	1	1	1	55	9	1852	2318	48	20	93.398621	131
5	1	1	1	55	10	1923	2319	50	20	96.459366	249
5	1	1	1	55	11	2191	2320	48	21	95.030052	362
5	1	1	1	55	12	2263	2320	48	21	95.030052	825
5	1	1	1	55	13	2527	2322	50	20	96.296112	214
5	1	1	1	55	14	2601	2323	48	20	92.954315	163
5	1	1	1	55	15	2740	2324	49	20	95.282692	669
4	1	1	1	56	0	622	2343	2168	30	-1	
5	1	1	1	56	1	622	2344	30	19	93.997299	16
5	1	1	1	56	2	675	2343	50	21	78.819588	650
5	1	1	1	56	3	908	2345	28	19	93.410538	15
5	1	1	1	56	4	960	2344	48	20	92.472420	354
5	1	1	1	56	5	1207	2346	13	18	95.185493	9
5	1	1	1	56	6	1245	2345	48	20	95.185493	938
5	1	1	1	56	7	1516	2346	45	20	95.730774	199
5	1	1	1	56	8	1584	2346	48	20	91.996292	748
5	1	1	1	56	9	1851	2347	49	20	96.578674	195
5	1	1	1	56	10	1923	2348	47	20	96.631500	507
5	1	1	1	56	11	2190	2349	48	21	94.291290	247
5	1	1	1	56	12	2261	2350	49	21	94.291290	355
5	1	1	1	56	13	2545	2352	33	18	56.325615	4&7
5	1	1	1	56	14	2600	2352	49	21	93.666801	607
5	1	1	1	56	15	2739	2353	51	20	96.045372	670
4	1	1	1	57	0	605	2372	2182	30	-1	
5	1	1	1	57	1	605	2372	48	21	94.732666	514
5	1	1	1	57	2	675	2373	49	20	94.732666	872
5	1	1	1	57	3	889	2373	49	21	95.290894	488
5	1	1	1	57	4	960	2373	49	21	92.092079	586
5	1	1	1	57	5	1191	2374	31	20	96.072098	68
5	1	1	1	57	6	1249	2374	46	21	95.986626	190
5	1	1	1	57	7	1515	2375	47	20	35.626122	37%
5	1	1	1	57	8	1585	2376	49	21	96.488556	006
5	1	1	1	57	9	1851	2377	51	20	93.729691	277
5	1	1	1	57	10	1922	2378	49	19	90.544128	973
5	1	1	1	57	11	2156	2379	9	18	83.012466	1
5	1	1	1	57	12	2192	2379	46	20	83.012466	105
5	1	1	1	57	13	2262	2380	49	19	95.124069	899
5	1	1	1	57	14	2526	2381	50	20	90.250694	731
5	1	1	1	57	15	2599	2380	50	21	90.250694	893
5	1	1	1	57	16	2741	2382	46	20	40.382599	6T7l
4	1	1	1	58	0	640	2403	2147	30	-1	
5	1	1	1	58	1	640	2403	12	20	94.943298	5
5	1	1	1	58	2	675	2403	49	20	94.346085	725
5	1	1	1	58	3	924	2403	13	21	79.214073	§
5	1	1	1	58	4	960	2404	48	20	96.643593	115
5	1	1	1	58	5	1210	2404	12	20	92.280228	3
5	1	1	1	58	6	1244	2405	48	20	74.609871	O13
5	1	1	1	58	7	1532	2406	30	20	96.598297	10
5	1	1	1	58	8	1583	2406	50	21	95.498169	204
5	1	1	1	58	9	1887	2408	14	18	95.200294	9
5	1	1	1	58	10	1922	2408	49	19	76.007149	787
5	1	1	1	58	11	2209	2410	29	19	92.922401	37
5	1	1	1	58	12	2261	2410	48	20	92.922401	$93
5	1	1	1	58	13	2545	2412	31	19	95.192459	27
5	1	1	1	58	14	2599	2412	49	19	95.192459	389
5	1	1	1	58	15	2738	2413	49	20	94.745468	672
4	1	1	1	59	0	570	2433	2220	31	-1	
5	1	1	1	59	1	570	2433	81	20	56.178299	1172
5	1	1	1	59	2	674	2433	52	20	94.207397	347
5	1	1	1	59	3	888	2434	50	20	93.869202	984
5	1	1	1	59	4	959	2435	49	20	96.154739	634
5	1	1	1	59	5	1174	2434	49	21	92.210541	227
5	1	1	1	59	6	1246	2435	48	20	68.778702	358
5	1	1	1	59	7	1478	2436	13	20	89.606285	7
5	1	1	1	59	8	1515	2436	46	21	52.073425	O16
5	1	1	1	59	9	1584	2437	49	19	39.084099	a74
5	1	1	1	59	10	1814	2438	15	20	93.373169	6
5	1	1	1	59	11	1853	2438	48	21	93.373169	127
5	1	1	1	59	12	1923	2439	48	19	95.943726	260
5	1	1	1	59	13	2138	2439	29	20	96.475380	15
5	1	1	1	59	14	2192	2440	47	20	95.018517	125
5	1	1	1	59	15	2263	2441	48	19	96.584450	327
5	1	1	1	59	16	2490	2442	13	19	88.676323	7
5	1	1	1	59	17	2526	2442	49	20	88.676323	308
5	1	1	1	59	18	2599	2443	49	19	96.023376	453
5	1	1	1	59	19	2742	2443	48	21	94.304649	673
4	1	1	1	60	0	677	2462	2112	30	-1	
5	1	1	1	60	1	677	2462	45	22	61.176575	(x)
5	1	1	1	60	2	961	2463	43	21	30.377798	{x}
5	1	1	1	60	3	1248	2463	41	22	72.717377	(x)
5	1	1	1	60	4	1586	2465	43	21	58.310131	(X}
5	1	1	1	60	5	1925	2466	40	22	75.045456	(x)
5	1	1	1	60	6	2263	2469	43	20	67.453148	(x}
5	1	1	1	60	7	2602	2471	42	21	57.533298	(x)
5	1	1	1	60	8	2739	2472	50	19	84.202118	674
4	1	1	1	61	0	623	2491	2166	29	-1	
5	1	1	1	61	1	623	2492	31	19	93.824440	14
5	1	1	1	61	2	676	2491	50	20	91.941208	110
5	1	1	1	61	3	910	2491	26	20	76.292145	11
5	1	1	1	61	4	958	2492	51	20	95.403954	640
5	1	1	1	61	5	1209	2492	13	20	91.477928	5
5	1	1	1	61	6	1247	2492	46	21	91.477928	519
5	1	1	1	61	7	1529	2493	33	19	93.073288	37
5	1	1	1	61	8	1583	2494	49	19	88.433533	686
5	1	1	1	61	9	1870	2496	31	18	94.678986	36
5	1	1	1	61	10	1922	2496	49	19	94.678986	040
5	1	1	1	61	11	2209	2498	30	18	93.931122	84
5	1	1	1	61	12	2263	2498	47	19	93.931122	173
5	1	1	1	61	13	2546	2500	31	18	95.430817	46
5	1	1	1	61	14	2598	2500	52	19	95.371361	487
5	1	1	1	61	15	2741	2500	48	20	96.270485	675
4	1	1	1	62	0	677	2522	2112	30	-1	
5	1	1	1	62	1	677	2522	44	22	51.038742	ee)
5	1	1	1	62	2	962	2523	44	21	46.055916	(X}
5	1	1	1	62	3	1248	2524	41	21	72.505203	(x)
5	1	1	1	62	4	1587	2526	42	20	74.181618	xy
5	1	1	1	62	5	1926	2527	41	21	27.441988	in)
5	1	1	1	62	6	2265	2530	42	20	65.634987	(x)
5	1	1	1	62	7	2602	2531	44	21	78.261398	(x)
5	1	1	1	62	8	2740	2531	49	20	69.297874	676
4	1	1	1	63	0	640	2550	2148	30	-1	
5	1	1	1	63	1	640	2550	13	20	93.372505	8
5	1	1	1	63	2	676	2550	49	22	93.242699	274
5	1	1	1	63	3	924	2551	13	20	72.141968	32
5	1	1	1	63	4	959	2551	50	20	88.101540	490
5	1	1	1	63	5	1210	2553	13	18	92.983658	5
5	1	1	1	63	6	1246	2553	47	19	92.983658	447
5	1	1	1	63	7	1531	2554	31	19	94.917152	23
5	1	1	1	63	8	1583	2553	50	21	93.161514	983
5	1	1	1	63	9	1868	2554	31	20	93.531624	23
5	1	1	1	63	10	1923	2555	47	20	93.531624	069
5	1	1	1	63	11	2210	2556	29	21	70.626511	56
5	1	1	1	63	12	2262	2557	50	20	95.336601	940
5	1	1	1	63	13	2546	2558	30	20	95.507202	32
5	1	1	1	63	14	2599	2559	49	20	94.135811	957
5	1	1	1	63	15	2740	2560	48	20	82.894424	677
4	1	1	1	64	0	676	2577	2112	34	-1	
5	1	1	1	64	1	676	2577	45	34	58.884735	(XxX)
5	1	1	1	64	2	960	2582	44	21	87.297081	(x)
5	1	1	1	64	3	1247	2583	41	20	65.942146	{X)
5	1	1	1	64	4	1586	2583	44	21	73.832420	(x)
5	1	1	1	64	5	1924	2585	43	20	65.886635	{x)
5	1	1	1	64	6	2265	2587	42	21	88.977341	(x)
5	1	1	1	64	7	2601	2588	44	22	85.831215	(x)
5	1	1	1	64	8	2741	2589	47	20	94.018501	678
4	1	1	1	65	0	678	2611	2112	29	-1	
5	1	1	1	65	1	678	2611	43	22	93.282188	(x)
5	1	1	1	65	2	962	2612	43	22	10.205412	1x)
5	1	1	1	65	3	1247	2613	42	20	25.149212	x)
5	1	1	1	65	4	1529	2629	4	1	29.804525	-
5	1	1	1	65	5	1585	2613	44	21	69.708031	(x)
5	1	1	1	65	6	1925	2615	40	21	54.885330	(x)
5	1	1	1	65	7	2264	2617	43	21	75.195007	ix}
5	1	1	1	65	8	2602	2618	43	22	32.703358	(i)
5	1	1	1	65	9	2741	2619	49	20	87.923798	679
4	1	1	1	66	0	623	2639	2166	29	-1	
5	1	1	1	66	1	623	2639	30	21	96.378159	10
5	1	1	1	66	2	674	2639	49	21	93.332863	672
5	1	1	1	66	3	924	2640	13	20	88.062386	8
5	1	1	1	66	4	960	2641	47	20	93.204651	B63
5	1	1	1	66	5	1208	2641	13	20	94.885948	3
5	1	1	1	66	6	1244	2642	49	20	94.885948	066
5	1	1	1	66	7	1528	2642	32	20	92.668556	44
5	1	1	1	66	8	1585	2643	45	20	92.668556	191
5	1	1	1	66	9	1868	2643	30	20	94.125008	41
5	1	1	1	66	10	1922	2644	49	20	94.125008	016
5	1	1	1	66	11	2208	2645	29	20	94.853645	91
5	1	1	1	66	12	2261	2645	49	21	95.800728	237
5	1	1	1	66	13	2544	2646	31	20	69.988251	4&7
5	1	1	1	66	14	2599	2647	48	21	95.792992	046
5	1	1	1	66	15	2738	2648	51	19	96.739136	680
4	1	1	1	67	0	604	2670	2182	28	-1	
5	1	1	1	67	1	604	2670	48	20	87.947685	103
5	1	1	1	67	2	674	2670	50	20	94.893471	260
5	1	1	1	67	3	889	2670	48	20	95.784363	100
5	1	1	1	67	4	959	2671	49	20	95.567039	784
5	1	1	1	67	5	1193	2671	27	20	81.913055	13
5	1	1	1	67	6	1246	2671	47	21	81.913055	322
5	1	1	1	67	7	1514	2672	45	21	49.128159	781
5	1	1	1	67	8	1583	2673	49	19	90.854256	728
5	1	1	1	67	9	1850	2674	49	20	94.762619	632
5	1	1	1	67	10	1922	2673	49	21	94.762619	620
5	1	1	1	67	11	2189	2676	48	19	93.382721	965
5	1	1	1	67	12	2260	2675	51	21	92.571716	816
5	1	1	1	67	13	2526	2677	50	20	95.732460	214
5	1	1	1	67	14	2598	2678	49	20	86.020142	088
5	1	1	1	67	15	2741	2679	45	19	86.464783	681
4	1	1	1	68	0	620	2699	2166	28	-1	
5	1	1	1	68	1	620	2699	32	20	91.487717	17
5	1	1	1	68	2	673	2699	50	20	92.054497	299
5	1	1	1	68	3	908	2700	29	20	92.625237	15
5	1	1	1	68	4	960	2700	49	20	95.654579	586
5	1	1	1	68	5	1207	2701	13	19	80.422684	T
5	1	1	1	68	6	1244	2700	49	20	76.446060	442
5	1	1	1	68	7	1529	2700	32	21	59.077682	$8
5	1	1	1	68	8	1584	2701	48	21	95.255661	327
5	1	1	1	68	9	1870	2702	30	21	95.142731	56
5	1	1	1	68	10	1923	2703	47	21	94.474854	207
5	1	1	1	68	11	2191	2704	48	21	94.217026	125
5	1	1	1	68	12	2260	2705	49	20	96.742249	635
5	1	1	1	68	13	2544	2706	30	20	93.161163	67
5	1	1	1	68	14	2598	2707	49	20	92.511108	308
5	1	1	1	68	15	2739	2707	47	20	89.974449	662
4	1	1	1	69	0	602	2728	2185	29	-1	
5	1	1	1	69	1	602	2728	50	20	96.289154	285
5	1	1	1	69	2	674	2728	52	20	95.796547	370
5	1	1	1	69	3	887	2728	49	20	95.190041	242
5	1	1	1	69	4	958	2729	51	20	58.329792	T&T
5	1	1	1	69	5	1189	2729	31	20	93.081787	68
5	1	1	1	69	6	1245	2729	48	20	70.956818	TTT
5	1	1	1	69	7	1476	2730	13	20	92.671448	2
5	1	1	1	69	8	1513	2730	48	21	92.671448	610
5	1	1	1	69	9	1583	2731	48	20	95.589973	348
5	1	1	1	69	10	1815	2732	12	20	89.391022	2
5	1	1	1	69	11	1848	2732	52	20	89.391022	498
5	1	1	1	69	12	1922	2733	48	20	95.866035	305
5	1	1	1	69	13	2152	2734	15	19	84.006165	4
5	1	1	1	69	14	2190	2734	46	20	84.006165	131
5	1	1	1	69	15	2261	2735	49	18	91.410683	O75
5	1	1	1	69	16	2493	2736	8	18	89.991318	1
5	1	1	1	69	17	2528	2736	49	20	93.437531	520
5	1	1	1	69	18	2598	2736	49	21	83.361038	727
5	1	1	1	69	19	2741	2737	46	20	91.303528	683
4	1	1	1	70	0	676	2757	2112	28	-1	
5	1	1	1	70	1	676	2757	45	21	36.903564	x}
5	1	1	1	70	2	962	2758	42	21	90.453323	(x)
5	1	1	1	70	3	1247	2759	42	20	2.752047	io)
5	1	1	1	70	4	1586	2759	42	21	52.426094	(x)
5	1	1	1	70	5	1924	2761	42	20	60.857792	x}
5	1	1	1	70	6	2263	2763	44	20	27.917156	og
5	1	1	1	70	7	2601	2765	43	20	57.246330	oo
5	1	1	1	70	8	2739	2766	49	19	89.702240	684
4	1	1	1	71	0	621	2787	2166	27	-1	
5	1	1	1	71	1	621	2787	31	19	75.104210	94
5	1	1	1	71	2	673	2787	51	21	90.566261	304
5	1	1	1	71	3	904	2787	32	20	92.276527	90
5	1	1	1	71	4	958	2788	50	19	95.845314	464
5	1	1	1	71	5	1191	2787	28	20	94.837494	17
5	1	1	1	71	6	1246	2787	46	20	94.723030	684
5	1	1	1	71	7	1516	2788	45	20	95.831848	155
5	1	1	1	71	8	1585	2789	48	20	95.900726	164
5	1	1	1	71	9	1850	2789	49	21	96.170616	124
5	1	1	1	71	10	1922	2790	48	21	95.659958	096
5	1	1	1	71	11	2191	2792	47	20	76.359077	728
5	1	1	1	71	12	2260	2792	50	21	95.897141	215
5	1	1	1	71	13	2527	2793	46	20	87.541122	573
5	1	1	1	71	14	2599	2794	47	20	0.000000	OS$1
5	1	1	1	71	15	2739	2794	48	20	91.348068	665
4	1	1	1	72	0	638	2816	2150	29	-1	
5	1	1	1	72	1	638	2816	13	20	51.933418	§
5	1	1	1	72	2	672	2817	51	19	94.901398	943
5	1	1	1	72	3	923	2817	13	19	91.641174	5
5	1	1	1	72	4	961	2818	47	19	92.991653	144
5	1	1	1	72	5	1209	2818	10	19	91.728973	1
5	1	1	1	72	6	1246	2819	46	19	69.491577	813
5	1	1	1	72	7	1547	2819	12	20	94.058403	7
5	1	1	1	72	8	1582	2820	49	19	94.058403	863
5	1	1	1	72	9	1886	2820	13	18	82.498268	T
5	1	1	1	72	10	1920	2821	49	20	92.398979	616
5	1	1	1	72	11	2207	2822	30	20	95.574165	28
5	1	1	1	72	12	2261	2823	47	20	83.619194	212
5	1	1	1	72	13	2545	2824	31	20	96.187927	20
5	1	1	1	72	14	2599	2825	48	20	96.194214	349
5	1	1	1	72	15	2741	2825	47	20	96.543526	686
4	1	1	1	73	0	602	2870	2185	32	-1	
5	1	1	1	73	1	602	2875	51	20	94.999702	225
5	1	1	1	73	2	675	2875	50	21	94.999702	166
5	1	1	1	73	3	889	2876	48	20	61.182507	189
5	1	1	1	73	4	958	2870	51	26	93.230934	439
5	1	1	1	73	5	1190	2876	32	20	96.168083	56
5	1	1	1	73	6	1245	2877	48	20	96.798546	500
5	1	1	1	73	7	1529	2878	28	18	95.156174	61
5	1	1	1	73	8	1583	2877	49	20	94.947807	967
5	1	1	1	73	9	1868	2878	31	20	94.564224	37
5	1	1	1	73	10	1921	2879	47	20	96.502045	062
5	1	1	1	73	11	2190	2880	49	20	93.485352	844
5	1	1	1	73	12	2261	2880	49	21	90.775246	775
5	1	1	1	73	13	2525	2882	49	20	93.242767	782
5	1	1	1	73	14	2598	2882	48	20	94.246017	808
5	1	1	1	73	15	2738	2882	49	20	95.728806	687
4	1	1	1	74	0	603	2904	2185	29	-1	
5	1	1	1	74	1	603	2904	49	21	96.027779	599
