source_file,section,spread_index,left_page,right_page,left_table_id,right_table_id,pair_record_index,right_subrow_index,alignment_status,state,company,municipality,plant,installation_year,energy_source,primary_motor_type,primary_motor_number,primary_motor_hp,transmission_line_km,distribution_line_km,transmission_voltage,distribution_voltage,current_type,phases,cycles,transformer_stations,personnel,municipality_plant_location,electrical_installation_capacity_hp,total_waterfall_capacity_hp,waterfall_height_m,extension_m,adduction_material,pipe_diameter_mm,pipe_thickness_mm,watercourse_used,reservoir_capacity_m3,raw_left_cells_json,raw_right_cells_json
table_1_all.pdf,section_i,2,3,4,tbl-16.md,tbl-21.md,19,1,matched,Matto Grosso,Municipalidade de Miranda,Miranda,Municipal,1919,Thermica...,M. V.,1,80,3,10,2300,220,Alternativa...,3,60,-,10,,,,,,,,,,,"[""Municipalidade de Miranda"", ""Miranda"", ""Municipal"", ""1919""]","[""Thermica..."", ""M. V."", ""1"", ""80"", ""3"", ""10"", ""2.300"", ""220"", ""Alternativa..."", ""3"", ""60"", ""-"", ""10""]"
table_1_all.pdf,section_i,2,3,4,tbl-16.md,tbl-21.md,20,1,right_only,Matto Grosso,,,,,Thermica...,M. V.,1,80,-,4,-,220,Alternativa...,2,60,-,4,,,,,,,,,,,,"[""Thermica..."", ""M. V."", ""1"", ""80"", ""-"", ""4"", ""-"", ""220"", ""Alternativa..."", ""2"", ""60"", ""-"", ""4""]"
table_1_all.pdf,section_i,3,5,6,tbl-22.md,tbl-25.md,1,1,matched,Matto Grosso,Municipalidade de Nioac,Nioac,—,1920,Thermica...,M. V.,1,3,—,2,—,115,Continua...,—,—,—,1,,,,,,,,,,,"[""Municipalidade de Nioac"", ""Nioac"", ""—"", ""1920""]","[""Thermica..."", ""M. V."", ""1"", ""3"", ""—"", ""2"", ""—"", ""115"", ""Continua..."", ""—"", ""—"", ""—"", ""1""]"
table_1_all.pdf,section_i,3,5,6,tbl-22.md,tbl-25.md,2,1,matched,Matto Grosso,Companhia Força e Luz de Tres Lagôas,Tres Lagôas,—,1920,Thermica...,M. V.,1,200,—,22,—,2200,Alternativa...,3,50,—,?,,,,,,,,,,,"[""Companhia Força e Luz de Tres Lagôas"", ""Tres Lagôas"", ""—"", ""1920""]","[""Thermica..."", ""M. V."", ""1"", ""200"", ""—"", ""22"", ""—"", ""2.200"", ""Alternativa..."", ""3"", ""50"", ""—"", ""?""]"
table_1_all.pdf,section_i,3,5,6,tbl-23.md,tbl-26.md,3,1,matched,Minas Geraes,José Ernesto Komel,Abre Campo,—,1918,Hydraulica...,T. H.,1,30,1,4,220,220,Continua...,—,—,—,1,,,,,,,,,,,"[""José Ernesto Komel"", ""Abre Campo"", ""—"", ""1918""]","[""Hydraulica..."", ""T. H."", ""1"", ""30"", ""1"", ""4"", ""220"", ""220"", ""Continua..."", ""—"", ""—"", ""—"", ""1""]"
table_1_all.pdf,section_i,3,5,6,tbl-23.md,tbl-26.md,4,1,matched,Minas Geraes,Empresa Força e Luz de Araguary,Araguary,Prada de Energia Eléctrica,1910,Hydraulica...,T. H.,2,1000,13,10,10000,2200,Alternativa...,3,50,1,10,,,,,,,,,,,"[""Empresa Força e Luz de Araguary"", ""Araguary"", ""Prada de Energia Eléctrica"", ""1910""]","[""Hydraulica..."", ""T. H."", ""2"", ""1.000"", ""13"", ""10"", ""10.000"", ""2.200"", ""Alternativa..."", ""3"", ""50"", ""1"", ""10""]"
table_1_all.pdf,section_i,3,5,6,tbl-23.md,tbl-26.md,5,1,matched,Minas Geraes,Municipalidade de Araxá,Araxá,—,1914,Hydraulica...,T. H.,1,170,11,40,3300,110,Alternativa...,3,50,1,4,,,,,,,,,,,"[""Municipalidade de Araxá"", ""Araxá"", ""—"", ""1914""]","[""Hydraulica..."", ""T. H."", ""1"", ""170"", ""11"", ""40"", ""3.300"", ""110"", ""Alternativa..."", ""3"", ""50"", ""1"", ""4""]"
table_1_all.pdf,section_i,3,5,6,tbl-23.md,tbl-26.md,6,1,matched,Minas Geraes,Municipalidade de Barbacena,Barbacena,Bias Portes,1917,Hydraulica...,T. H.,2,2000,14,—,16000,2000,Alternativa...,3,60,1,18,,,,,,,,,,,"[""Municipalidade de Barbacena"", ""Barbacena"", ""Bias Portes"", ""1917""]","[""Hydraulica..."", ""T. H."", ""2"", ""2.000"", ""14"", ""—"", ""16.000"", ""2.000"", ""Alternativa..."", ""3"", ""60"", ""1"", ""18""]"
table_1_all.pdf,section_i,3,5,6,tbl-23.md,tbl-26.md,7,1,matched,Minas Geraes,Sociedade Carandahyense de Electricidade,Barbacena,—,1917,Hydraulica...,T. H.,1,120,12,4,4400,220,Alternativa...,3,50,1,4,,,,,,,,,,,"[""Sociedade Carandahyense de Electricidade"", ""Barbacena"", ""—"", ""1917""]","[""Hydraulica..."", ""T. H."", ""1"", ""120"", ""12"", ""4"", ""4.400"", ""220"", ""Alternativa..."", ""3"", ""50"", ""1"", ""4""]"
table_1_all.pdf,section_i,3,5,6,tbl-23.md,tbl-26.md,8,1,matched,Minas Geraes,Companhia de Electricidade e Viação Urbana de Minas Geraes,Bello Horizonte,—,1920,Thermica...,C. I.,2,1330,—,47,—,2060,Alternativa...,3,60,—,—,,,,,,,,,,,"[""Companhia de Electricidade e Viação Urbana de Minas Geraes"", ""Bello Horizonte"", ""—"", ""1920""]","[""Thermica..."", ""C. I."", ""2"", ""1.330"", ""—"", ""47"", ""—"", ""2.060"", ""Alternativa..."", ""3"", ""60"", ""—"", ""—""]"
