source_file,page,source_table_id,row_in_table,state,municipality,category,category_inferred_from_ditto,lighting_system,lighting_system_inferred_from_ditto,directing_company,directing_company_inferred_from_ditto,inauguration_date,annual_government_expense
all_tables.pdf,62,tbl-151.md,1,Alagoas,Agua Branca.,Cidade,no,Kerozene,no,Municipal,no,1906,1:000$
all_tables.pdf,62,tbl-151.md,2,Alagoas,Alagôas.,Cidade,yes,Kerozene,yes,Municipal,yes,,1:200$
all_tables.pdf,62,tbl-151.md,3,Alagoas,Anadia.,Cidade,yes,Kerozene,yes,Municipal,yes,1909,1:080$
all_tables.pdf,62,tbl-151.md,4,Alagoas,Atalaia.,Cidade,yes,Kerozene,yes,Municipal,yes,,1:312$
all_tables.pdf,62,tbl-151.md,5,Alagoas,Camaragibe.,Cidade,yes,Kerozene,yes,Municipal,yes,1915,3:000$
all_tables.pdf,62,tbl-151.md,6,Alagoas,Coruripe.,Cidade,yes,Kerozene,yes,Municipal,yes,1895,1:382$
all_tables.pdf,62,tbl-151.md,7,Alagoas,Junqueiro.,Villa,no,Kerozene,yes,Municipal,yes,1908,118$
all_tables.pdf,62,tbl-151.md,8,Alagoas,Leopoldina.,Cidade,no,Alcool,no,Municipal,yes,1920,368$
all_tables.pdf,62,tbl-151.md,9,Alagoas,Limociro.,Villa,no,Kerozene,no,Municipal,yes,1920,400$
all_tables.pdf,62,tbl-151.md,10,Alagoas,Maceió.,Cidade,no,Electrica,no,Particular,no,1907,180:000$
all_tables.pdf,62,tbl-151.md,11,Alagoas,Maragogy.,Cidade,yes,Kerozene,no,Municipal,no,1907,500$
all_tables.pdf,62,tbl-151.md,12,Alagoas,Muricy.,Cidade,yes,Kerozene,yes,Municipal,yes,1918,3:600$
all_tables.pdf,62,tbl-151.md,13,Alagoas,Palmeira dos Indios.,Cidade,yes,Electrica,no,Particular,no,1920,8:400$
all_tables.pdf,62,tbl-151.md,14,Alagoas,Pão de Assucar.,Cidade,yes,Kerozene,no,Municipal,no,1885,2:400$
all_tables.pdf,62,tbl-151.md,15,Alagoas,Parahyba.,Cidade,yes,Electrica,no,,no,,
all_tables.pdf,62,tbl-151.md,16,Alagoas,Paulo Affonso.,Cidade,yes,Kerozene,no,Municipal,no,1912,480$
all_tables.pdf,62,tbl-151.md,17,Alagoas,Penedo.,Cidade,yes,Electrica,no,Particular,no,1916,12:360$
all_tables.pdf,62,tbl-151.md,18,Alagoas,Piassabussú.,Villa,no,Kerozene,no,Municipal,no,1908,1:281$
all_tables.pdf,62,tbl-151.md,19,Alagoas,Pilar.,Cidade,no,Kerozene,yes,Municipal,yes,1874,3:595$
all_tables.pdf,62,tbl-151.md,20,Alagoas,Piranhas.,Villa,no,Kerozene,yes,Municipal,yes,1895,760$
all_tables.pdf,62,tbl-151.md,21,Alagoas,Porto Calvo.,Cidade,no,Kerozene,yes,Municipal,yes,1890,2:800$
all_tables.pdf,62,tbl-151.md,22,Alagoas,Sant'Anna do Ipanema.,Cidade,yes,Kerozene,yes,Municipal,yes,1913,330$
all_tables.pdf,62,tbl-151.md,23,Alagoas,São José da Lage.,Cidade,yes,Alcool,no,Municipal,yes,1917,600$
all_tables.pdf,62,tbl-151.md,24,Alagoas,São Luiz do Quitunde.,Cidade,yes,Kerozene,no,Municipal,yes,1900,889$
all_tables.pdf,62,tbl-151.md,25,Alagoas,São Miguel de Campos.,Cidade,yes,Electrica,no,Particular,no,1917,4:200$
all_tables.pdf,62,tbl-151.md,26,Alagoas,Traipú.,Cidade,yes,Kerozene,no,Municipal,no,1896,1:300$
all_tables.pdf,62,tbl-151.md,27,Alagoas,Triumpho.,Cidade,yes,Kerozene,yes,Municipal,yes,1898,400$
all_tables.pdf,62,tbl-151.md,28,Alagoas,União.,Cidade,yes,Acetyleno,no,Municipal,yes,1909,5:000$
all_tables.pdf,62,tbl-151.md,29,Alagoas,Viçosa.,Cidade,yes,Kerozene,no,Municipal,yes,,3:812$
all_tables.pdf,62,tbl-151.md,30,Alagoas,Victoria.,Cidade,yes,Electrica,no,Particular,no,1919,6:600$
all_tables.pdf,63,tbl-153.md,1,Amazonas,Barcellos,Villa,no,Kerozene,no,Municipal,no,1917,1:500$
all_tables.pdf,63,tbl-153.md,2,Amazonas,Barreirinha,Villa,yes,Kerozene,yes,Municipal,yes,1900,280$
all_tables.pdf,63,tbl-153.md,3,Amazonas,Borba,Villa,yes,Acetyleno,no,Municipal,yes,1920,2:000$
all_tables.pdf,63,tbl-153.md,4,Amazonas,Carauary,Villa,yes,Kerozene,no,Municipal,yes,1898,
all_tables.pdf,63,tbl-153.md,5,Amazonas,Fonte Bôa,Villa,yes,Acetyleno,no,Municipal,yes,1913,600$
all_tables.pdf,63,tbl-153.md,6,Amazonas,Humaytá,Cidade,no,Electrica,no,Municipal,yes,1905,
all_tables.pdf,63,tbl-153.md,7,Amazonas,Itacoatiara,Cidade,yes,Kerozene,no,Municipal,yes,1919,
all_tables.pdf,63,tbl-153.md,8,Amazonas,Lábrea,Cidade,yes,Kerozene,yes,Municipal,yes,1909,1:440$
all_tables.pdf,63,tbl-153.md,9,Amazonas,Manáos,Cidade,yes,Electrica,no,Particular,no,1910,
all_tables.pdf,63,tbl-153.md,10,Amazonas,Maués,Villa,no,Kerozene,no,Municipal,no,1900,2:400$
all_tables.pdf,63,tbl-153.md,11,Amazonas,Moura,Villa,yes,Kerozene,yes,Municipal,yes,1920,400$
all_tables.pdf,63,tbl-153.md,12,Amazonas,Porto Velho,Cidade,no,Electrica,no,Particular,no,1918,4:063$
all_tables.pdf,63,tbl-153.md,13,Amazonas,São Felipe,Villa,no,Kerozene,no,Municipal,no,1894,2:160$
all_tables.pdf,63,tbl-153.md,14,Amazonas,São Gabriel,Villa,yes,Kerozene,yes,Municipal,yes,,
all_tables.pdf,63,tbl-153.md,15,Amazonas,São Paulo de Olivença,Villa,yes,Kerozene,yes,Municipal,yes,1910,1:000$
all_tables.pdf,63,tbl-153.md,16,Amazonas,Silves,Villa,yes,Kerozene,yes,Municipal,yes,1900,320$
all_tables.pdf,63,tbl-154.md,1,Amazonas,Affonso Penna,Cidade,no,Kerozene,no,Municipal,no,1905,3:000$
all_tables.pdf,63,tbl-154.md,2,Amazonas,Alagoinhas,Cidade,yes,Kerozene,yes,Municipal,yes,1892,8:398$
all_tables.pdf,63,tbl-154.md,3,Amazonas,Alcobaça,Cidade,yes,Kerozene,yes,Municipal,yes,1898,3:000$
all_tables.pdf,63,tbl-154.md,4,Amazonas,Amargosa,Cidade,yes,Kerozene,yes,Municipal,yes,1890,14:298$
all_tables.pdf,63,tbl-154.md,5,Amazonas,Andarahy,Cidade,yes,Kerozene,yes,Municipal,yes,1895,2:336$
all_tables.pdf,63,tbl-154.md,6,Amazonas,Angical,Villa,no,Kerozene,yes,Municipal,yes,1920,600$
all_tables.pdf,63,tbl-154.md,7,Amazonas,Aracy,Villa,yes,Kerozene,yes,Municipal,yes,1919,300$
all_tables.pdf,63,tbl-154.md,8,Amazonas,Aratuhype,Cidade,no,Kerozene,yes,Municipal,yes,1890,2:809$
all_tables.pdf,63,tbl-154.md,9,Amazonas,Areia,Cidade,yes,Kerozene,yes,Municipal,yes,1890,15:000$
all_tables.pdf,63,tbl-154.md,10,Amazonas,Baixa Grande,Villa,no,Acetyleno,no,Municipal,yes,1912,1:000$
all_tables.pdf,63,tbl-154.md,11,Amazonas,Barracão,Villa,yes,Kerozene,no,Municipal,yes,1913,2:000$
all_tables.pdf,63,tbl-154.md,12,Amazonas,Barra do Rio de Contas,Villa,yes,Kerozene,yes,Municipal,yes,1906,7:000$
all_tables.pdf,63,tbl-154.md,13,Amazonas,Barra do Rio Grande,Cidade,no,Kerozene,yes,Municipal,yes,1896,6:000$
all_tables.pdf,63,tbl-154.md,14,Amazonas,Barreiras,Cidade,yes,Electrica,no,Particular,no,1920,6:200$
all_tables.pdf,63,tbl-154.md,15,Amazonas,Belmonte,Cidade,yes,Kerozene,no,Municipal,no,1890,6:711$
all_tables.pdf,63,tbl-154.md,16,Amazonas,Bom Jesus da Lapa,Cidade,yes,Acetyleno,no,Municipal,yes,1914,2:500$
all_tables.pdf,64,tbl-156.md,1,Bahia,Bom Jesus dos Meiras.,Villa,no,Kerozene,no,Municipal,no,1901,989$
all_tables.pdf,64,tbl-156.md,2,Bahia,Cachoeira.,Cidade,no,Kerozene,yes,Municipal,yes,1822,11:988$
all_tables.pdf,64,tbl-156.md,3,Bahia,Cachoeira da Albadia.,Villa,no,Kerozene,yes,Municipal,yes,1920,1:600$
all_tables.pdf,64,tbl-156.md,4,Bahia,Camamú.,Cidade,no,Kerozene,yes,Municipal,yes,1890,8:200$
all_tables.pdf,64,tbl-156.md,5,Bahia,Camisão.,Cidade,yes,Kerozene,yes,Municipal,yes,1896,1:000$
all_tables.pdf,64,tbl-156.md,6,Bahia,,,no,Acetyleno,no,Municipal,yes,1896,
all_tables.pdf,64,tbl-156.md,7,Bahia,Campo Formoso.,Villa,no,Acetyleno,yes,Municipal,yes,1910,1:500$
all_tables.pdf,64,tbl-156.md,8,Bahia,Cannavieiras.,Cidade,no,Acetyleno,yes,Municipal,yes,1909,2:148$
all_tables.pdf,64,tbl-156.md,9,Bahia,,,no,Kerozene,no,Municipal,yes,1909,4:833$
all_tables.pdf,64,tbl-156.md,10,Bahia,Capivary.,Villa,no,Kerozene,yes,Municipal,yes,1908,977$
all_tables.pdf,64,tbl-156.md,11,Bahia,Caravellas.,Cidade,no,Kerozene,yes,Municipal,yes,1888,2:800$
all_tables.pdf,64,tbl-156.md,12,Bahia,Carinhanha.,Cidade,yes,Kerozene,yes,Municipal,yes,1900,900$
all_tables.pdf,64,tbl-156.md,13,Bahia,Castro Alves.,Cidade,yes,Kerozene,yes,Municipal,yes,1885,2:000$
all_tables.pdf,64,tbl-156.md,14,Bahia,,,no,Acetyleno,no,Municipal,yes,,4:000$
all_tables.pdf,64,tbl-156.md,15,Bahia,Cayrú.,Villa,no,Kerozene,no,Municipal,yes,1912,1:100$
all_tables.pdf,64,tbl-156.md,16,Bahia,Chique-Chique.,Villa,yes,Kerozene,yes,Municipal,yes,1910,1:350$
all_tables.pdf,64,tbl-156.md,17,Bahia,Conde.,Cidade,no,Kerozene,yes,Municipal,yes,1912,2:000$
all_tables.pdf,64,tbl-156.md,18,Bahia,Condeúba.,Cidade,yes,Kerozene,yes,Municipal,yes,1920,940$
all_tables.pdf,64,tbl-156.md,19,Bahia,Conquista.,Cidade,yes,Electrica,no,Particular,no,1920,
all_tables.pdf,64,tbl-156.md,20,Bahia,Cruz das Almas.,Cidade,yes,Kerozene,no,Municipal,no,1904,9:500$
all_tables.pdf,64,tbl-156.md,21,Bahia,Curaçá.,Villa,no,Kerozene,yes,Municipal,yes,1896,1:360$
all_tables.pdf,64,tbl-156.md,22,Bahia,Entre Rios.,Villa,yes,Acetyleno,no,Municipal,yes,1916,1:350$
all_tables.pdf,64,tbl-156.md,23,Bahia,Feira de Sant'Anna.,Cidade,no,Kerozene,no,Municipal,yes,1871,14:000$
all_tables.pdf,64,tbl-156.md,24,Bahia,Igrapuna.,Villa,no,Kerozene,yes,Municipal,yes,1908,1:600$
all_tables.pdf,64,tbl-156.md,25,Bahia,Ilhéos.,Cidade,no,Electrica,no,Particular,no,1916,28:864$
all_tables.pdf,64,tbl-156.md,26,Bahia,Inhambupe.,Cidade,yes,Kerozene,no,Municipal,no,1894,2:117$
all_tables.pdf,64,tbl-156.md,27,Bahia,Irará.,Cidade,yes,Kerozene,yes,Municipal,yes,1893,3:000$
all_tables.pdf,64,tbl-156.md,28,Bahia,Itaberaba.,Cidade,yes,Kerozene,yes,Municipal,yes,1910,1:154$
all_tables.pdf,64,tbl-156.md,29,Bahia,Itabuna.,Cidade,yes,Electrica,no,Particular,no,1917,15:270$
all_tables.pdf,64,tbl-156.md,30,Bahia,Itaparica.,Cidade,yes,Kerozene,no,Municipal,no,1889,2:800$
all_tables.pdf,64,tbl-156.md,31,Bahia,Itapicurú.,Villa,no,Kerozene,yes,Municipal,yes,1915,1:200$
all_tables.pdf,64,tbl-156.md,32,Bahia,Jacobina.,Cidade,no,Kerozene,yes,Municipal,yes,1907,3:600$
all_tables.pdf,64,tbl-156.md,33,Bahia,Jaguaripe.,Cidade,yes,Kerozene,yes,Municipal,yes,,867$
all_tables.pdf,64,tbl-156.md,34,Bahia,Jequié.,Cidade,yes,Kerozene,yes,Municipal,yes,,5:299$
all_tables.pdf,65,tbl-158.md,1,Bahia,Jequiriçá,Villa,no,Kerozene,no,Municipal,no,1900,1:547$
all_tables.pdf,65,tbl-158.md,2,Bahia,Lage,Villa,yes,Kerozene,yes,Municipal,yes,1896,1:697$
all_tables.pdf,65,tbl-158.md,3,Bahia,Lenções,Cidade,no,Kerozene,yes,Municipal,yes,,3:000$
all_tables.pdf,65,tbl-158.md,4,Bahia,Maracás,Cidade,yes,Kerozene,yes,Municipal,yes,1904,3:300$
all_tables.pdf,65,tbl-158.md,5,Bahia,Maragogipe,Cidade,yes,Kerozene,yes,Municipal,yes,1824,6:500$
all_tables.pdf,65,tbl-158.md,6,Bahia,Masahá,Villa,no,Kerozene,yes,Municipal,yes,1916,1:250$
all_tables.pdf,65,tbl-158.md,7,Bahia,Matta de São João,Villa,yes,Kerozene,yes,Municipal,yes,1909,4:800$
all_tables.pdf,65,tbl-158.md,8,Bahia,Minas do Rio de Contas,Cidade,no,Kerozene,yes,Municipal,yes,1896,1:800$
all_tables.pdf,65,tbl-158.md,9,Bahia,Monte Alegre,Cidade,yes,Acetyleno,no,Municipal,yes,1919,2:600$
all_tables.pdf,65,tbl-158.md,10,Bahia,Monte Santo,Villa,no,Kerozene,no,Municipal,yes,1913,5:47$
all_tables.pdf,65,tbl-158.md,11,Bahia,Morro do Chapão,Cidade,no,Kerozene,yes,Municipal,yes,1900,1:200$
all_tables.pdf,65,tbl-158.md,12,Bahia,Mucugê,Cidade,yes,Kerozene,yes,Municipal,yes,,1:500$
all_tables.pdf,65,tbl-158.md,13,Bahia,Mundo Novo,Cidade,yes,Acetyleno,no,Municipal,yes,1920,3:151$
all_tables.pdf,65,tbl-158.md,14,Bahia,Nazareth,Cidade,yes,Electrica,no,Particular,no,1917,16:000$
all_tables.pdf,65,tbl-158.md,15,Bahia,Nova Boipeba,Villa,no,Kerozene,no,Municipal,no,1903,1:181$
all_tables.pdf,65,tbl-158.md,16,Bahia,Orobó,Cidade,no,Kerozene,yes,Municipal,yes,1914,1:300$
all_tables.pdf,65,tbl-158.md,17,Bahia,Patrocínio do Coité,Villa,no,Kerozene,yes,Municipal,yes,1917,600$
all_tables.pdf,65,tbl-158.md,18,Bahia,Pilão Arcado,Villa,yes,Kerozene,yes,Municipal,yes,1920,1:000$
all_tables.pdf,65,tbl-158.md,19,Bahia,Pojuca,Villa,yes,Kerozene,yes,Municipal,yes,1911,2:600$
all_tables.pdf,65,tbl-158.md,20,Bahia,Porto Seguro,Cidade,no,Acetyleno,no,Municipal,yes,,2:000$
all_tables.pdf,65,tbl-158.md,21,Bahia,Prado.,Cidade,yes,Kerozene,no,Municipal,yes,1896,1:528$
all_tables.pdf,65,tbl-158.md,22,Bahia,Remanso,Cidade,yes,Kerozene,yes,Municipal,yes,1899,3:400$
all_tables.pdf,65,tbl-158.md,23,Bahia,Remedios,Villa,no,Kerozene,yes,Municipal,yes,,700$
all_tables.pdf,65,tbl-158.md,24,Bahia,Riachão do Jacuhype,Villa,yes,Kerozene,yes,Municipal,yes,1912,740$
all_tables.pdf,65,tbl-158.md,25,Bahia,Riacho de Sant'Anna,Villa,yes,Kerozene,yes,Municipal,yes,1918,384$
all_tables.pdf,65,tbl-158.md,26,Bahia,Sant'Anna do Catú,Villa,yes,Kerozene,yes,Municipal,yes,1910,3:500$
all_tables.pdf,65,tbl-158.md,27,Bahia,Sant'Anna dos Brejos,Cidade,no,Acetyleno,no,Municipal,yes,1904,1:102$
all_tables.pdf,65,tbl-158.md,28,Bahia,Santa Cruz,Villa,no,Acetyleno,yes,Municipal,yes,1904,734$
all_tables.pdf,65,tbl-158.md,29,Bahia,Santa Maria,Cidade,no,Kerozene,no,Municipal,yes,1920,2:000$
all_tables.pdf,65,tbl-158.md,30,Bahia,Santarém,Cidade,yes,Kerozene,yes,Municipal,yes,1908,2:000$
all_tables.pdf,65,tbl-158.md,31,Bahia,Santo Amaro,Cidade,yes,Electrica,no,Particular,no,1919,24:000$
all_tables.pdf,65,tbl-158.md,32,Bahia,Santo Antonio de Jesus,Cidade,yes,Kerozene,no,Municipal,no,,8:480$
all_tables.pdf,65,tbl-158.md,33,Bahia,São Pelippe,Villa,no,Kerozene,yes,Municipal,yes,1900,1:100$
all_tables.pdf,67,tbl-160.md,1,Bahia,São Felix do Paraguassú.,Cidade,no,Kerozene,no,Municipal,no,1890,5:480$
all_tables.pdf,67,tbl-160.md,2,Bahia,São Francisco.,Villa,no,Kerozene,yes,Municipal,yes,1902,2:200$
all_tables.pdf,67,tbl-160.md,3,Bahia,São Gonçalo dos Campos.,Cidade,no,Kerozene,yes,Municipal,yes,,2:723$
all_tables.pdf,67,tbl-160.md,4,Bahia,São Miguel.,Villa,no,Kerozene,yes,Municipal,yes,1901,2:098$
all_tables.pdf,67,tbl-160.md,5,Bahia,São Salvador.,Cidade,no,Gaz Carbonico,no,Municipal,yes,1857,
all_tables.pdf,67,tbl-160.md,6,Bahia,,,no,Electrica,no,Municipal,yes,1907,
all_tables.pdf,67,tbl-160.md,7,Bahia,Saúde.,Villa,no,Kerozene,no,Municipal,yes,1915,420$
all_tables.pdf,67,tbl-160.md,8,Bahia,Sento Sé.,Villa,yes,Kerozene,yes,Municipal,yes,1918,1:560$
all_tables.pdf,67,tbl-160.md,9,Bahia,Serrinha.,Cidade,no,Kerozene,yes,Municipal,yes,1879,1:400$
all_tables.pdf,67,tbl-160.md,10,Bahia,,,no,Acetyleno,no,Municipal,yes,1917,1:650$
all_tables.pdf,67,tbl-160.md,11,Bahia,Soure.,Villa,no,Kerozene,no,Municipal,yes,1),800$
all_tables.pdf,67,tbl-160.md,12,Bahia,Taperoá.,Cidade,no,Kerozene,yes,Municipal,yes,,3:840$
all_tables.pdf,67,tbl-160.md,13,Bahia,Valença.,Cidade,yes,Electrica,no,Particular,no,1915,8:000$
all_tables.pdf,67,tbl-160.md,14,Bahia,Viçosa.,Villa,no,Kerozene,no,Municipal,no,1906,1:750$
all_tables.pdf,67,tbl-160.md,15,Bahia,Villa Bella das Palmeiras.,Villa,yes,Kerozene,yes,Municipal,yes,1904,957$
all_tables.pdf,67,tbl-160.md,16,Bahia,Villa Rica.,Villa,yes,Kerozene,yes,Municipal,yes,,1:000$
all_tables.pdf,67,tbl-160.md,17,Bahia,Wagner.,Villa,yes,Kerozene,yes,Municipal,yes,1912,580$
all_tables.pdf,67,tbl-161.md,1,Bahia,Aracaty.,Cidade,no,Electrica,no,Particular,no,1919,7:200$
all_tables.pdf,67,tbl-161.md,2,Bahia,Barbalha.,Cidade,yes,Kerozene,no,Municipal,no,1917,2:400$
all_tables.pdf,67,tbl-161.md,3,Bahia,Canindé.,Cidade,yes,Electrica,no,Particular,no,1918,900$
all_tables.pdf,67,tbl-161.md,4,Bahia,Crathéus.,Cidade,yes,Acetyleno,no,Municipal,no,1918,1:040$
all_tables.pdf,67,tbl-161.md,5,Bahia,Crato.,Cidade,yes,Electrica,no,Particular,no,1920,12:000$
all_tables.pdf,67,tbl-161.md,6,Bahia,Fortaleza.,Cidade,yes,Gaz Carbonico,no,Particular,yes,,
all_tables.pdf,67,tbl-161.md,7,Bahia,,,no,Electrica,no,Particular,yes,,
all_tables.pdf,67,tbl-161.md,8,Bahia,Joazeiro.,Cidade,yes,Kerozene,no,Municipal,no,1913,1:437$
all_tables.pdf,67,tbl-161.md,9,Bahia,Maranguape.,Cidade,yes,Electrica,no,Particular,no,1917,7:999$
all_tables.pdf,67,tbl-161.md,10,Bahia,Morada Nova.,Cidade,yes,Kerozene,no,Particular,yes,,1:100$
all_tables.pdf,67,tbl-161.md,11,Bahia,Quixadá.,Cidade,yes,Acetyleno,no,Particular,yes,,2:000$
all_tables.pdf,67,tbl-161.md,12,Bahia,Sant'Anna do Cariry.,Villa,no,Acetyleno,yes,Municipal,no,1917,1:200$
all_tables.pdf,67,tbl-161.md,13,Bahia,São Bernardo das Russas.,Cidade,no,Kerozene,no,Municipal,yes,1915,1:500$
all_tables.pdf,67,tbl-161.md,14,Bahia,São Matheus.,Villa,no,Acetyleno,no,Municipal,yes,1918,545$
all_tables.pdf,68,tbl-163.md,1,Districto Federal,Districto Federal,Cidade,no,Gaz Carbonico,no,Particular,no,1854,1 566:874$
all_tables.pdf,68,tbl-163.md,2,Districto Federal,,,no,Electrica,no,Particular,yes,1904,5 020:139$
all_tables.pdf,68,tbl-164.md,1,Districto Federal,Affonso Claudio,Cidade,no,Electrica,no,Particular,no,1920,3:000$
all_tables.pdf,68,tbl-164.md,2,Districto Federal,Alegre,Cidade,yes,Electrica,yes,Particular,yes,1920,
all_tables.pdf,68,tbl-164.md,3,Districto Federal,Benevente,Cidade,yes,Kerozene,no,Municipal,no,1887,2:137$
all_tables.pdf,68,tbl-164.md,4,Districto Federal,Bôa Família,Villa,no,Kerozene,yes,Municipal,yes,1915,1:080$
all_tables.pdf,68,tbl-164.md,5,Districto Federal,Cachoeiro de Santa Leopoldina,Cidade,no,Electrica,no,Particular,no,1918,6:600$
all_tables.pdf,68,tbl-164.md,6,Districto Federal,Espírito Santo,Cidade,yes,Electrica,yes,Particular,yes,1910,3:600$
all_tables.pdf,68,tbl-164.md,7,Districto Federal,Espírito Santo do Rio Pardo,Cidade,yes,Electrica,yes,Particular,yes,1915,2:160$
all_tables.pdf,68,tbl-164.md,8,Districto Federal,Guarapary,Cidade,yes,Kerozene,no,Municipal,no,1890,1:833$
all_tables.pdf,68,tbl-164.md,9,Districto Federal,Pidma,Villa,no,Electrica,no,Particular,no,1916,1:500$
all_tables.pdf,68,tbl-164.md,10,Districto Federal,Ponte do Itabapoana,Villa,yes,Kerozene,no,Municipal,no,1906,1:181$
all_tables.pdf,68,tbl-164.md,11,Districto Federal,Santa Thereza,Villa,yes,Electrica,no,Particular,no,1918,2:400$
all_tables.pdf,68,tbl-164.md,12,Districto Federal,São João do Muquy,Cidade,no,Electrica,yes,Particular,yes,1918,3:000$
all_tables.pdf,68,tbl-164.md,13,Districto Federal,São Matheus,Cidade,yes,Electrica,yes,Particular,yes,1916,5:263$
all_tables.pdf,68,tbl-164.md,14,Districto Federal,São Pedro do Itabapoana,Cidade,yes,Acetyleno,no,Municipal,no,1905,2:000$
all_tables.pdf,68,tbl-164.md,15,Districto Federal,Victoria,Cidade,yes,Electrica,no,Estadual,no,1910,54:000$
all_tables.pdf,68,tbl-165.md,1,Districto Federal,Goyaz,Cidade,no,Electrica,no,Particular,no,1920,107:000$
all_tables.pdf,68,tbl-165.md,2,Districto Federal,Trindade,Villa,no,Electrica,yes,Particular,yes,1920,
all_tables.pdf,68,tbl-166.md,1,Districto Federal,Alcantara,Cidade,no,Kerozene,no,Municipal,no,,2:640$
all_tables.pdf,68,tbl-166.md,2,Districto Federal,Arary,Villa,no,Acetyleno,no,Municipal,yes,1914,900$
all_tables.pdf,68,tbl-166.md,3,Districto Federal,Brejo,Cidade,no,Kerozene,no,Municipal,yes,1920,1:800$
all_tables.pdf,68,tbl-166.md,4,Districto Federal,Cajapió,Villa,no,Kerozene,yes,Municipal,yes,1920,1:440$
all_tables.pdf,68,tbl-166.md,5,Districto Federal,Caxias,Cidade,no,Kerozene,yes,Municipal,yes,1882,2:000$
all_tables.pdf,68,tbl-166.md,6,Districto Federal,Codó,Cidade,yes,Electrica,no,Municipal,yes,1919,
all_tables.pdf,68,tbl-166.md,7,Districto Federal,Coroatá,Cidade,yes,Kerozene,no,Municipal,yes,1900,840$
all_tables.pdf,68,tbl-166.md,8,Districto Federal,Cururupó,Cidade,yes,Acetyleno,no,Municipal,yes,1912,1:172$
all_tables.pdf,68,tbl-166.md,9,Districto Federal,Flôres,Villa,no,Kerozene,no,Municipal,yes,1892,1:070$
all_tables.pdf,68,tbl-166.md,10,Districto Federal,Guimarães,Cidade,no,Kerozene,yes,Municipal,yes,1887,580$
all_tables.pdf,68,tbl-166.md,11,Districto Federal,Itapecuró-mirim,Cidade,yes,Kerozene,yes,Municipal,yes,1911,1:500$
all_tables.pdf,69,tbl-168.md,1,Maranhão,Monte Alegre,Villa,no,Kerozene,no,Municipal,no,1920,350$
all_tables.pdf,69,tbl-168.md,2,Maranhão,Nova York,Villa,yes,Kerozene,yes,Municipal,yes,1919,320$
all_tables.pdf,69,tbl-168.md,3,Maranhão,Faço do Lumiar,Villa,yes,Acetyleno,no,Municipal,yes,1913,400$
all_tables.pdf,69,tbl-168.md,4,Maranhão,Pedreiras,Cidade,no,Electrica,no,Municipal,yes,1920,13:354$
all_tables.pdf,69,tbl-168.md,5,Maranhão,Rosario,Cidade,yes,Kerozene,no,Municipal,yes,1910,1:305$
all_tables.pdf,69,tbl-168.md,6,Maranhão,São João dos Patos,Villa,no,Kerozene,yes,Municipal,yes,1916,1:800$
all_tables.pdf,69,tbl-168.md,7,Maranhão,São Luiz,Cidade,no,Electrica,no,Particular,no,1917,113:400$
all_tables.pdf,69,tbl-168.md,8,Maranhão,São Luiz Gonzaga,Villa,no,Acetyleno,no,Municipal,no,1917,800$
all_tables.pdf,69,tbl-168.md,9,Maranhão,Tury-assá,Cidade,no,Kerozene,no,Municipal,yes,1872,986$
all_tables.pdf,69,tbl-168.md,10,Maranhão,Tuteya,Villa,no,Kerozene,yes,Municipal,yes,1920,800$
all_tables.pdf,69,tbl-168.md,11,Maranhão,Victoria do Alto Parnahyba,Villa,yes,Kerozene,yes,Municipal,yes,1918,700$
all_tables.pdf,69,tbl-169.md,1,Maranhão,Aquidauana,Cidade,no,Electrica,no,Particular,no,1920,15:000$
all_tables.pdf,69,tbl-169.md,2,Maranhão,Bella Vista,Cidade,yes,Kerozene,no,Municipal,no,,810$
all_tables.pdf,69,tbl-169.md,3,Maranhão,Campo Grande,Cidade,yes,Electrica,no,Particular,no,1918,
all_tables.pdf,69,tbl-169.md,4,Maranhão,Corumbá,Cidade,yes,Electrica,yes,Particular,yes,1912,115:000$
all_tables.pdf,69,tbl-169.md,5,Maranhão,Cuyabá,Cidade,yes,Electrica,yes,Particular,yes,1919,72:000$
all_tables.pdf,69,tbl-169.md,6,Maranhão,Miranda,Cidade,yes,Electrica,yes,Municipal,no,1919,
all_tables.pdf,69,tbl-169.md,7,Maranhão,Porto Murtinho,Villa,no,Kerozene,no,Municipal,yes,,1:800$
all_tables.pdf,69,tbl-169.md,8,Maranhão,São Luiz de Caceres,Cidade,no,Kerozene,yes,Municipal,yes,1908,6:000$
all_tables.pdf,69,tbl-169.md,9,Maranhão,Tres Lagôas,Cidade,yes,Electrica,no,Particular,no,1920,15:427$
all_tables.pdf,69,tbl-170.md,1,Maranhão,Abre Campo,Cidade,no,Electrica,no,Particular,no,1919,7:452$
all_tables.pdf,69,tbl-170.md,2,Maranhão,Aguas Virtuosas,Cidade,yes,Electrica,yes,Municipal,no,1910,18:000$
all_tables.pdf,69,tbl-170.md,3,Maranhão,Alfenas,Cidade,yes,Electrica,yes,Particular,no,1913,13:690$
all_tables.pdf,69,tbl-170.md,4,Maranhão,Araguary,Cidade,yes,Electrica,yes,Particular,yes,1910,1:140$
all_tables.pdf,69,tbl-170.md,5,Maranhão,Arassuahy,Cidade,yes,Kerozene,no,Municipal,no,1920,6:750$
all_tables.pdf,69,tbl-170.md,6,Maranhão,Araxá,Cidade,yes,Electrica,no,Municipal,yes,1914,11:095$
