order_number,entry,establishments_1980,personnel_total_1980,personnel_linked_to_commercialization_1980,salaries_withdrawals_other_compensation_1980_mil_cruzeiros,total_revenue_1980_mil_cruzeiros,commercialization_revenue_1980_mil_cruzeiros,companies_headquartered_in_municipality_1985,establishments_1985,personnel_total_1985,personnel_linked_to_commercialization_1985,salaries_withdrawals_other_compensation_1985_mil_cruzeiros,total_revenue_1985_mil_cruzeiros,commercialization_revenue_1985_mil_cruzeiros,source_page_1980,source_page_1985,left_extraction_method,right_extraction_method,needs_review
329,KALORE,50,123,51,6 758,372 329,372 190,40,44,133,52,694 772,20 021 915,19 880 260,60,61,mistral_table,mistral_table,no
330,LAPA,263,630,235,50 907,1 100 888,1 098 262,243,255,927,451,5 090 319,136 962 646,134 410 345,60,61,mistral_table,mistral_table,no
331,LARANJEIRAS DO SUL,224,1 026,484,76 680,2 239 302,2 191 708,206,229,1 020,553,6 793 191,265 908 560,261 677 698,60,61,mistral_table,mistral_table,no
332,LEOPOLIS,24,36,9,2 162,138 496,138 016,19,20,53,28,314 767,5 114 765,5 091 633,60,61,mistral_table,mistral_table,no
333,LOANDA,145,505,204,29 601,826 174,820 114,140,159,655,331,3 300 499,89 412 177,88 254 978,60,61,mistral_table,mistral_table,no
334,LOBATO,18,45,7,2 388,57 392,57 265,17,18,55,10,196 468,6 979 554,6 748 262,60,61,mistral_table,mistral_table,no
335,LUNARDELLI,-,-,-,-,-,-,39,44,133,66,589 221,14 958 386,14 897 386,60,61,mistral_table,mistral_table,no
336,LUPIONOPOLIS,27,70,11,3 684,78 605,78 140,25,26,62,9,221 917,5 794 511,5 691 008,60,61,mistral_table,mistral_table,no
337,MALLET,55,136,30,6 606,146 855,145 991,52,54,142,42,595 158,19 084 631,18 972 706,60,61,mistral_table,mistral_table,no
338,MAMBORE,120,464,182,28 845,1 754 244,1 674 323,91,100,393,163,3 428 145,211 596 519,207 355 629,60,61,mistral_table,mistral_table,no
339,MANDAQUAÇU,67,246,111,13 280,270 976,269 788,65,71,278,124,1 391 385,66 498 304,66 209 661,60,61,mistral_table,mistral_table,no
340,MANDAQUARI,136,645,287,58 457,1 776 670,1 770 070,131,148,886,349,9 328 981,285 402 275,232 243 234,60,61,mistral_table,mistral_table,no
341,MANDIRITUBA,85,263,124,19 167,476 073,474 536,87,92,400,220,2 581 904,74 596 988,73 734 451,60,61,mistral_table,mistral_table,no
342,MANQUEIRINHA,51,175,68,11 093,427 488,401 585,61,69,330,111,3 112 340,100 821 674,99 613 362,60,61,mistral_table,mistral_table,no
343,MANGEL RIBAS,59,150,39,6 940,207 474,206 701,72,78,261,67,826 419,20 900 920,20 751 958,60,61,mistral_table,mistral_table,no
344,MARECHAL CANDIDO RONDON,295,1 817,780,163 475,5 802 321,5 769 748,308,358,2 385,1 399,24 421 818,600 625 563,595 259 189,60,61,mistral_table,mistral_table,no
345,MARIA HELENA,146,408,136,17 654,421 388,419 265,43,47,131,66,744 886,14 130 358,14 056 999,60,61,mistral_table,mistral_table,no
346,MARIALVA,207,752,295,50 902,1 689 739,1 677 465,144,161,756,431,5 482 937,253 846 535,251 035 192,60,61,mistral_table,mistral_table,no
347,MARILANDIA DO SUL,68,275,91,22 307,1 090 405,1 049 511,56,67,252,140,2 055 259,70 220 371,69 630 034,62,63,mistral_table,mistral_table,no
348,MARILENA,22,36,11,2 082,40 733,40 610,23,23,53,9,179 672,2 899 443,2 832 006,62,63,mistral_table,mistral_table,no
349,MARILUZ,82,264,81,12 501,242 730,241 503,63,69,201,100,1 076 661,23 612 970,22 728 953,62,63,mistral_table,mistral_table,no
350,MARIOPOLIS,29,198,88,20 737,707 959,695 807,27,31,194,140,1 849 701,94 670 371,87 200 836,62,63,mistral_table,mistral_table,no
351,MARMELEIRO,58,229,59,18 570,856 042,850 428,55,60,320,196,2 108 630,61 144 538,59 873 863,62,63,mistral_table,mistral_table,no
352,MARUMBI,35,90,41,4 983,209 856,209 803,26,28,90,45,581 782,17 686 331,17 368 568,62,63,mistral_table,mistral_table,no
353,MATELANDIA,156,547,176,32 950,1 021 182,1 009 732,113,132,620,288,4 074 920,125 149 188,124 942 630,62,63,mistral_table,mistral_table,no
354,MATINHOS,62,244,137,22 716,302 996,300 238,55,61,306,188,1 681 047,40 842 670,40 755 855,62,63,mistral_table,mistral_table,no
355,MEDIANEIRA,312,703,773,157 088,4 932 373,4 876 811,183,218,2 099,1 017,22 971 475,352 891 170,345 274 258,62,63,mistral_table,mistral_table,no
356,MIRADOR,5,16,-,288,4 266,2 686,12,12,19,1,122 580,1 109 295,1 077 030,62,63,mistral_table,mistral_table,no
357,MIRASELVA,27,59,18,3 020,340 849,340 805,19,22,78,35,437 445,57 974 272,52 817 921,62,63,mistral_table,mistral_table,no
358,MISSAL,-,-,-,-,-,-,59,69,334,176,2 331 637,73 230 013,72 887 419,62,63,mistral_table,mistral_table,no
359,MOREIRA SALES,98,356,140,16 011,499 048,483 656,78,94,334,181,1 694 153,39 162 569,38 291 743,62,63,mistral_table,mistral_table,no
360,MORRETES,106,301,108,15 380,396 726,396 409,88,94,261,107,1 399 574,24 404 638,23 947 951,62,63,mistral_table,mistral_table,no
361,MUNHOZ DE MELO,23,55,6,1 794,34 156,33 255,17,19,50,12,213 878,3 703 625,3 688 449,62,63,mistral_table,mistral_table,no
362,NOSSA SENHORA DAS GRAÇAS,19,45,4,1 903,32 303,32 193,19,20,55,8,167 487,3 907 883,3 786 281,62,63,mistral_table,mistral_table,no
363,NOVA ALIANÇA DO IVAI,2,(B),(A),(X),(A),(A),3,3,5,1,44 460,470 706,418 826,62,63,mistral_table,mistral_table,no
364,NOVA AMERICA DA COLINA,19,35,4,1 652,37 982,37 802,16,16,29,8,128 765,2 987 287,2 965 687,62,63,mistral_table,mistral_table,no
365,NOVA AURORA,102,368,171,24 227,1 027 495,1 022 228,96,109,499,245,3 770 697,185 842 180,183 612 406,62,63,mistral_table,mistral_table,no
366,NOVA CANTU,77,162,54,7 502,237 409,230 811,52,57,213,49,1 153 127,55 467 400,55 454 200,62,63,mistral_table,mistral_table,no
367,NOVA ESPERANÇA,175,798,393,58 200,1 065 130,1 060 327,190,210,915,450,5 197 909,106 085 687,101 568 793,62,63,mistral_table,mistral_table,no
368,NOVA FATIMA,72,179,63,11 615,271 463,271 125,55,61,190,73,1 073 563,23 870 708,23 780 807,62,63,mistral_table,mistral_table,no
369,NOVA LONDRINA,85,354,176,28 204,674 246,671 350,92,105,401,185,2 517 570,60 187 145,59 393 193,62,63,mistral_table,mistral_table,no
370,NOVA OLIMPIA,70,184,55,8 197,185 331,184 962,71,72,195,48,699 595,18 536 091,18 378 312,62,63,mistral_table,mistral_table,no
371,NOVA SANTA ROSA,65,214,64,14 195,281 906,279 210,49,57,219,114,1 348 945,38 025 270,37 756 125,62,63,mistral_table,mistral_table,no
372,NOVA PRATA DO IGUAÇU,-,-,-,-,-,-,70,71,295,127,1 264 394,53 285 046,52 763 706,62,63,mistral_table,mistral_table,no
373,ORTIGUEIRA,140,231,37,10 228,276 599,274 482,134,139,408,117,1 447 486,28 602 906,26 941 176,62,63,mistral_table,mistral_table,no
374,OURIZONA,24,53,13,2 073,55 050,54 697,19,19,66,13,148 193,2 799 808,2 775 346,62,63,mistral_table,mistral_table,no
375,PAIÇANDU,47,155,68,13 506,569 302,568 895,50,54,176,56,1 278 568,28 134 433,28 083 283,62,63,mistral_table,mistral_table,no
376,PALMAS,159,715,300,58 193,1 493 249,1 468 574,146,158,734,405,4 954 510,134 832 203,130 741 319,62,63,mistral_table,mistral_table,no
377,PALMEIRA,167,601,240,43 735,1 197 617,1 188 069,158,174,660,335,4 354 236,131 034 039,126 705 694,62,63,mistral_table,mistral_table,no
378,PALMITAL,171,333,31,12 006,366 245,365 628,91,97,281,57,1 563 121,42 095 746,41 139 210,62,63,mistral_table,mistral_table,no
379,PALOTINA,156,1 432,703,178 896,7 061 703,6 968 803,167,206,2 113,1 184,26 340 697,923 603 909,900 670 499,62,63,mistral_table,mistral_table,no
380,PARAI SO DO NORTE,63,196,71,11 766,253 700,260 980,61,62,243,116,1 192 937,29 730 833,29 422 662,62,63,mistral_table,mistral_table,no
381,PARANACITY,44,135,46,8 421,143 541,142 208,46,52,203,88,1 244 791,23 869 270,23 727 115,62,63,mistral_table,mistral_table,no
382,PARANAQUA,608,2 511,1 314,254 582,39 059 864,38 900 287,465,564,3 050,2 022,25 242 495,3 285 314 386,3 261 202 487,62,63,mistral_table,mistral_table,no
383,PARANAPOEMA,11,18,2,984,17 478,17 335,13,14,30,3,107 843,2 565 068,2 484 941,62,63,mistral_table,mistral_table,no
384,PARANAVAI,519,2 807,1 331,267 292,5 361 584,5 330 534,461,533,3 109,1 848,27 301 840,491 709 304,486 673 609,62,63,mistral_table,mistral_table,no
385,PATO BRANCO,377,2 145,1 054,217 546,6 177 609,6 095 605,406,466,3 100,1 947,24 963 942,740 110 081,699 168 297,62,63,mistral_table,mistral_table,no
386,PAULA FREITAS,17,33,6,1 662,145 407,143 929,18,20,46,18,299 702,15 117 716,15 091 504,62,63,mistral_table,mistral_table,no
387,PAULO FRONTIN,30,65,12,2 497,76 883,78 702,26,29,69,16,272 249,6 315 509,6 278 423,62,63,mistral_table,mistral_table,no
388,PEABIRU,79,313,122,17 856,305 884,304 203,74,82,302,113,2 459 375,106 934 404,106 155 509,62,63,mistral_table,mistral_table,no
389,PEROLA,180,495,132,22 189,755 460,753 861,156,168,495,197,2 431 648,91 321 100,89 488 288,62,63,mistral_table,mistral_table,no
390,PEROLA D'OESTE,73,279,77,16 277,381 977,375 972,66,73,255,77,1 429 039,37 445 650,37 190 176,62,63,mistral_table,mistral_table,no
391,PIEN,34,82,39,6 157,110 785,110 377,24,28,73,18,369 770,6 549 448,6 537 819,62,63,mistral_table,mistral_table,no
392,PINHÁLÃO,32,75,12,3 145,91 291,90 689,30,32,112,47,379 836,17 264 790,17 263 400,64,65,mistral_table,mistral_table,no
393,PINHÃO,132,465,131,27 338,460 549,456 395,111,124,424,189,2 072 094,88 051 257,87 181 523,64,65,mistral_table,mistral_table,no
394,PIRAI DO SUL,125,355,87,19 305,390 002,388 391,112,117,321,115,2 123 192,37 213 714,36 224 705,64,65,mistral_table,mistral_table,no
395,PIRAQUARA,231,541,147,33 455,444 705,443 080,203,225,1 686,1 178,14 449 568,409 497 572,407 360 789,64,65,mistral_table,mistral_table,no
396,PITANGA,364,862,264,47 387,1 145 183,1 131 462,350,382,1 065,323,6 400 690,229 435 573,226 377 805,64,65,mistral_table,mistral_table,no
397,PLANALTINA DO PARANÁ,28,71,7,2 717,64 098,63 685,24,23,51,12,203 882,5 389 990,5 376 625,64,65,mistral_table,mistral_table,no
398,PLANALTO,85,356,94,23 714,654 348,644 804,80,90,319,129,2 002 740,67 170 413,66 836 445,64,65,mistral_table,mistral_table,no
399,PORECATU,107,559,266,49 477,2 111 664,1 975 572,70,83,515,257,4 808 334,146 657 543,124 300 436,64,65,mistral_table,mistral_table,no
400,PORTO AMAZONAS,17,36,6,1 835,23 380,23 280,13,13,38,5,99 056,3 888 038,3 887 950,64,65,mistral_table,mistral_table,no
401,PORTO RICO,20,57,10,2 256,47 630,47 386,11,11,26,7,101 783,3 624 546,3 507 147,64,65,mistral_table,mistral_table,no
402,PORTO VITORIA,17,40,13,1 802,34 430,34 394,11,14,29,14,167 841,3 018 222,2 992 549,64,65,mistral_table,mistral_table,no
403,PRANCHITA,-,-,-,-,-,-,55,57,173,45,857 377,36 505 312,35 706 415,64,65,mistral_table,mistral_table,no
404,PRESIDENTE CASTELO BRANCO,9,31,10,1 310,13 443,13 163,12,12,28,7,96 979,2 084 488,2 067 396,64,65,mistral_table,mistral_table,no
405,PRIMEIRO DE MAIO,80,232,88,17 795,626 882,623 068,72,81,389,148,3 298 782,83 589 188,82 824 432,64,65,mistral_table,mistral_table,no
406,PRUDENTOPOLIS,248,551,145,33 939,846 537,839 658,232,243,664,242,4 571 955,117 778 866,117 250 732,64,65,mistral_table,mistral_table,no
407,QUATIQUA,69,202,59,9 150,307 276,305 035,68,71,205,77,858 491,38 199 404,37 807 130,64,65,mistral_table,mistral_table,no
408,QUATRO BARRAS,26,87,53,7 349,191 807,188 557,20,22,115,74,812 313,26 009 595,24 349 732,64,65,mistral_table,mistral_table,no
409,QUEDAS DO IGUAÇU,104,407,155,20 280,720 768,720 607,130,144,585,310,2 645 804,70 720 672,69 019 362,64,65,mistral_table,mistral_table,no
410,QUERENCIA DO NORTE,48,137,40,8 025,236 440,234 683,53,59,174,77,842 662,23 978 857,21 671 815,64,65,mistral_table,mistral_table,no
411,QUINTA DO SOL,26,94,45,5 618,168 680,167 894,34,34,84,39,430 195,10 847 994,10 805 691,64,65,mistral_table,mistral_table,no
412,QUITANDINHA,107,168,24,13 111,253 251,252 940,103,106,259,62,1 131 247,27 986 635,27 197 093,64,65,mistral_table,mistral_table,no
413,RANCHO ALEGRE,33,78,16,4 329,158 643,158 291,27,28,81,17,426 242,7 619 485,7 532 145,64,65,mistral_table,mistral_table,no
414,REALEZA,166,652,229,47 006,1 676 455,1 651 941,120,141,658,346,4 173 840,118 502 838,116 759 950,64,65,mistral_table,mistral_table,no
415,REBOUÇAS,82,197,38,7 089,102 328,100 769,57,60,153,53,618 562,14 914 882,14 746 798,64,65,mistral_table,mistral_table,no
416,RENASCENÇA,24,117,43,11 551,538 553,529 363,24,27,140,69,964 979,32 080 496,32 026 482,64,65,mistral_table,mistral_table,no
417,RESERVA,117,264,49,11 520,402 254,402 204,105,105,306,124,1 342 878,40 245 128,40 214 217,64,65,mistral_table,mistral_table,no
418,RIBEIRÃO CLARO,78,201,50,9 550,188 103,187 089,83,86,225,72,941 351,22 506 528,22 212 409,64,65,mistral_table,mistral_table,no
419,RIBEIRÃO DO PINHAL,92,226,58,10 088,240 860,239 491,97,102,351,154,1 879 706,30 702 937,30 214 798,64,65,mistral_table,mistral_table,no
420,RIO AZUL,61,127,19,4 847,136 273,136 095,59,62,162,45,523 261,13 264 161,13 201 582,64,65,mistral_table,mistral_table,no
421,RIO BOM,28,82,18,3 357,77 238,76 519,23,25,65,15,328 025,6 632 358,6 587 827,64,65,mistral_table,mistral_table,no
422,RIO BRANCO DO SUL,169,288,56,17 911,380 855,377 808,136,139,316,100,1 738 299,28 148 379,28 046 937,64,65,mistral_table,mistral_table,no
423,RIO NEGRO,171,605,277,51 787,893 003,880 257,177,196,641,291,4 429 058,81 654 929,78 982 211,64,65,mistral_table,mistral_table,no
424,ROLANDIA,288,1 206,487,99 153,2 512 022,2 461 999,312,332,1 649,698,14 070 703,334 401 549,331 471 650,64,65,mistral_table,mistral_table,no
425,RONCADOR,80,300,113,24 212,385 456,380 179,90,96,365,102,2 328 073,79 576 589,78 541 579,64,65,mistral_table,mistral_table,no
426,RONDON,78,207,72,12 497,191 865,190 500,55,58,200,83,1 099 304,19 174 863,19 087 554,64,65,mistral_table,mistral_table,no
427,SABAUDIA,16,43,13,2 663,53 137,52 649,17,18,68,25,434 308,25 453 631,25 421 064,64,65,mistral_table,mistral_table,no
428,SALGADO FILHO,37,120,26,6 217,186 205,185 000,47,53,150,57,441 417,11 695 704,11 673 266,64,65,mistral_table,mistral_table,no
429,SALTO DO ITARARE,31,73,16,4 682,239 987,239 807,41,42,98,22,334 336,7 426 828,7 340 855,64,65,mistral_table,mistral_table,no
430,SALTO DO LONTRA,146,479,171,28 349,1 082 150,1 080 693,69,75,224,99,1 241 278,34 886 254,34 854 583,64,65,mistral_table,mistral_table,no
431,SANTA AMELIA,34,69,19,3 776,98 257,95 570,25,27,90,26,580 759,24 401 315,22 825 307,64,65,mistral_table,mistral_table,no
432,SANTA CECÍLIA DO PAVÃO,73,163,13,8 592,210 648,210 648,70,72,180,52,898 733,15 111 506,15 090 272,64,65,mistral_table,mistral_table,no
433,SANTA CRUZ DE MONTE CASTELO,73,245,106,9 816,195 176,194 879,77,83,213,82,1 327 070,23 580 721,23 366 908,64,65,mistral_table,mistral_table,no
434,SANTA FE,58,180,64,10 730,266 612,266 193,61,64,238,114,1 097 396,26 462 645,25 748 719,64,65,mistral_table,mistral_table,no
435,SANTA HELENA,199,765,283,46 312,1 729 997,1 722 148,166,187,758,365,5 032 223,144 128 543,143 644 983,64,65,mistral_table,mistral_table,no
436,SANTA INÉS,9,16,1,695,7 801,7 801,8,9,15,3,62 636,1 105 801,1 105 801,64,65,mistral_table,mistral_table,no
437,SANTA ISABEL DO IVAI,107,291,96,15 968,299 443,298 337,97,101,270,71,1 273 299,28 089 801,28 000 747,66,67,mistral_table,mistral_table,no
438,SANTA IZABEL DO OESTE,57,199,62,11 852,479 872,476 500,40,51,231,100,1 475 602,51 673 198,50 545 338,66,67,mistral_table,mistral_table,no
439,SANTA MARIANA,93,291,114,18 549,374 369,371 679,80,88,315,150,1 962 865,109 715 064,109 406 321,66,67,mistral_table,mistral_table,no
440,SANTANA DO ITARARE,41,77,4,2 832,83 437,82 778,41,42,92,9,241 420,6 516 063,6 510 567,66,67,mistral_table,mistral_table,no
441,SANTA TEREZINHA DE ITAIPU,-,-,-,-,-,-,64,72,348,221,1 944 184,36 788 475,36 783 475,66,67,mistral_table,mistral_table,no
442,SANTO ANTONIO DA PLATINA,260,990,482,94 597,2 174 776,2 156 749,240,269,496,857,12 736 798,263 512 099,259 195 181,66,67,mistral_table,mistral_table,no
443,SANTO ANTONIO DO CAIUA,22,44,11,1 534,40 357,38 766,13,13,29,8,91 554,2 747 197,2 722 508,66,67,mistral_table,mistral_table,no
444,SANTO ANTONIO DO PARAISO,18,39,5,1 236,23 419,23 338,7,8,15,4,131 278,1 612 015,1 511 015,66,67,mistral_table,mistral_table,no
445,SANTO ANTONIO DO SUDOESTE,187,635,178,36 950,1 080 169,1 068 446,140,147,562,191,3 460 440,67 351 760,64 099 467,66,67,mistral_table,mistral_table,no
446,SANTO IMACIO,35,67,26,5 230,172 093,171 868,34,38,92,40,677 446,16 589 213,15 552 932,66,67,mistral_table,mistral_table,no
447,SÃO CARLOS DO IVAI,22,51,11,2 401,56 680,56 680,23,24,68,15,276 839,6 080 832,6 052 206,66,67,mistral_table,mistral_table,no
448,SÃO JERONIMO DA SERRA,84,142,9,7 025,144 897,144 809,59,61,104,30,1 050 323,21 405 860,20 740 765,66,67,mistral_table,mistral_table,no
449,SÃO JOÃO,67,261,132,19 705,847 863,822 936,53,59,401,281,2 892 116,93 127 373,89 447 980,66,67,mistral_table,mistral_table,no
450,SÃO JOÃO DO CAIUA,42,148,65,7 328,140 380,139 921,28,29,101,49,506 238,13 481 024,13 477 773,66,67,mistral_table,mistral_table,no
451,SÃO JOÃO DO IVAI,226,706,254,31 156,1 206 331,1 204 156,149,169,526,233,2 641 830,51 061 262,50 837 985,66,67,mistral_table,mistral_table,no
452,SÃO JOÃO DO TRIUNFO,65,130,19,6 556,91 537,90 182,72,75,186,40,604 699,12 095 406,11 843 788,66,67,mistral_table,mistral_table,no
453,SÃO JORGE D'OESTE,63,165,48,9 130,402 966,389 790,65,68,226,100,948 815,53 099 567,50 667 033,66,67,mistral_table,mistral_table,no
454,SÃO JORGE DO IVAI,42,170,87,17 037,557 483,555 062,39,46,270,119,2 781 573,127 710 565,126 850 769,66,67,mistral_table,mistral_table,no
455,SÃO JORGE DO PATROCINIO,-,-,-,-,-,-,64,67,185,65,744 066,37 028 685,36 625 120,66,67,mistral_table,mistral_table,no
456,SÃO JOSE DA BOA VISTA,42,141,34,6 497,238 891,236 613,53,58,163,72,626 644,13 742 493,13 616 513,66,67,mistral_table,mistral_table,no
457,SÃO JOSE DOS PINHAIS,449,1 407,676,120 797,2 969 500,2 951 824,500,542,2 198,1 259,14 631 172,343 661 793,340 927 390,66,67,mistral_table,mistral_table,no
458,SÃO MATEUS DO SUL,185,598,211,33 076,1 003 778,998 165,172,195,637,328,3 270 375,95 498 232,95 103 945,66,67,mistral_table,mistral_table,no
459,SÃO MIQUEL DO IGUAÇU,127,575,248,39 343,2 273 619,2 267 241,200,224,1 006,566,7 074 554,247 988 964,247 034 706,66,67,mistral_table,mistral_table,no
460,SÃO PEDRO DO IVAI,67,242,93,12 831,467 835,463 520,60,69,234,119,1 447 125,85 558 091,84 246 705,66,67,mistral_table,mistral_table,no
461,SÃO PEDRO DO PARANA,13,27,4,1 001,30 482,30 452,20,21,53,22,131 797,2 519 368,2 435 767,66,67,mistral_table,mistral_table,no
462,SÃO SEBASTIÃO DA AMOREIRA,21,60,22,3 163,89 554,89 554,29,30,98,29,664 870,22 996 701,22 980 528,66,67,mistral_table,mistral_table,no
463,SÃO TOMÉ,28,66,19,2 853,58 761,58 522,29,30,83,18,303 078,10 635 586,10 577 289,66,67,mistral_table,mistral_table,no
464,SAPOPEMA,43,76,9,4 105,73 349,73 337,27,29,68,14,229 267,6 991 182,6 991 182,66,67,mistral_table,mistral_table,no
465,SARANDI,-,-,-,-,-,-,137,141,453,166,2 383 289,51 598 321,49 409 364,66,67,mistral_table,mistral_table,no
466,SENGES,66,191,52,12 932,234 763,234 006,57,62,187,61,810 788,18 736 959,18 727 473,66,67,mistral_table,mistral_table,no
467,SERTANEJA,51,208,85,20 599,695 281,693 572,29,39,212,122,2 458 257,56 993 917,56 349 760,66,67,mistral_table,mistral_table,no
468,SERTANOPOLIS,66,266,105,26 746,1 297 377,1 289 753,75,83,364,196,3 067 156,192 111 143,189 703 849,66,67,mistral_table,mistral_table,no
469,SIQUEIRA CAMPOS,138,337,116,18 712,586 461,583 596,116,133,354,143,1 517 603,35 672 943,35 624 963,66,67,mistral_table,mistral_table,no
470,TAMBOARA,27,66,13,2 258,65 736,65 444,17,17,46,13,223 239,6 024 723,5 994 723,66,67,mistral_table,mistral_table,no
471,TAPEJARA,68,195,65,9 615,197 938,196 005,66,69,211,75,962 447,21 796 592,21 746 821,66,67,mistral_table,mistral_table,no
472,TAPIRA,73,175,25,6 405,184 983,183 921,58,60,181,48,653 643,13 192 563,13 181 798,66,67,mistral_table,mistral_table,no
473,TEIXEIRA SOARES,55,84,11,4 311,93 265,93 133,51,52,113,27,633 644,12 170 763,12 140 396,66,67,mistral_table,mistral_table,no
474,TELEMACO BORBA,309,1 100,547,83 448,1 873 568,1 856 446,312,354,1 400,819,10 071 386,191 102 515,189 618 893,66,67,mistral_table,mistral_table,no
475,TERRA BOA,82,264,107,18 760,428 420,426 911,86,89,292,126,1 347 433,36 362 924,36 105 957,66,67,mistral_table,mistral_table,no
476,TERRA RICA,94,318,117,16 556,307 585,306 346,106,111,339,127,1 751 954,40 326 057,39 944 334,66,67,mistral_table,mistral_table,no
477,TERRA ROXA,186,815,334,46 594,1 821 192,1 796 868,170,189,870,515,6 144 800,211 011 223,209 119 121,66,67,mistral_table,mistral_table,no
478,TIBAQI,118,325,127,19 048,1 042 452,1 024 429,106,113,361,126,2 415 692,111 171 888,109 160 158,66,67,mistral_table,mistral_table,no
479,TIJUCAS DO SUL,46,109,26,6 651,198 847,196 416,49,49,137,51,604 341,13 944 525,13 471 645,66,67,mistral_table,mistral_table,no
480,TOLEDO,397,2 551,1 423,242 865,9 388 017,9 194 555,481,581,4 360,2 703,38 456 755,1 253 240 596,1 240 642 774,66,67,mistral_table,mistral_table,no
481,TOMAZINA,65,118,31,4 572,96 291,95 983,53,58,115,31,394 952,9 090 237,9 075 900,66,67,mistral_table,mistral_table,no
482,TRES BARRAS DO PARANA,-,-,-,-,-,-,121,124,325,109,2 448 570,24 968 126,24 707 891,68,69,mistral_table,mistral_table,no
483,TUNEIRAS DO OESTE,63,162,36,5 721,160 114,159 471,53,57,138,39,538 371,10 727 335,10 624 666,68,69,mistral_table,mistral_table,no
484,TUPÁSSI,-,-,-,-,-,-,71,79,312,160,1 722 179,57 188 065,57 169 024,68,69,mistral_table,mistral_table,no
485,TURVO,-,-,-,-,-,-,46,47,121,40,615 021,12 020 111,11 936 709,68,69,mistral_table,mistral_table,no
486,UBIRATÁ,152,754,422,71 209,2 865 286,2 800 325,175,204,1 088,495,8 944 925,333 610 801,332 581 320,68,69,mistral_table,mistral_table,no
487,UMUARAMA,702,3 279,1 706,318 167,7 265 061,7 196 152,617,716,4 298,2 551,36 980 356,911 627 019,895 772 290,68,69,mistral_table,mistral_table,no
488,UNIÃO DA VITORIA,352,1 686,856,164 874,3 294 096,3 249 176,326,383,1 781,1 115,14 671 656,241 776 246,237 957 177,68,69,mistral_table,mistral_table,no
489,UNIFLOR,12,19,5,761,20 127,19 936,10,10,23,4,96 514,2 886 448,2 886 448,68,69,mistral_table,mistral_table,no
490,URAI,81,250,84,15 667,377 362,376 155,91,98,358,128,1 838 785,38 956 491,38 869 115,68,69,mistral_table,mistral_table,no
491,VENCESLAU BRAZ,147,472,214,29 818,1 283 645,1 273 940,167,194,537,230,2 616 070,73 862 508,73 381 991,68,69,mistral_table,mistral_table,no
492,VERA CRUZ DO OESTE,-,-,-,-,-,-,49,52,255,147,1 684 205,40 019 425,39 882 022,68,69,mistral_table,mistral_table,no
493,VERE,47,142,33,5 247,292 207,291 100,40,42,133,41,702 738,27 572 227,27 500 084,68,69,mistral_table,mistral_table,no
494,VITORINO,28,121,41,5 787,181 424,179 368,22,27,191,119,1 351 130,31 539 076,30 757 918,68,69,mistral_table,mistral_table,no
495,XAMBRE,69,158,42,6 973,141 513,141 274,40,44,121,48,808 652,22 157 643,22 150 062,68,69,mistral_table,mistral_table,no
496,SANTA CATARINA,21 160,99 917,48 356,10 115 407,218 157 140,216 293 081,,,,,,,,68,69,mistral_table,mistral_table_partial,yes
497,COMERCIO VAREJISTA,19 703,84 687,42 646,7 825 257,153 450 897,152 066 942,,,,,,,,68,69,mistral_table,mistral_table_partial,yes
498,"PROD. ALIMENTICIOS, BEBIDAS E FUMO",8 319,19 003,3 584,1 140 635,14 815 217,14 677 138,,,,,,,,68,69,mistral_table,mistral_table_partial,yes
499,"PROD. FARMACÊUTICOS, ODONT. E VETER",1 135,4 522,2 616,450 586,6 597 732,6 482 343,,,,,,,,68,69,mistral_table,mistral_table_partial,yes
500,"TECIDOS, VESTUARIO E ARMARINHO",3 993,17 226,9 426,1 447 554,18 532 730,18 448 944,,,,,,,,68,69,mistral_table,mistral_table_partial,yes
501,MAQ. E APARELHOS ELETR. USO DOMEST,794,6 245,3 617,757 324,14 492 635,14 429 971,,,,,,,,68,69,mistral_table,mistral_table_partial,yes
502,"FERRAGENS, MAT. ELETR. E ELETRÔNICO",1 122,6 987,3 901,740 449,12 383 138,13 232 599,,,,,,,,68,69,mistral_table,mistral_table_partial,yes
503,"VEICULOS NOVOS E USADOS, PEÇAS",823,329,2 957,785 531,23 573 189,23 310 015,,,,,,,,68,69,mistral_table,mistral_table_partial,yes
504,MAQ. E EQUIP. DE USO INDUSTRIAL,317,2 394,1 173,413 027,7 689 940,7 525 092,,,,,,,,68,69,mistral_table,mistral_table_partial,yes
505,COMBUSTÍVEIS E LUBRIFICANTES,857,5 536,3 408,533 772,20 950 527,20 764 244,,,,,,,,68,69,mistral_table,mistral_table_partial,yes
506,"PAPELARIAS, LIVRARIAS",346,1 213,662,108 621,191 075,1 171 520,,,,,,,,68,69,mistral_table,mistral_table_partial,yes
507,MERC. EM GERAL - INC. ALIMENTÍCIOS,934,11 778,8 888,995 037,25 493 207,25 381 777,,,,,,,,68,69,mistral_table,mistral_table_partial,yes
508,MERC. EM GERAL - EXC. ALIMENTÍCIOS,49,993,537,143 298,3 520 833,3 515 846,,,,,,,,68,69,mistral_table,mistral_table_partial,yes
509,ARTIGOS DIVERSOS,962,3 385,1 803,294 532,3 114 415,3 027 943,,,,,,,,68,69,mistral_table,mistral_table_partial,yes
510,ARTIGOS USADOS,58,206,94,14 891,99 247,98 508,,,,,,,,68,69,mistral_table,mistral_table_partial,yes
