order_number,entry,establishments_1980,personnel_total_1980,personnel_linked_to_production_1980,salaries_withdrawals_other_compensation_1980_mil_cruzeiros,gross_production_value_1980_mil_cruzeiros,industrial_transformation_value_1980_mil_cruzeiros,companies_headquartered_in_municipality_1985,establishments_1985,personnel_total_1985,personnel_linked_to_production_1985,salaries_withdrawals_other_compensation_1985_mil_cruzeiros,gross_production_value_1985_mil_cruzeiros,industrial_transformation_value_1985_mil_cruzeiros,source_page_1980,source_page_1985,left_extraction_method,right_extraction_method,needs_review
360,PEROLA D'OESTE,16,163,111,12 128,56 748,41 651,8,8,116,98,480 288,2 446 180,1 468 253,16,17,mistral_table,mistral_table,no
361,PIEN,23,244,197,17 547,124 973,77 845,16,16,527,475,3 107 804,16 185 811,9 470 027,16,17,mistral_table,mistral_table,no
362,PINHALÃO,10,26,7,1 235,8 868,5 648,10,11,36,8,69 896,349 509,155 862,16,17,mistral_table,mistral_table,no
363,PINHÃO,29,1 133,917,93 047,1 501 188,777 119,32,42,802,729,4 798 510,41 088 674,29 230 788,16,17,mistral_table,mistral_table,no
364,PIRAI DO SUL,37,694,540,51 676,745 590,129 561,26,30,828,765,8 865 244,78 301 913,47 127 164,16,17,mistral_table,mistral_table,no
365,PIRAQUARA,97,1 970,1 459,230 721,1 816 566,976 752,60,68,2 265,1 831,27 327 361,249 803 719,136 711 155,16,17,mistral_table,mistral_table,no
366,PITANGA,114,765,514,53 930,455 822,230 342,80,93,570,379,3 100 373,19 044 977,8 293 118,16,17,mistral_table,mistral_table,no
367,PLANALTINA DO PARANA,8,31,9,1 010,6 422,3 895,8,9,25,13,102 905,1 756 721,488 166,16,17,mistral_table,mistral_table,no
368,PLANALTO,28,160,82,12 271,49 978,30 574,17,18,61,29,235 368,1 558 852,814 656,16,17,mistral_table,mistral_table,no
369,PORECATU,22,891,659,123 466,2 381 335,742 203,3,11,497,354,7 525 432,231 433 495,129 915 156,16,17,mistral_table,mistral_table,no
370,PORTO AMAZONAS,21,136,84,8 158,32 999,14 804,14,17,132,93,968 663,2 283 797,1 804 112,16,17,mistral_table,mistral_table,no
371,PORTO RICO,18,52,26,2 521,27 321,6 691,6,8,35,22,214 464,7 511 555,2 942 126,16,17,mistral_table,mistral_table,no
372,PORTO VITORIA,23,408,346,26 126,193 829,116 216,14,15,331,304,1 926 444,12 207 454,9 021 697,16,17,mistral_table,mistral_table,no
373,PRANCHITA,-,-,-,-,-,-,12,15,118,81,649 138,2 645 792,1 773 156,16,17,mistral_table,mistral_table,no
374,PRESIDENTE CASTELO BRANCO,5,26,13,980,3 491,2 224,,,,,,,,16,17,mistral_table,pdf_text_layout_partial,yes
375,PRIMEIRO DE MAIO,20,63,26,3 654,187 724,20 103,10,10,48,32,339 278,5 023 330,1 708 881,16,17,mistral_table,mistral_table,no
376,PRUDENTOPOLIS,60,798,631,59 709,601 953,386 839,32,41,584,454,3 703 069,27 610 493,16 191 254,16,17,mistral_table,mistral_table,no
377,QUATIGUA,11,74,36,4 055,93 535,27 987,7,8,49,33,200 582,8 175 521,1 394 779,16,17,mistral_table,mistral_table,no
378,QUATRO BARRAS,27,1 056,792,146 009,1 662 856,1 023 998,17,22,1 189,1 060,16 298 151,133 361 698,87 018 370,16,17,mistral_table,mistral_table,no
379,QUEDAS DO IGUAÇU,42,1 385,1 197,144 179,2 843 100,1 520 872,24,33,1 101,793,9 674 434,89 779 774,64 702 109,16,17,mistral_table,mistral_table,no
380,QUERENCIA DO NORTE,20,158,111,8 471,59 223,27 387,5,5,23,17,86 010,672 168,418 833,16,17,mistral_table,mistral_table,no
381,QUINTA DO SOL,3,5,2,366,1 606,785,4,4,10,5,31 512,222 708,205 797,16,17,mistral_table,mistral_table,no
382,QUITANDINHA,9,28,10,2 149,16 611,9 614,13,13,52,25,212 180,886 543,546 108,16,17,mistral_table,mistral_table,no
383,RANCHO ALEGRE,3,5,1,156,562,378,7,7,14,-,49 855,390 917,183 426,16,17,mistral_table,mistral_table,no
384,REALEZA,46,534,411,31 755,295 879,151 836,27,30,301,239,1 411 820,12 164 292,6 956 001,16,17,mistral_table,mistral_table,no
385,REBOUÇAS,31,225,160,12 859,93 162,57 036,19,19,197,161,915 846,9 616 993,4 557 091,16,17,mistral_table,mistral_table,no
386,RENASCENÇA,12,300,243,19 564,182 895,79 799,4,5,198,185,986 635,7 987 734,4 106 761,16,17,mistral_table,mistral_table,no
387,RESERVA,11,50,26,2 040,6 699,4 447,12,12,42,24,170 696,538 071,321 640,16,17,mistral_table,mistral_table,no
388,RIBEIRÃO CLARO,33,119,62,5 389,71 691,21 839,28,29,141,97,1 161 284,15 793 541,5 189 729,16,17,mistral_table,mistral_table,no
389,RIBEIRÃO DO PINHAL,22,106,46,4 028,20 613,9 050,18,22,193,137,1 355 570,6 443 845,3 155 009,16,17,mistral_table,mistral_table,no
390,RIO AZUL,19,337,274,20 068,132 907,79 501,14,18,147,119,730 878,5 573 647,2 731 952,16,17,mistral_table,mistral_table,no
391,RIO BOM,5,15,5,553,2 539,1 704,4,5,12,4,67 557,2 985 723,128 530,16,17,mistral_table,mistral_table,no
392,RIO BRANCO DO SUL,69,1 617,1 390,203 890,5 693 365,1 864 306,28,43,1 443,1 238,19 352 680,599 812 509,322 331 955,16,17,mistral_table,mistral_table,no
393,RIO NEGRO,86,1 858,1 499,279 172,2 937 510,985 373,54,64,2 077,1 470,26 900 388,311 006 480,138 596 894,16,17,mistral_table,mistral_table,no
394,ROLANDIA,101,1 281,932,126 393,3 204 950,1 024 506,90,105,1 856,1 397,14 869 412,413 390 263,135 027 857,16,17,mistral_table,mistral_table,no
395,RONCADOR,9,258,225,23 342,249 878,85 676,12,18,145,114,1 531 917,23 897 125,6 499 909,16,17,mistral_table,mistral_table,no
396,RONDON,33,161,110,8 814,229 451,23 088,15,15,74,40,450 398,29 278 704,6 165 574,16,17,mistral_table,mistral_table,no
397,SABAUDIA,7,14,-,320,1 561,1 056,9,9,25,5,55 484,1 769 488,512 666,16,17,mistral_table,mistral_table,no
398,SALGADO FILHO,12,88,49,4 360,33 666,16 548,,,,,,,,18,19,mistral_table,missing,yes
399,SALTO DO ITARARE,3,7,-,191,1 064,643,,,,,,,,18,19,mistral_table,missing,yes
400,SALTO DO LONTRA,42,237,141,16 965,132 566,81 647,,,,,,,,18,19,mistral_table,missing,yes
401,SANTA AMELIA,4,6,1,466,18 579,5 311,,,,,,,,18,19,mistral_table,missing,yes
402,SANTA CECILIA DO PAVÃO,6,21,4,549,1 096,667,(A),4,8,2,43 058,297 350,248 319,18,19,mistral_table,tesseract_por_review,no
403,SANTA CRUZ DE MONTE CASTELO,21,117,73,6 642,242 887,60 168,u,15,56,25,200 131,11 7U 506,2 A59 375,18,19,mistral_table,pdf_text_layout,no
404,SANTA FE,27,141,65,11 583,444 907,47 894,,,,,,,,18,19,mistral_table,missing,yes
405,SANTA HELENA,37,111,41,5 487,22 654,13 638,3,3,8,3,24 805,130 871,82 064,18,19,mistral_table,tesseract_por_review,no
406,SANTA INES,3,14,9,842,2 750,2 359,,,,,,,,18,19,mistral_table,missing,yes
407,SANTA ISABEL DO IVAI,49,288,181,18 847,542 656,130 049,,,,,,,,18,19,mistral_table,missing,yes
408,SANTA IZABEL DO OESTE,25,162,115,9 913,53 970,36 704,14,15,87,37,204 685,1193 605,748 494,18,19,mistral_table,tesseract_por_review,no
409,SANTA MARIANA,25,224,160,17 866,1 101 412,550 701,,,,,,,,18,19,mistral_table,missing,yes
410,SANTANA DO ITARARE,5,7,2,271,1 343,720,,,,,,,,18,19,mistral_table,pdf_text_layout_partial,yes
411,SANTA TEREZINHA DE ITAIPU,-,-,-,-,-,-,,,,,,,,18,19,mistral_table,missing,yes
412,SANTO ANTONIO DA PLATINA,54,502,356,42 145,538 606,252 789,,,,,,,,18,19,mistral_table,pdf_text_layout_partial,yes
413,SANTO ANTONIO DO CAIUA,6,27,10,953,73 364,11 871,,,,,,,,18,19,mistral_table,missing,yes
414,SANTO ANTONIO DO PARAÍSO,5,7,3,361,4 339,1 020,,,,,,,,18,19,mistral_table,missing,yes
415,SANTO ANTONIO DO SUDOESTE,62,411,265,27 145,192 773,136 356,,,,,,,,18,19,mistral_table,missing,yes
416,SANTO INACIO,9,109,85,7 777,469 364,118 540,31,33,139,78,1,070 501,58,18,19,mistral_table,mistral_table,no
417,SÃO CARLOS DO IVAI,16,121,82,7 579,20 881,16 402,,,,,,,,18,19,mistral_table,missing,yes
418,SÃO JERONIMO DA SERRA,19,66,28,4 149,18 772,12 183,,,,,,,,18,19,mistral_table,missing,yes
419,SÃO JOÃO,18,166,130,8 328,51 191,28 905,,,,,,,,18,19,mistral_table,missing,yes
420,SÃO JOÃO DO CAIUA,13,43,16,3 058,91 400,3 567,,,,,,,,18,19,mistral_table,missing,yes
421,SÃO JOÃO DO IVAI,43,203,110,13 516,416 530,125 084,,,,,,,,18,19,mistral_table,missing,yes
422,SÃO JOÃO DO TRIUNFO,11,163,140,12 414,77 067,44 748,,,,,,,,18,19,mistral_table,missing,yes
423,SÃO JORGE D'OESTE,20,175,130,12 348,84 457,51 740,33,35,201,133,1,193 026,19,18,19,mistral_table,mistral_table,no
424,SÃO JORGE DO IVAI,8,15,3,798,2 607,1 281,,,,,,,,18,19,mistral_table,missing,yes
425,SÃO JORGE DO PATROCINIO,-,-,-,-,-,-,,,,,,,,18,19,mistral_table,missing,yes
426,SÃO JOSE DA BOA VISTA,7,17,8,941,3 351,1 977,12,13,37,15,95 516,587 304,288 463,18,19,mistral_table,tesseract_por_review,no
427,SÃO JOSE DOS PINHAIS,263,6 219,5 087,739 349,8 666 645,3 430 931,,,,,,,,18,19,mistral_table,missing,yes
428,SÃO MATEUS DO SUL,41,1 220,785,386 611,560 798,196 275,,,,,,,,18,19,mistral_table,missing,yes
429,SÃO MIGUEL DO IGUAÇU,45,441,304,26 151,204 529,128 353,,,,,,,,18,19,mistral_table,missing,yes
430,SÃO PEDRO DO IVAI,25,122,79,5 872,52 114,23 238,,,,,,,,18,19,mistral_table,missing,yes
431,SÃO PEDRO DO PARANA,6,26,11,1 983,84 033,18 369,32,35,20.,"1••.,","113 .,,.",• 7 16 . . .,• .C•O UI,18,19,mistral_table,pdf_text_layout,no
432,SÃO SEBASTIÃO DA AMOREIRA,5,31,15,2 088,31 697,16 446,6,6,13,3,67 333,584 784,252 111,18,19,mistral_table,tesseract_por_review,no
433,SÃO TOME,12,34,14,1 847,90 166,2 098,,,,,,,,18,19,mistral_table,pdf_text_layout_partial,yes
434,SAPOPEMA,8,45,21,2 069,11 037,8 609,,,,,,,,18,19,mistral_table,missing,yes
435,SARANDI,-,-,-,-,-,-,,,,,,,,18,19,mistral_table,missing,yes
436,SENGES,25,304,218,42 063,604 816,210 112,,,,,,,,18,19,mistral_table,missing,yes
437,SERTANEJA,15,85,65,11 193,114 317,29 275,,,,,,,,18,19,mistral_table,missing,yes
438,SERTANDPOLIS,34,195,120,12 085,92 374,38 820,,,,,,,,18,19,mistral_table,missing,yes
439,SIQUEIRA CAMPOS,43,227,134,10 741,83 776,47 292,,,,,,,,18,19,mistral_table,missing,yes
440,TAMBOARA,8,57,25,5 693,184 878,62 176,,,,,,,,18,19,mistral_table,missing,yes
441,TAPEJARA,19,159,89,10 165,180 765,42 026,15,17,302 253,1 •11,105,". . . ., 119",ZI 117 237,18,19,mistral_table,pdf_text_layout,no
442,TAPIRA,22,96,51,3 989,34 227,11 160,,,,,,,,18,19,mistral_table,missing,yes
443,TEIXEIRA SOARES,15,492,445,35 755,261 736,106 801,,,,,,,,18,19,mistral_table,missing,yes
444,TELEMACO BORBA,61,4 101,3 267,937 219,14 625 309,5 656 777,,,,,,,,18,19,mistral_table,missing,yes
445,TERRA BOA,33,156,86,9 286,451 345,77 200,28,30,247,188,1 084 114,51 567 057,15 667 975,20,21,mistral_table,mistral_table,no
446,TERRA RICA,37,226,128,12 447,404 747,64 070,29,32,171,90,1 058 391,45 549 610,10 109 611,20,21,mistral_table,mistral_table,no
447,TERRA ROXA,48,237,127,14 624,118 754,44 373,39,40,179,109,1 031 817,19 604 806,4 154 773,20,21,mistral_table,mistral_table,no
448,TIBAGI,13,222,198,16 042,87 545,49 299,26,32,233,182,1 670 630,4 883 423,3 535 051,20,21,mistral_table,mistral_table,no
449,TIJUCAS DO SUL,11,120,91,9 639,44 747,28 849,6,6,118,103,712 221,4 478 076,2 840 053,20,21,mistral_table,mistral_table,no
450,TOLEDO,148,3 750,3 034,452 823,9 916 176,2 053 788,139,162,4 847,3 963,64 705 799,1 463 363 312,450 920 717,20,21,mistral_table,mistral_table,no
451,TOMAZINA,16,63,32,2 274,8 115,5 086,16,16,61,30,254 754,1 855 658,827 889,20,21,mistral_table,mistral_table,no
452,TRES BARRAS DO PARANÁ,-,-,-,-,-,-,10,11,97,77,560 932,2 253 128,1 240 000,20,21,mistral_table,mistral_table,no
453,TUNEIRAS DO OESTE,15,36,10,1 826,15 543,8 094,10,11,30,8,110 022,977 660,-98 266,20,21,mistral_table,mistral_table,no
454,TUPÁSSI,-,-,-,-,-,-,10,10,30,11,61 482,463 881,248 363,20,21,mistral_table,mistral_table,no
455,TURVO,-,-,-,-,-,-,13,18,488,441,4 354 910,63 672 388,35 864 331,20,21,mistral_table,mistral_table,no
456,UBIRATÁ,31,156,96,9 463,54 233,34 547,17,21,152,120,1 736 274,57 539 517,29 040 469,20,21,mistral_table,mistral_table,no
457,UMUARAMA,199,1 716,1 163,168 330,5 537 116,1 254 581,123,143,1 757,1 364,13 951 703,498 651 581,122 160 199,20,21,mistral_table,mistral_table,no
458,UNIÃO DA VITORIA,198,4 732,4 060,441 316,5 477 526,2 765 402,108,141,4 563,4 050,35 209 169,384 153 655,202 471 079,20,21,mistral_table,mistral_table,no
459,UNIFLOR,4,8,3,882,39 064,6 130,3,3,11,5,90 436,342 008,170 699,20,21,mistral_table,mistral_table,no
460,URAI,18,335,292,19 105,253 998,64 744,11,14,457,408,3 337 506,38 841 574,17 783 397,20,21,mistral_table,mistral_table,no
461,VENCESLAU BRAZ,16,82,57,5 031,162 188,20 509,15,19,86,53,537 133,6 096 167,872 085,20,21,mistral_table,mistral_table,no
462,VERA CRUZ DO OESTE,-,-,-,-,-,-,21,22,122,79,645 108,3 852 347,2 268 786,20,21,mistral_table,mistral_table,no
463,VERE,13,132,103,6 772,47 415,24 679,12,12,65,41,310 441,2 327 694,1 506 056,20,21,mistral_table,mistral_table,no
464,VITORINO,13,224,176,16 090,117 323,52 953,12,12,126,95,680 806,3 654 000,2 814 630,20,21,mistral_table,mistral_table,no
465,XAMBRE,13,97,52,5 536,56 966,18 860,7,7,19,6,47 805,883 339,434 808,20,21,mistral_table,mistral_table,no
466,SANTA CATARINA,11 363,301 116,239 013,37 797 451,387 151 885,168 322 383,8 859,10 431,310 272,257 127,3 525 254 773,42 842 518 947,19 388 881 594,20,21,mistral_table,mistral_table,no
467,EXTRATIVA MINERAL,195,10 507,9 211,1 977 404,7 537 930,5 386 940,91,137,12 131,10 841,203 518 337,947 340 662,623 910 406,20,21,mistral_table,mistral_table,no
468,TRANSFORMAÇÃO,11 129,288 396,228 137,35 427 895,378 984 131,162 356 428,8 768,10 294,298 141,246 286,3 321 736 436,41 895 178 285,18 764 971 188,20,21,mistral_table,mistral_table,no
469,NAO METALICOS,373,27 753,22 001,2 833 545,19 754 546,12 089 377,1 053,1 143,25 319,21 405,232 594 420,1 791 445 697,1 112 449 887,20,21,mistral_table,mistral_table,no
470,MECURUCA,708,18 956,14 773,2 499 252,23 612 272,10 524 479,684,763,18 011,13 889,250 399 099,2 241 115 910,1 077 182 156,20,21,mistral_table,mistral_table,no
471,MECANICA,597,23 321,18 976,3 631 849,27 653 332,13 265 135,308,440,23 538,19 740,390 548 851,3 293 802 621,1 676 773 018,20,21,mistral_table,mistral_table,no
472,MATERIAL ELÉTRICO,134,5 925,4 603,1 849 595,9 187 584,3 688 705,79,116,8 717,7 160,132 238 130,1 573 145 478,730 545 026,20,21,mistral_table,mistral_table,no
473,TRANSPORTE,244,5 236,4 061,745 103,8 385 980,4 224 349,211,234,6 326,5 042,83 030 646,546 599 168,320 038 654,20,21,mistral_table,mistral_table,no
474,MADEIRA,3 069,53 750,43 078,4 478 363,34 415 999,19 826 983,2 143,2 431,42 859,36 813,292 369 632,2 119 192 049,1 226 292 719,20,21,mistral_table,mistral_table,no
475,MOBILIARIO,931,15 228,12 062,1 608 928,10 999 428,6 121 406,850,906,17 729,14 877,144 831 883,1 110 013 811,618 236 568,20,21,mistral_table,mistral_table,no
476,PAPEL E PAPELÃO,147,8 011,6 281,1 214 875,19 813 816,6 087 071,69,157,8 987,7 337,125 543 498,2 336 215 572,957 139 460,20,21,mistral_table,mistral_table,no
477,BORRACHA,58,786,585,95 020,610 489,337 928,55,57,988,827,9 636 153,67 724 102,35 675 669,20,21,mistral_table,mistral_table,no
478,COURSE E PELES,40,986,633,102 041,1 258 057,469 247,41,47,1 436,1 280,11 175 629,155 476 649,63 254 639,20,21,mistral_table,mistral_table,no
479,QUÍMICA,129,3 451,2 574,597 556,8 622 936,3 801 387,70,143,3 876,3 072,67 896 197,928 984 577,455 836 299,20,21,mistral_table,mistral_table,no
480,FARMACÉUTICA,7,404,228,67 208,483 432,302 890,8,10,480,296,8 271 136,74 583 923,46 794 277,20,21,mistral_table,mistral_table,no
481,PERFUMARIA,25,357,220,55 161,410 682,196 546,23,24,204,147,1 808 827,13 998 200,7 757 295,20,21,mistral_table,mistral_table,no
482,MATS. PLASTICAS,97,8 002,5 713,1 177 569,19 302 185,9 275 922,68,108,8 428,6 643,114 653 546,1 712 684 949,982 624 274,20,21,mistral_table,mistral_table,no
483,TEXTIL,355,39 993,32 891,6 755 286,54 854 592,18 633 063,144,242,28 096,25 073,415 234 625,6 092 765 032,2 230 029 220,20,21,mistral_table,mistral_table,no
484,VESTUÁRIO,782,31 504,26 960,3 019 263,34 986 260,20 558 849,961,1 038,52 737,46 089,451 842 071,4 493 925 205,2 556 499 832,20,21,mistral_table,mistral_table,no
485,ALIMENTARES,1 734,31 526,22 695,3 722 625,87 866 238,23 884 247,1 435,1 723,37 369,28 105,390 517 808,11 572 314 554,3 671 444 037,20,21,mistral_table,mistral_table,no
486,BEBIDAS,132,1 819,1 168,1 231 629,2 070 752,1 141 404,98,114,1 491,1 056,18 373 570,179 916 265,97 386 192,20,21,mistral_table,mistral_table,no
487,FUMO,50,1 996,1 261,596 720,6 624 825,2 890 506,15,58,2 695,1 195,77 634 781,888 372 852,497 381 306,20,21,mistral_table,mistral_table,no
488,GRAFICA,274,3 551,2 348,458 397,1 710 906,1 115 917,235,290,3 805,2 507,38 388 528,175 922 783,108 453 482,20,21,mistral_table,mistral_table,no
489,DIVERSAS,243,5 839,4 626,697 910,6 380 019,3 940 929,218,250,5 050,3 733,64 947 406,526 978 888,291 177 178,20,21,mistral_table,mistral_table,no
490,FLORIANÓPOLIS,272,3 800,2 433,640 699,1 848 214,1 122 118,197,261,3 232,1 850,48 293 064,213 995 159,118 893 990,20,21,mistral_table,mistral_table,no
491,EXTRATIVA MINERAL,5,64,21,7 248,20 202,13 388,2,2,(D),(C),(X),(D),(X),20,21,mistral_table,mistral_table,no
492,TRANSFORMAÇÃO,267,3 736,2 412,633 451,1 828 012,1 108 730,195,259,(F),(F),(X),(G),(X),20,21,mistral_table,mistral_table,no
493,NAO METALICOS,18,248,170,37 646,183 859,76 545,5,11,114,85,1 678 379,13 218 253,3 806 828,20,21,mistral_table,mistral_table,no
494,METALÚRGICA,20,123,85,11 499,42 052,19 957,14,15,58,32,527 408,1 608 154,1 057 977,20,21,mistral_table,mistral_table,no
495,MECANICA,20,146,99,28 543,65 536,54 291,13,19,118,82,1 369 766,4 595 585,3 628 216,20,21,mistral_table,mistral_table,no
496,MATERIAL ELÉTRICO,8,118,81,25 640,48 990,34 826,6,18,107,60,3 804 223,11 260 170,10 997 073,20,21,mistral_table,mistral_table,no
497,TRANSPORTE,3,26,17,2 819,8 240,4 298,4,4,16,11,115 276,506 810,52 117,20,21,mistral_table,mistral_table,no
498,MADEIRA,20,128,67,13 297,45 478,29 113,11,12,55,32,329 097,1 937 780,957 881,20,21,mistral_table,mistral_table,no
499,MOBILIARIO,25,257,181,26 704,134 215,81 075,14,17,207,158,1 564 389,13 057 521,7 313 876,20,21,mistral_table,mistral_table,no
500,PAPEL E PAPELÃO,3,24,12,2 683,29 549,14 935,-,4,18,-,1 290 771,-,-,20,21,mistral_table,mistral_table,no
501,BORRACHA,3,10,-,1 501,-,-,1,1,(D),(D),(X),(F),(X),20,21,mistral_table,mistral_table,no
502,QUÍMICA,3,10,-,1 501,-,-,-,2,(D),(A),(X),(A),(X),20,21,mistral_table,mistral_table,no
503,FARMACÉUTICA,1,(D),(D),(X),(E),(X),1,2,(E),(D),(X),(F),(X),20,21,mistral_table,mistral_table,no
504,MATS. PLASTICAS,4,22,13,940,34 813,12 601,2,3,35,20,301 919,6 942 386,1 251 525,20,21,mistral_table,mistral_table,no
505,TEXTIL,4,219,213,18 994,82 395,45 094,4,5,123,115,692 883,2 833 577,1 165 429,20,21,mistral_table,mistral_table,no
506,VESTUÁRIO,25,214,162,16 373,86 477,36 584,30,31,283,202,2 065 604,9 070 993,5 472 702,20,21,mistral_table,mistral_table,no
507,ALIMENTARES,86,1 108,751,160 599,533 194,330 404,59,66,770,520,8 345 048,73 827 690,35 217 567,20,21,mistral_table,mistral_table,no
508,BEBIDAS,3,107,74,20 446,104 797,39 945,1,2,(F),(E),(X),(F),(X),20,21,mistral_table,mistral_table,no
509,FUMO,2,(E),(D),(X),(C),(X),-,2,(E),(A),(X),(D),(X),20,21,mistral_table,mistral_table,no
510,GRAFICA,31,818,415,153,867,361 540,,,,,,,,22,23,mistral_table,mistral_table_partial,yes
511,DIVERSAS,11,45,28,4,463,12 875,,,,,,,,22,23,mistral_table,mistral_table_partial,yes
512,ALUMENAU,648,40,508,32,126,7 638,,,,,,,,22,23,mistral_table,missing,yes
513,PAPEL E PAPELÃO,15,987,806,156,073,1 513,,,,,,,,22,23,mistral_table,missing,yes
514,TEXTIL,69,17,169,13,185,4 170,,,,,,,,22,23,mistral_table,missing,yes
515,VESTUÁRIO,85,9,433,8,221,1 105,,,,,,,,22,23,mistral_table,missing,yes
516,FUMO,9,1,002,693,263 898,4,,,,,,,,22,23,mistral_table,missing,yes
517,DIVERSAS,32,1,229,975,199 525,3,,,,,,,,22,23,mistral_table,missing,yes
518,DEMAIS GÉNEROS,438,10,688,8,246,1 743,,,,,,,,22,23,mistral_table,missing,yes
519,CHAPECO,182,4,523,3,555,492 667,,,,,,,,22,23,mistral_table,missing,yes
520,TRANSPORTE,12,186,153,21,626,193 944,209 257,6 379,5 469,52,291 947,609 476,512 289,22,23,mistral_table,mistral_table,no
521,MADEIRA,34,436,322,37,208,220 942,,,,,,,,22,23,mistral_table,mistral_table_partial,yes
522,ALIMENTARES,42,2,511,1,976,298 364,,,,,,,,22,23,mistral_table,missing,yes
523,BEBIDAS,2,(D),tD),(X),(E),(X),,,,,,,,22,23,tesseract_por_review,mistral_table_partial,yes
524,GRAFICA,,,,,,,,,,,,,,22,23,mistral_table_partial,mistral_table_partial,yes
525,DEMAIS GÉNEROS,85,1,278,1,032,125 963,,,,,,,,22,23,mistral_table,missing,yes
526,CRICIUMA,349,16,382,13,847,2 393,276,331,18 460,16 257,222 589 82•,1 762 937 709,923 7$3 ou,22,23,mistral_table,pdf_text_layout,no
527,NAO METÁLICOS,47,3,567,3,063,479 956,30,39,3 358,2 9S4,41 IS1 S56,• 08 904 033,231 797 6 12,22,23,mistral_table,pdf_text_layout,no
528,QUIMICA,12,845,727,129,259,2 048,,,,,,,,22,23,mistral_table,mistral_table_partial,yes
529,VESTUÁRIO,49,1,670,1,486,104 746,78,81,3 958,3 686,19 728 257,179 953 825,90 816 896,22,23,mistral_table,pdf_text_layout,no
530,ALIMENTARES,35,1,777,853,128 595,1,,,,,,,,22,23,mistral_table,mistral_table_partial,yes
531,DEMAIS GÉNEROS,176,4,357,3,496,496 318,,,,,,,,22,23,mistral_table,missing,yes
532,ITALIAI,287,5,757,4,295,778 202,218,245,988,• 674,70 794 126,753 511 768,446 9'5 224,22,23,mistral_table,pdf_text_layout,no
533,NAO METÁLICOS,45,665,474,88,186,910 915,26,29,383,280,4 302 '13,81 6 1 6 091,45 883 013,22,23,mistral_table,pdf_text_layout,no
534,MATERIAL ELÉTRICO,12,252,244,46,093,480 596,,,,,,,,22,23,mistral_table,mistral_table_partial,yes
535,TRANSPORTE,16,536,411,111,165,418 928,,,,,,,,22,23,mistral_table,mistral_table_partial,yes
536,PAPEL E PAPELÃO,6,363,307,31,703,674 674,,,,,,,,22,23,mistral_table,mistral_table_partial,yes
537,ALIMENTARES,55,1,527,1,194 075,2,,,,,,,,22,23,mistral_table,pdf_text_tokens_partial,yes
538,DEMAIS GÉNEROS,159,2,413,1,740,306 980,,,,,,,,22,23,mistral_table,missing,yes
539,JOINVILLE,819,47,278,37,155,6 411,•n,649,•6 202,37 310,657 1 S4 911,7 393 6U 031,3 710 979 7 1•,22,23,mistral_table,pdf_text_layout,no
540,METALÚRGICA,113,9,053,7,129,124 513,,,,,,,,22,23,mistral_table,missing,yes
541,MECÂNICA,152,10,971,8,387,1 600,,,,,,,,22,23,mistral_table,missing,yes
542,MATS. PLÁSTICAS,40,5,990,3,782,896 412,,,,,,,,22,23,mistral_table,pdf_text_layout_partial,yes
543,TEXTIL,53,3,904,3,480,492 703,,,,,,,,22,23,mistral_table,missing,yes
544,VESTUÁRIO,48,6,402,5,628,641 745,,,,,,,,22,23,mistral_table,missing,yes
545,DEMAIS GÉNEROS,413,11,358,8,749,1 534,251,317,9 220,7 235,129 503 908,1 166 805 716,SI S 151 400,22,23,mistral_table,pdf_text_layout,no
546,LAGES,341,9,143,7,233,1 177,,,,,,,,22,23,mistral_table,missing,yes
547,MECÂNICA,18,801,736,150,405,531 459,,,,,,,,22,23,mistral_table,mistral_table_partial,yes
548,MADEIRA,102,3,843,3,350,345 400,,,,,,,,22,23,mistral_table,missing,yes
549,MOBILIÁRIO,23,225,170,17,511,139 098,,,,,,,,22,23,mistral_table,mistral_table_partial,yes
550,PAPEL E PAPELÃO,13,2,145,1,414,448 788,,,,,,,,22,23,mistral_table,mistral_table_partial,yes
551,ALIMENTARES,38,672,476,73,047,1 820,,,,,,,,22,23,mistral_table,mistral_table_partial,yes
552,DEMAIS GÉNEROS,147,1,457,1,087,142 163,,,,,,,,22,23,mistral_table,missing,yes
553,SÃO JOSE,179,2,985,2,265,291 044,,,,,,,,22,23,mistral_table,missing,yes
554,NAO METÁLICOS,1,310,234,38,384,329 485,,,,,,,,22,23,mistral_table,mistral_table_partial,yes
555,MATERIAL ELÉTRICO,1,(F),(E),(X),(E),(X),,,,,,,,22,23,tesseract_por_review,mistral_table_partial,yes
556,MOBILIÁRIO,25,208,138,20,367,128 231,,,,,,,,22,23,mistral_table,mistral_table_partial,yes
557,TEXT I L,6,IF'I,(FI,IX),([ ),( XI,,,,,,,,22,23,pdf_text_layout,mistral_table_partial,yes
558,ALIMENTARES,37,630,442,55,373,1 084,,,,,,,,22,23,mistral_table,mistral_table_partial,yes
559,DEMAIS GÉNEROS,87,1,563,1,253,145 975,108,126,1 336,815,13 131 904,63 019 01 1,37 101 79S,22,23,mistral_table,pdf_text_layout,no
560,ABELARDO LUZ,46,573,415,41,536,535 894,,,,,,,,22,23,mistral_table,mistral_table_partial,yes
561,AGROLÂNDIA,30,414,317,35,753,221 799,,,,,,,,22,23,mistral_table,mistral_table_partial,yes
562,AGRONÔMICA,21,126,76,9,300,39 281,,,,,,,,22,23,mistral_table,mistral_table_partial,yes
