order_number,entry,establishments_1980,personnel_total_1980,personnel_linked_to_service_activity_1980,salaries_withdrawals_1980_mil_cruzeiros,total_revenue_1980_mil_cruzeiros,companies_headquartered_in_municipality_1985,establishments_1985,personnel_total_1985,personnel_linked_to_service_activity_1985,salaries_withdrawals_1985_mil_cruzeiros,total_revenue_1985_mil_cruzeiros,source_page_1980,source_page_1985,left_extraction_method,right_extraction_method,needs_review
377,RIBEIRÃO DO PINHAL,83,147,26,6 062,31 285,79,80,233,101,1 687 244,7 326 827,112,113,mistral_table,mistral_table,no
378,RIO AZUL,18,39,6,1 254,6 240,18,18,37,6,132 378,795 176,112,113,mistral_table,mistral_table,no
379,RIO BOM,8,26,8,987,3 265,6,6,14,3,60 318,197 500,112,113,mistral_table,mistral_table,no
380,RIO BRANCO DO SUL,44,120,58,11 006,33 849,50,50,200,127,1 445 724,3 767 718,112,113,mistral_table,mistral_table,no
381,RIO NEGRO,96,390,234,28 888,102 322,59,63,219,118,1 505 850,6 962 996,112,113,mistral_table,mistral_table,no
382,ROLANDIA,189,632,273,48 269,200 677,306,316,822,366,4 978 978,27 048 951,114,115,mistral_table,mistral_table,no
383,RONCADOR,33,96,39,5 799,28 080,49,49,105,33,449 522,2 291 068,114,115,mistral_table,mistral_table,no
384,RONDON,33,101,40,4 990,17 381,34,35,76,19,380 651,2 404 902,114,115,mistral_table,mistral_table,no
385,SABAÚDIA,11,26,4,835,6 135,15,15,36,10,111 943,852 997,114,115,mistral_table,mistral_table,no
386,SALGADO FILHO,23,65,21,3 012,17 225,25,26,80,34,325 646,1 678 574,114,115,mistral_table,mistral_table,no
387,SALTO DO ITARARE,26,54,8,2 748,14 650,23,24,56,11,189 547,1 154 875,114,115,mistral_table,mistral_table,no
388,SALTO DO LONTRA,77,200,54,9 992,53 244,56,56,102,38,821 686,2 359 280,114,115,mistral_table,mistral_table,no
389,SANTA AMELIA,16,37,4,1 132,6 879,21,22,42,5,182 123,679 259,114,115,mistral_table,mistral_table,no
390,SANTA CECÍLIA DO PAVÃO,24,39,6,1 568,8 614,37,37,68,22,378 276,1 204 557,114,115,mistral_table,mistral_table,no
391,SANTA CRUZ DE MONTE CASTELO,52,163,61,6 007,20 190,31,33,64,23,312 071,2 001 722,114,115,mistral_table,mistral_table,no
392,SANTA FE,38,75,13,3 499,17 052,38,38,100,24,359 019,1 749 354,114,115,mistral_table,mistral_table,no
393,SANTA HELENA,80,261,88,11 512,63 817,113,114,314,111,1 316 100,5 668 741,114,115,mistral_table,mistral_table,no
394,SANTA INES,8,13,-,356,3 308,7,7,12,-,20 019,325 700,114,115,mistral_table,mistral_table,no
395,SANTA ISABEL DO IVAÍ,60,178,65,8 565,35 732,59,61,144,53,556 072,7 379 530,114,115,mistral_table,mistral_table,no
396,SANTA IZABEL DO OESTE,37,105,41,4 417,21 566,47,47,114,36,631 627,3 163 838,114,115,mistral_table,mistral_table,no
397,SANTA MARIANA,68,168,41,5 881,30 307,85,87,159,43,585 077,3 068 137,114,115,mistral_table,mistral_table,no
398,SANTANA DO ITARARE,19,34,3,1 438,9 594,17,18,46,11,193 408,859 027,114,115,mistral_table,mistral_table,no
399,SANTA TEREZINHA DE ITAIPU,-,-,-,-,-,109,112,308,158,1 306 928,7 116 935,114,115,mistral_table,mistral_table,no
400,SANTO ANTONIO DA PLATINA,156,553,315,51 924,167 065,151,154,440,207,2 423 144,9 497 148,114,115,mistral_table,mistral_table,no
401,SANTO ANTONIO DO CAIUA,9,12,-,374,3 509,12,12,18,1,50 645,529 585,114,115,mistral_table,mistral_table,no
402,SANTO ANTONIO DO PARAÍSO,9,16,2,472,2 920,9,9,15,1,234 128,1 201 414,114,115,mistral_table,mistral_table,no
403,SANTO ANTONIO DO SUDOESTE,90,261,101,11 464,68 277,32,35,104,37,745 478,2 509 016,114,115,mistral_table,mistral_table,no
404,SANTO INACIO,34,90,40,5 976,27 858,23,27,55,21,371 103,1 936 402,114,115,mistral_table,mistral_table,no
405,SÃO CARLOS DO IVAÍ,22,46,12,2 265,8 735,13,13,30,4,106 094,825 277,114,115,mistral_table,mistral_table,no
406,SÃO JERONIMO DA SERRA,35,67,13,2 654,13 315,22,22,29,7,190 183,698 913,114,115,mistral_table,mistral_table,no
407,SÃO JOÃO,52,101,21,4 919,35 885,35,35,89,20,482 867,1 703 292,114,115,mistral_table,mistral_table,no
408,SÃO JOÃO DO CAIUA,31,75,32,3 212,13 587,20,22,41,12,187 633,1 086 834,114,115,mistral_table,mistral_table,no
409,SÃO JOÃO DO IVAÍ,104,294,83,17 815,73 967,157,157,363,160,2 526 688,7 563 918,114,115,mistral_table,mistral_table,no
410,SÃO JOÃO DO TRIUNFO,12,30,3,1 161,5 386,14,14,27,4,188 308,628 417,114,115,mistral_table,mistral_table,no
411,SÃO JORGE D'OESTE,48,80,6,2 485,16 557,22,22,42,5,110 529,654 845,114,115,mistral_table,mistral_table,no
412,SÃO JORGE DO IVAÍ,39,55,7,3 985,21 753,49,51,127,34,310 667,3 391 550,114,115,mistral_table,mistral_table,no
413,SÃO JORGE DO PATROCÍNIO,-,-,-,-,-,16,16,34,9,107 659,1 241 049,114,115,mistral_table,mistral_table,no
414,SÃO JOSE DA BOA VISTA,27,68,13,2 344,17 006,33,33,66,17,180 192,974 411,114,115,mistral_table,mistral_table,no
415,SÃO JOSE DOS PINHAIS,191,722,417,56 845,228 908,270,277,1 349,828,11 931 305,55 516 940,114,115,mistral_table,mistral_table,no
416,SÃO MATEUS DO SUL,104,282,83,12 755,77 474,90,94,224,89,929 352,6 031 190,114,115,mistral_table,mistral_table,no
417,SÃO MIGUEL DO IGUAÇU,111,311,79,14 997,102 310,305,318,1 037,598,4 596 199,23 393 402,114,115,mistral_table,mistral_table,no
418,SÃO PEDRO DO IVAÍ,43,141,62,6 678,31 489,46,47,137,54,623 348,2 024 317,114,115,mistral_table,mistral_table,no
419,SÃO PEDRO DO PARANÁ,15,27,2,758,6 012,2,2,(B),(A),(X),(A),114,115,mistral_table,mistral_table,no
420,SÃO SEBASTIÃO DA AMOREIRA,15,42,5,1 066,8 177,22,22,53,11,124 705,1 339 162,114,115,mistral_table,mistral_table,no
421,SÃO TOME,16,29,4,1 457,4 829,8,8,64,11,560 629,1 905 924,114,115,mistral_table,mistral_table,no
422,SAPOPEMA,25,42,1,1 074,8 385,25,25,50,6,130 466,1 020 608,114,115,mistral_table,mistral_table,no
423,SARANDI,-,-,-,-,-,89,90,195,64,1 084 143,6 042 553,114,115,mistral_table,mistral_table,no
424,SENGES,37,573,454,49 984,125 136,25,27,78,31,550 098,2 196 979,114,115,mistral_table,mistral_table,no
425,SERTANEJA,39,87,35,7 079,26 921,29,31,79,24,505 341,2 050 013,114,115,mistral_table,mistral_table,no
426,SERTANOPOLIS,61,132,42,8 537,46 661,96,97,287,143,2 431 499,6 613 225,114,115,mistral_table,mistral_table,no
427,SIQUEIRA CAMPOS,60,141,48,8 039,38 470,79,79,194,75,758 004,3 721 980,114,115,mistral_table,mistral_table,no
428,TAMBOARA,9,19,3,680,4 056,12,12,27,9,108 084,718 152,114,115,mistral_table,mistral_table,no
429,TAPEJARA,37,90,23,2 997,18 743,,,,,,,116,117,mistral_table,missing,yes
430,TAPIRA,22,47,10,2 323,8 146,,,,,,,116,117,mistral_table,missing,yes
431,TEIXEIRA SOARES,16,26,1,779,5 020,453,461,3 069,2 228,16 982 688,77 625,116,117,mistral_table,mistral_table,no
432,TELEMACO BORBA,194,843,529,72 332,327 071,223,233,012,• 6$9,36 019 120,St 550 560,116,117,mistral_table,pdf_text_layout,no
433,TERRA BOA,64,136,30,5 645,26 335,,,,,,,116,117,mistral_table,missing,yes
434,TERRA RICA,68,182,62,7 716,30 592,,,,,,,116,117,mistral_table,missing,yes
435,TERRA ROXA,117,415,156,24 203,115 030,,,,,,,116,117,mistral_table,missing,yes
436,TIBAQI,47,104,22,4 158,20 853,,,,,,,116,117,mistral_table,missing,yes
437,TIJUCAS DO SUL,19,36,8,1 443,9 398,",.",14,54,34,127 0 1,"1 , . . 20•",116,117,mistral_table,pdf_text_layout,no
438,TOLEDO,272,1 234,657,80 048,359 620,,,,,,,116,117,mistral_table,missing,yes
439,TOMAZINA,26,57,13,2 066,9 060,,,,,,,116,117,mistral_table,missing,yes
440,TRES BARRAS DO PARANA,-,-,-,-,-,,,,,,,116,117,mistral_table,missing,yes
441,TUNEIRAS DO OESTE,24,61,10,2 399,10 431,1,18,39,4,105 203,942 707,116,117,mistral_table,tesseract_por_review,no
442,TUPÁSSI,-,-,-,-,-,,,,,,,116,117,mistral_table,missing,yes
443,TURVO,-,-,-,-,-,,,,,,,116,117,mistral_table,pdf_text_layout_partial,yes
444,UBIRATÁ,77,272,152,21 034,67 669,,,,,,,116,117,mistral_table,missing,yes
445,UMUARAMA,405,1 521,861,119 277,641 873,,,,,,,116,117,mistral_table,missing,yes
446,UNIÃO DA VITORIA,240,939,557,74 302,305 529,,,,,,,116,117,mistral_table,missing,yes
447,UNIFLOR,8,9,-,316,1 823,,,,,,,116,117,mistral_table,missing,yes
448,URAI,50,122,35,5 858,31 054,,,,,,,116,117,mistral_table,missing,yes
449,VENCESLAU BRAZ,100,228,77,13 653,68 328,,,,,,,116,117,mistral_table,missing,yes
450,VERA CRUZ DO OESTE,-,-,-,-,-,,,,,,,116,117,mistral_table,missing,yes
451,VERE,24,54,7,1 764,8 962,,,,,,,116,117,mistral_table,missing,yes
452,VITORINO,14,47,17,2 127,13 024,,,,,,,116,117,mistral_table,missing,yes
453,XAMBRE,27,56,15,2 437,9 867,,,,,,,116,117,mistral_table,missing,yes
454,SANTA CATARINA,14 455,70 455,42 350,6 525 611,26 188 138,,,,,,,116,117,mistral_table,missing,yes
455,ALOJAMENTO E ALIMENTAÇÃO,6 931,23 746,10 069,1 420 254,7 583 975,,,,,,,116,117,mistral_table,missing,yes
456,ALOJAMENTO,664,5 749,3 848,448 068,1 846 478,,,,,,,116,117,mistral_table,missing,yes
457,ALIMENTAÇÃO,6 267,17 997,6 221,972 186,5 737 497,,,,,,,116,117,mistral_table,missing,yes
458,"REPARAÇÃO, MANUTENÇÃO E INSTALAÇÃO",3 594,13 670,8 006,1 293 458,4 405 449,,,,,,,116,117,mistral_table,missing,yes
459,"REPARAÇÃO, MANUTENÇÃO E INSTALAÇÃO",3 594,13 670,8 006,1 293 458,4 405 449,,,,,,,116,117,mistral_table,missing,yes
460,"PESSOAIS, DE HIGIENE E ESTETICA PESSOAL",830,1 812,906,156 052,460 627,,,,,,,116,117,mistral_table,missing,yes
461,PESSOAIS,311,979,469,70 599,268 167,972 386,932 448,5,966 143,26,413 415,116,117,mistral_table,tesseract_por_review,no
462,HIGIENE E DE ESTETICA PESSOAL,319,833,437,85 453,192 460,,,,,,,116,117,mistral_table,missing,yes
463,"RADIODIFUSÃO, TELEVISÃO E DIVERSÕES",295,2 542,1 649,290 084,1 383 621,268 335,3 058,2 248,33 755,677 168,044 356,116,117,mistral_table,tesseract_por_review,no
464,RADIODIFUSÃO E TELEVISÃO,98,1 668,1 159,230 124,1 133 864,85 101,2 093,1 631,28 179,033 142,333 373,116,117,mistral_table,tesseract_por_review,no
465,DIVERSÕES,197,874,490,59 960,249 757,,,,,,,116,117,mistral_table,missing,yes
466,AUXILIARES DIVERSOS,2 595,26 558,20 654,3 064 376,9 742 393,,,,,,,116,117,mistral_table,missing,yes
467,AUX. DA AGROPECUÁRIA E REFLORESTAMENTO,96,3 204,2 206,303 255,1 329 290,,,,,,,116,117,mistral_table,missing,yes
468,"AUX. COMÉRCIO, LOCAÇÃO DE BENS E SERVIÇOS",390,1 409,697,250 144,1 679 353,,,,,,,116,117,mistral_table,missing,yes
469,"AUX. FINANC., SEGUROS E CAPITALIZAÇÃO",51,219,107,49 360,262 664,,,,,,,116,117,mistral_table,missing,yes
470,AUXILIARES DOS TRANSPORTES,158,1 838,1 393,397 223,1 244 724,101,152,1 76 1,1 447,31 2U 10,111 2 41 015,116,117,mistral_table,pdf_text_layout,no
471,"AUX. CONSTRUÇÃO, OBRAS, GEOGESIA, ETC",173,1 300,893,297 007,870 844,052,1 10,14 771,11 742,Ili 067 013,525 253 354,116,117,mistral_table,pdf_text_layout,no
472,"AUX. DE LIMPEZA, HIGIENIZAÇÃO, ETC",1 001,3 770,3 586,224 703,413 541,,,,,,,116,117,mistral_table,missing,yes
473,AUX. PRESTADOS A EMPRESAS E PESSOAS,1 461,13 946,11 195,437 474,3 593 907,,,,,,,116,117,mistral_table,missing,yes
474,AUXILIARES DA SAÚDE,165,872,577,105 210,348 070,111,113,131,536,7 •46 lto,2S 142 131,116,117,mistral_table,pdf_text_layout,no
475,"COMPRA, VENDA, ADMINISTRAÇÃO BENS IMÓVEIS",410,2 127,1 066,301 387,2 612 073,53,62,321,232,6 143 374,21 565,116,117,mistral_table,mistral_table,no
476,COMPRA E VENDA DE BENS IMÓVEIS,312,1 552,776,241 526,1 162 558,198 202,633 286,5,934 019,28,452 162,116,117,mistral_table,tesseract_por_review,no
477,"ADMINISTRAÇÃO, LOCAÇÃO, ETC",98,575,290,59 861,1 449 515,157,162,717,420,1 5S& 341,31 54 3 $4 7,116,117,mistral_table,pdf_text_layout,no
478,FLORIANÓPOLIS,1 009,13 855,10 890,1 586 746,6 062 342,,,,,,,116,117,mistral_table,missing,yes
479,ALOJAMENTO E ALIMENTAÇÃO,371,2 203,1 515,178 468,796 021,,,,,,,116,117,mistral_table,missing,yes
480,ALOJAMENTO,92,595,479,68 710,252 291,,,,,,,116,117,mistral_table,missing,yes
481,ALIMENTAÇÃO,319,1 608,1 036,109 758,543 730,303,323,1 180,670,7 498 277,29 643,116,117,mistral_table,mistral_table,no
482,"REPARAÇÃO, MANUTENÇÃO E INSTALAÇÃO",179,846,549,87 525,256 552,,,,,,,116,117,mistral_table,missing,yes
483,"REPARAÇÃO, MANUTENÇÃO E INSTALAÇÃO",179,846,549,87 525,256 552,,,,,,,116,117,mistral_table,missing,yes
484,"PESSOAIS, DE HIGIENE E ESTÉTICA PESSOAL",89,329,194,29 384,77,95,97,393,226,2 343 861,8 062 838,118,119,mistral_table,mistral_table,no
485,PESSOAIS,41,170,103,12 759,39,23,25,124,86,752 010,2 537 951,118,119,mistral_table,mistral_table,no
486,HIGIENE E DE ESTÉTICA PESSOAL,48,159,91,16 625,38,72,72,239,140,1 591 851,5 524 887,118,119,mistral_table,mistral_table,no
487,"RADIODIFUSÃO, TELEVISÃO E DIVERSÕES",25,467,316,75,142 666,18,30,629,407,12 596 239,61 092 018,118,119,mistral_table,mistral_table,no
488,RADIODIFUSÃO E TELEVISÃO,9,368,256,67,832 613,5,8,521,320,11 949 456,57 479 025,118,119,mistral_table,mistral_table,no
489,DIVERSÕES,16,99,80,7 310,52,13,22,108,87,646 783,3 612 993,118,119,mistral_table,mistral_table,no
490,AUXILIARES DIVERSOS,279,9 366,7 879,1 105 319,3 791,258,336,9 712,8 274,140 198 019,342 543 606,118,119,mistral_table,mistral_table,no
491,AUX. DA AGROPECUÁRIA E REFLORESTAMENTO,6,1 466,899,113,862 908,2,3,1 381,739,47 428 381,73 357 966,118,119,mistral_table,mistral_table,no
492,"AUX. COMÉRCIO, LOCAÇÃO DE BENS E SERVIÇOS",49,331,227,75,192 731,53,73,381,252,5 897 265,57 221 449,118,119,mistral_table,mistral_table,no
493,"AUX. FINANCIA, SEGUROS E CAPITALIZAÇÃO",26,37,10,13,053 274,3,6,33,28,690 036,2 551 926,118,119,mistral_table,mistral_table,no
494,AUXILIARES DOS TRANSPORTES,25,261,175,59,090 120,7,15,124,92,2 325 940,5 347 691,118,119,mistral_table,mistral_table,no
495,"AUX. CONSTRUÇÃO, OBRAS, GEOGESIA, ETC",26,458,340,194,951 421,27,35,542,450,12 404 582,43 044 383,118,119,mistral_table,mistral_table,no
496,"AUX. DE LIMPEZA, HIGIENIZAÇÃO, ETC",14,1 738,1 715,116,414 189,12,17,2 588,2 552,11 725 297,21 386 990,118,119,mistral_table,mistral_table,no
497,AUX. PRESTADOS A EMPRESAS E PESSOAS,139,4 914,4 409,517 670,1 302,143,176,4 578,4 096,59 003 049,136 698 860,118,119,mistral_table,mistral_table,no
498,AUXILIARES DA SAÚDE,15,161,104,15 087,42,11,11,85,65,723 469,3 034 341,118,119,mistral_table,mistral_table,no
499,"COMPRA, VENDA, ADMINISTRAÇÃO BENS INOVATIVAS",66,644,437,110,906 474,49,51,257,168,2 921 058,13 778 103,118,119,mistral_table,mistral_table,no
500,COMPRA E VENDA DE BENS INOVATIVAS,41,446,320,91,811 366,17,17,44,19,552 507,3 041 693,118,119,mistral_table,mistral_table,no
501,"ADMINISTRAÇÃO, LOCAÇÃO, ETC",25,198,117,19,097 108,32,34,213,149,2 368 551,10 736 410,118,119,mistral_table,mistral_table,no
502,BLUMENAU,1 093,5 877,3 791,714 673,2 832,277,1 336,6 255,3 942,63 326 178,271 467 673,118,119,mistral_table,mistral_table,no
503,ALIMENTAÇÃO,340,1 315,718,103,264 526,355,361,1 279,723,7 658 502,52 424 936,118,119,mistral_table,mistral_table,no
504,"AUX. COMÉRCIO, LOCAÇÃO DE BENS E SERVIÇOS",129,429,156,89,848 491,246,256,652,207,9 150 150,63 649 067,118,119,mistral_table,mistral_table,no
505,AUX. PRESTADOS A EMPRESAS E PESSOAS,168,1 123,783,140,988 413,216,227,1 460,1 039,16 102 324,41 416 878,118,119,mistral_table,mistral_table,no
506,DEMAIS GÉNEROS,456,3 010,2 134,380 573,1 401,460,492,2 864,1 973,30 215 202,113 976 790,118,119,mistral_table,mistral_table,no
507,CHAPECO,267,1 307,769,106,809 460,334,347,1 525,845,12 730 366,56 243 430,118,119,mistral_table,mistral_table,no
508,ALIMENTAÇÃO,111,382,123,17,404 116,162,164,429,184,2 797 179,13 294 417,118,119,mistral_table,mistral_table,no
509,"REPARAÇÃO, MANUTENÇÃO E INSTALAÇÃO",77,352,223,31 667,98,74,76,271,157,1 825 156,7 596 938,118,119,mistral_table,mistral_table,no
510,RADIODIFUSÃO E TELEVISÃO,4,50,35,5 277,18,3,4,114,80,1 377 284,12 618 038,118,119,mistral_table,mistral_table,no
511,DEMAIS GÉNEROS,75,543,388,52,461 226,95,103,711,424,6 730 747,22 734 037,118,119,mistral_table,mistral_table,no
512,CRICIUMA,490,2 245,1 370,200,473 764,509,523,2 760,1 765,18 919 031,82 366 820,118,119,mistral_table,mistral_table,no
513,ALIMENTAÇÃO,183,516,220,33,226 189,181,183,449,158,2 348 925,14 534 824,118,119,mistral_table,mistral_table,no
514,"REPARAÇÃO, MANUTENÇÃO E INSTALAÇÃO",131,541,340,49,446 169,131,132,372,169,2 570 784,13 357 207,118,119,mistral_table,mistral_table,no
515,AUX. PRESTADOS A EMPRESAS E PESSOAS,46,377,306,31 047,60,64,69,653,429,4 812 637,14 617 539,118,119,mistral_table,mistral_table,no
516,DEMAIS GÉNEROS,130,811,504,86,754 334,133,139,1 286,1 009,9 186 685,39 857 250,118,119,mistral_table,mistral_table,no
517,ITAJAI,485,2 397,1 479,308 238,1 082,541,577,2 726,1 777,26 273 940,108 041 940,118,119,mistral_table,mistral_table,no
518,ALIMENTAÇÃO,167,496,219,33,037 156,210,211,575,238,3 407 343,18 308 432,118,119,mistral_table,mistral_table,no
519,"REPARAÇÃO, MANUTENÇÃO E INSTALAÇÃO",137,540,344,57,733 173,124,132,523,346,4 609 669,16 912 267,118,119,mistral_table,mistral_table,no
520,AUXILIARES DOS TRANSPORTES,19,407,315,113,197 293,14,21,468,425,9 376 346,35 969 348,118,119,mistral_table,mistral_table,no
521,DEMAIS GÉNEROS,162,954,601,104,271 458,193,213,1 160,768,8 880 582,36 851 893,118,119,mistral_table,mistral_table,no
522,JOTWILLE,1 202,6 258,4 126,698 729,3 866,128,1 169,4 550,2 682,43 267 558,159 768 132,118,119,mistral_table,mistral_table,no
523,ALIMENTAÇÃO,443,1 433,721,100,282 600,429,436,1 267,619,8 325 058,41 515 338,118,119,mistral_table,mistral_table,no
524,"REPARAÇÃO, MANUTENÇÃO E INSTALAÇÃO",325,1 167,698,136,641 563,372,376,1 076,563,9 741 069,28 301 029,118,119,mistral_table,mistral_table,no
525,AUX. PRESTADOS A EMPRESAS E PESSOAS,157,1 511,1 217,213,037 582,113,122,903,611,10 849 654,35 103 832,118,119,mistral_table,mistral_table,no
526,DEMAIS GÉNEROS,277,2 147,1 490,248 769,2 140,214,235,1 304,889,14 351 777,54 847 923,118,119,mistral_table,mistral_table,no
527,LAGES,594,2 621,1 429,204,666 672,613,638,2 688,1 605,18 289 442,65 239 729,118,119,mistral_table,mistral_table,no
528,ALIMENTAÇÃO,209,640,204,28,396 160,209,211,595,252,2 460 482,14 916 574,118,119,mistral_table,mistral_table,no
529,"REPARAÇÃO, MANUTENÇÃO E INSTALAÇÃO",186,755,462,68,633 212,207,215,804,468,5 491 028,20 000 002,118,119,mistral_table,mistral_table,no
530,RADIODIFUSÃO E TELEVISÃO,10,165,79,9 355,43,6,7,187,175,1 591 119,7 780 816,118,119,mistral_table,mistral_table,no
531,DEMAIS GÉNEROS,189,1 061,684,98,482 256,191,205,1 102,710,8 746 813,22 542 537,118,119,mistral_table,mistral_table,no
532,SÃO JOSE,181,783,478,57,853 220,302,313,1 689,1 219,16 526 275,79 344 918,118,119,mistral_table,mistral_table,no
533,"REPARAÇÃO, MANUTENÇÃO E INSTALAÇÃO",50,197,1 11,21 950,54,95,96,320,180,3 387 031,10 821 413,118,119,mistral_table,mistral_table,no
534,"AUX. COMÉRCIO, LOCAÇÃO DE BENS E SERVIÇOS",4,7,1,1 144,7,6,8,75,63,3 883 723,35 314 370,118,119,mistral_table,mistral_table,no
535,AUX. PRESTADOS A EMPRESAS E PESSOAS,10,205,186,6 936,31,32,34,760,694,5 555 806,13 715 273,118,119,mistral_table,mistral_table,no
536,DEMAIS GÉNEROS,117,374,164,27,823 127,169,175,534,282,3 699 715,19 493 862,118,119,mistral_table,mistral_table,no
537,ABELARDO LUZ,49,107,7,4 242,29,73,74,204,86,1 348 752,5 747 272,118,119,mistral_table,mistral_table,no
538,AGROLÂNDIA,20,51,12,3 145,8,22,22,44,8,230 765,1 696 753,118,119,mistral_table,mistral_table,no
539,AGRONÔMICA,6,8,2,1 277,3,7,8,16,3,66 458,852 082,118,119,mistral_table,mistral_table,no
540,AGUA DOCE,24,81,29,3 691,22,18,18,49,12,140 181,1 055 936,118,119,mistral_table,mistral_table,no
541,AGUAS DE CHAPECO,14,38,9,2 516,9,14,14,48,11,404 315,1 605 406,118,119,mistral_table,mistral_table,no
542,AGUAS MORNAS,,,,,,10,11,95,69,651 788,2 619 936,118,119,mistral_table_partial,mistral_table,yes
543,ALFREDO WAGNER,19,57,16,3 932,11,20,20,31,5,98 044,1 778 791,118,119,mistral_table,mistral_table,no
544,ANCHIETA,33,92,20,2 616,24,24,24,56,14,178 261,2 553 926,118,119,mistral_table,mistral_table,no
545,ANGELINA,,,,,,3,3,4,-,35 538,196 013,118,119,mistral_table_partial,mistral_table,yes
546,ANITA GARIBALDI,21,64,7,1 596,8,69,69,169,77,559 266,3 127 940,118,119,mistral_table,mistral_table,no
547,ANITAPOLIS,6,25,2,2 506,5,14,14,40,12,615 347,1 699 220,118,119,mistral_table,mistral_table,no
548,ANTÓNIO CARLOS,,,,,,6,6,8,2,25 889,311 578,118,119,mistral_table_partial,mistral_table,yes
549,ARAQUARI,48,126,50,6 008,40,27,30,110,60,651 370,3 786 312,118,119,mistral_table,mistral_table,no
550,ARARANQUA,171,1 093,795,92,632 307,245,248,1 021,670,9 411 983,29 194 853,118,119,mistral_table,mistral_table,no
551,ARMAZEM,,,,,,14,14,35,16,233 543,1 687 218,118,119,mistral_table_partial,mistral_table,yes
552,ARROIO TRINTA,13,52,16,1 424,13 068,16,16,54,10,127 946,1 101 513,120,121,mistral_table,mistral_table,no
553,ASCURRA,16,28,9,2 834,14 624,16,16,36,15,263 480,1 358 452,120,121,mistral_table,mistral_table,no
554,ATALANTA,9,20,3,982,3 774,6,6,10,-,31 831,450 107,120,121,mistral_table,mistral_table,no
555,AURORA,5,13,3,974,3 075,?,?,11,-,20 521,262 486,120,121,mistral_table,mistral_table,no
556,BALMEÁRIO CAMBORIU,296,1 771,1 138,100 540,533 432,299,321,1 558,1 050,8 254 366,51 535 993,120,121,mistral_table,mistral_table,no
557,BARRA VELHA,63,230,114,13 127,56 741,61,62,168,66,841 535,3 233 115,120,121,mistral_table,mistral_table,no
558,BENEDITO NOVO,19,82,53,6 890,19 287,28,28,60,22,400 441,1 326 646,120,121,mistral_table,mistral_table,no
559,BIQUAÇU,43,195,111,14 284,72 906,92,92,315,183,1 974 960,8 949 963,120,121,mistral_table,mistral_table,no
560,BOM JARDIM DA SERRA,21,44,11,1 997,8 560,13,13,34,9,117 047,531 793,120,121,mistral_table,mistral_table,no
561,BOM RETIRO,26,117,56,7 090,21 799,25,25,51,2,112 819,964 136,120,121,mistral_table,mistral_table,no
562,BOTUVERA,12,23,2,852,5 488,19,19,42,10,247 107,1 404 783,120,121,mistral_table,mistral_table,no
563,BRAÇO DO NORTE,48,163,48,13 070,50 896,61,61,150,42,601 086,4 654 888,120,121,mistral_table,mistral_table,no
564,BRUSQUE,183,719,401,79 915,246 130,180,182,674,366,7 040 581,26 179 726,120,121,mistral_table,mistral_table,no
565,CAÇADOR,172,571,290,37 585,185 798,206,214,653,346,4 533 797,20 354 524,120,121,mistral_table,mistral_table,no
566,CAIBI,21,51,3,2 443,22 874,23,23,47,7,188 368,1 208 115,120,121,mistral_table,mistral_table,no
567,CAMBORIU,39,132,63,7 424,36 496,36,37,109,52,581 403,2 434 883,120,121,mistral_table,mistral_table,no
568,CAMPO ALEGRE,35,74,28,6 357,24 005,45,46,63,2,521 721,1 719 095,120,121,mistral_table,mistral_table,no
569,CAMPO BELO DO SUL,29,60,7,8 982,12 307,29,29,117,63,737 019,3 323 196,120,121,mistral_table,mistral_table,no
570,CAMPO ERE,77,177,30,6 236,32 345,69,73,169,26,480 611,3 284 090,120,121,mistral_table,mistral_table,no
571,CAMPOS NOVOS,115,349,132,25 765,85 878,99,100,257,78,1 211 154,7 061 849,120,121,mistral_table,mistral_table,no
572,CANELINHA,13,36,8,1 585,7 151,17,17,50,17,143 207,2 401 698,120,121,mistral_table,mistral_table,no
573,CANOINHAS,217,647,344,50 683,168 702,140,144,396,184,2 604 279,10 110 016,120,121,mistral_table,mistral_table,no
574,CAPINZAL,56,166,80,12 901,49 053,82,83,221,99,1 738 362,6 105 066,120,121,mistral_table,mistral_table,no
575,CATANOUVAS,41,145,62,7 176,30 574,37,37,78,34,229 765,2 345 638,120,121,mistral_table,mistral_table,no
576,CAXAMBU DO SUL,13,34,4,1 368,9 926,38,39,79,28,324 695,1 627 791,120,121,mistral_table,mistral_table,no
577,CONCORDIA,225,767,387,69 967,259 976,242,249,845,473,5 677 898,25 096 337,120,121,mistral_table,mistral_table,no
578,CORONEL FREITAS,50,158,39,5 918,57 577,53,54,131,28,610 486,2 781 150,120,121,mistral_table,mistral_table,no
579,CORUPA,35,68,14,4 559,15 735,24,25,45,9,425 934,2 316 840,120,121,mistral_table,mistral_table,no
580,CORREIA PINTO,-,-,-,-,-,59,60,599,515,4 718 650,12 407 869,120,121,mistral_table,mistral_table,no
581,CUNHA PORA,52,121,22,4 904,26 755,54,54,109,26,517 712,2 989 238,120,121,mistral_table,mistral_table,no
582,CURITIBANOS,169,612,300,38 495,186 358,121,128,355,142,2 315 569,13 342 425,120,121,mistral_table,mistral_table,no
583,DESCANSO,35,98,27,4 206,19 343,38,38,92,30,375 699,1 964 600,120,121,mistral_table,mistral_table,no
