order_number,entry,establishments_1980,personnel_total_1980,personnel_linked_to_commercialization_1980,salaries_withdrawals_other_compensation_1980_mil_cruzeiros,total_revenue_1980_mil_cruzeiros,commercialization_revenue_1980_mil_cruzeiros,companies_headquartered_in_municipality_1985,establishments_1985,personnel_total_1985,personnel_linked_to_commercialization_1985,salaries_withdrawals_other_compensation_1985_mil_cruzeiros,total_revenue_1985_mil_cruzeiros,commercialization_revenue_1985_mil_cruzeiros,source_page_1980,source_page_1985,left_extraction_method,right_extraction_method,needs_review
1687,COMERCIO ATACADISTA,11,123,27,18 139,492 500,490 885,21,24,316,211,4 249 340,765 742 422,755 177 871,144,145,mistral_table,mistral_table,no
1688,TAUBATE,1 004,5 009,2 501,516 708,9 331 492,9 234 365,1 120,1 254,6 392,3 890,53 680 748,836 590 902,829 186 406,144,145,mistral_table,mistral_table,no
1689,COMERCIO VAREJISTA,945,4 507,2 369,431 300,8 107 419,8 015 149,1 087,1 206,5 777,3 671,44 239 248,762 257 030,755 009 657,144,145,mistral_table,mistral_table,no
1690,"VEÍCULOS NOVOS E USADOS, PEÇAS",45,297,171,37 642,985 783,973 219,67,72,476,264,4 747 727,91 538 599,89 187 489,144,145,mistral_table,mistral_table,no
1691,COMBUSTÍVEIS E LUBRIFICANTES,40,275,163,26 906,1 211 393,1 196 621,31,34,256,194,2 508 647,90 067 873,89 528 148,144,145,mistral_table,mistral_table,no
1692,MERC. EM GERAL - INC. ALIMENTICIOS,27,628,540,66 172,1 870 251,1 869 701,13,27,710,676,5 198 313,162 992 423,162 691 856,144,145,mistral_table,mistral_table,no
1693,DEMAIS GÉNEROS,833,3 307,1 495,300 580,4 039 992,3 975 608,976,1 073,4 335,2 537,31 784 561,397 658 135,393 602 164,144,145,mistral_table,mistral_table,no
1694,COMERCIO ATACADISTA,43,343,132,52 000,1 224 073,1 219 216,33,39,332,219,4 291 912,74 333 872,74 176 749,144,145,mistral_table,mistral_table,no
1695,ADAMANTINA,235,1 220,605,115 501,3 699 618,3 628 458,229,279,1 480,886,13 107 196,406 413 198,399 687 357,144,145,mistral_table,mistral_table,no
1696,ADOLFO,9,31,-,1 252,18 952,18 952,14,15,33,3,117 508,2 955 699,2 946 903,144,145,mistral_table,mistral_table,no
1697,AQUAI,132,453,179,33 357,997 939,997 428,144,149,483,223,3 444 344,78 274 823,78 192 708,144,145,mistral_table,mistral_table,no
1698,AGUAS DA PRATA,45,85,16,4 558,157 158,157 157,38,40,76,19,393 928,8 652 035,8 643 226,144,145,mistral_table,mistral_table,no
1699,AGUAS DE LINDÓIA,105,264,98,25 433,380 904,376 280,122,127,342,143,2 033 223,33 023 220,32 622 500,144,145,mistral_table,mistral_table,no
1700,AGUAS DE SANTA BARBARA,28,71,15,2 559,91 869,91 869,41,42,130,59,729 760,16 617 182,15 876 103,144,145,mistral_table,mistral_table,no
1701,AGUAS DE SÃO PEDRO,39,82,18,4 989,109 009,109 009,39,41,93,14,360 300,6 769 076,6 496 530,144,145,mistral_table,mistral_table,no
1702,AGUDOS,95,335,170,26 274,607 186,606 453,91,108,464,286,2 637 730,60 653 420,60 282 274,144,145,mistral_table,mistral_table,no
1703,ALFREDO MARCONDES,19,50,13,3 401,76 092,76 054,17,17,40,16,209 486,5 322 252,5 318 819,144,145,mistral_table,mistral_table,no
1704,ALTAIR,10,23,2,1 018,24 641,24 641,9,9,19,6,110 915,2 044 903,2 043 934,144,145,mistral_table,mistral_table,no
1705,ALTINÓPOLIS,79,265,99,26 563,491 460,484 136,98,101,313,123,1 969 795,59 496 856,59 074 523,144,145,mistral_table,mistral_table,no
1706,ALTO ALEGRE,22,46,4,1 801,31 054,30 976,19,20,45,11,171 982,4 268 816,4 215 115,144,145,mistral_table,mistral_table,no
1707,ALVARES FLORENCE,21,47,4,1 964,31 495,31 495,21,21,47,5,325 007,4 944 547,4 939 876,144,145,mistral_table,mistral_table,no
1708,ALVARES MACHADO,74,288,145,22 208,476 586,476 356,74,84,310,182,2 258 655,54 999 655,54 769 350,144,145,mistral_table,mistral_table,no
1709,ALVARO DE CARVALHO,17,39,4,1 436,32 517,32 432,12,12,23,5,130 391,2 702 720,2 702 268,146,147,mistral_table,mistral_table,no
1710,ALVINLANDIA,8,24,8,1 506,32 164,32 141,11,12,23,5,81 540,2 345 785,2 341 965,146,147,mistral_table,mistral_table,no
1711,AMERICO BRASILIENSE,45,165,84,15 115,356 023,353 379,66,69,243,117,2 005 652,41 322 114,40 690 634,146,147,mistral_table,mistral_table,no
1712,AMERICO DE CAMPOS,45,145,34,4 422,96 288,96 054,51,52,135,45,446 338,8 747 755,8 697 710,146,147,mistral_table,mistral_table,no
1713,AMPARO,267,1 189,494,137 798,3 243 260,3 217 502,315,335,1 729,902,15 464 040,277 670 692,272 233 995,146,147,mistral_table,mistral_table,no
1714,ANALANDIA,16,43,7,2 601,38 349,37 765,10,11,30,10,129 447,3 125 516,3 125 516,146,147,mistral_table,mistral_table,no
1715,ANDRADINA,418,1 853,799,172 463,3 275 719,3 249 521,434,475,2 044,1 112,15 606 024,301 664 549,298 378 943,146,147,mistral_table,mistral_table,no
1716,ANGATUBA,129,350,80,21 959,400 886,399 336,130,136,396,152,2 056 366,35 209 545,34 967 257,146,147,mistral_table,mistral_table,no
1717,ANHEMBI,16,37,6,1 984,48 896,48 701,14,14,26,5,147 373,4 820 389,4 813 189,146,147,mistral_table,mistral_table,no
1718,ANHUMAS,11,21,2,1 171,20 660,20 660,13,13,22,6,96 418,1 864 794,1 843 405,146,147,mistral_table,mistral_table,no
1719,APARECIDA,446,1 356,549,69 229,1 226 585,1 223 182,445,475,1 767,889,8 009 077,137 961 386,136 396 584,146,147,mistral_table,mistral_table,no
1720,APARECIDA D'OESTE,42,101,33,6 462,113 980,113 964,37,42,104,53,670 036,9 127 461,9 002 487,146,147,mistral_table,mistral_table,no
1721,APIAI,151,450,157,27 564,523 827,520 763,147,154,443,199,2 329 252,41 444 238,41 239 345,146,147,mistral_table,mistral_table,no
1722,ARACOIABA DA SERRA,41,132,55,10 274,203 400,203 192,60,60,209,74,1 271 316,18 578 747,18 398 730,146,147,mistral_table,mistral_table,no
1723,ARAMINA,19,60,24,4 632,145 118,144 364,21,22,61,22,294 078,8 150 853,7 514 500,146,147,mistral_table,mistral_table,no
1724,ARAMOU,16,35,7,1 108,26 113,26 113,14,14,20,4,120 529,2 588 300,2 588 300,146,147,mistral_table,mistral_table,no
1725,ARARAS,511,2 142,1 076,233 644,5 389 552,5 338 185,567,625,2 987,1 561,28 287 937,662 936 272,643 930 934,146,147,mistral_table,mistral_table,no
1726,AREALVA,33,92,29,6 248,175 242,174 217,32,34,72,22,498 408,10 210 258,10 182 186,146,147,mistral_table,mistral_table,no
1727,AREIAS,18,24,3,1 301,25 455,25 105,17,18,30,6,123 935,2 318 548,2 318 548,146,147,mistral_table,mistral_table,no
1728,AREIOPOLIS,25,48,14,3 264,64 924,64 184,30,33,81,31,602 738,13 950 545,13 930 393,146,147,mistral_table,mistral_table,no
1729,ARIRANHA,23,75,23,5 590,94 093,94 058,28,29,91,38,766 690,10 427 850,10 404 830,146,147,mistral_table,mistral_table,no
1730,ARTUR NOGUEIRA,89,333,142,24 420,633 703,632 861,126,142,484,223,3 538 704,70 269 840,69 470 492,146,147,mistral_table,mistral_table,no
1731,ARUJA,102,283,94,31 734,702 126,700 818,173,178,543,235,3 724 557,103 767 592,102 153 091,146,147,mistral_table,mistral_table,no
1732,ASSIS,599,2 515,1 263,240 835,5 252 472,5 207 148,691,773,3 809,2 218,32 158 557,713 465 006,698 809 618,146,147,mistral_table,mistral_table,no
1733,ATIBAIA,462,1 844,822,159 421,3 776 172,3 760 488,578,618,2 595,1 537,19 074 462,361 095 567,356 966 416,146,147,mistral_table,mistral_table,no
1734,AURIFLAMA,89,349,153,23 701,520 283,518 565,107,123,478,240,2 546 701,49 246 118,48 387 005,146,147,mistral_table,mistral_table,no
1735,AVAI,18,37,7,2 366,42 468,42 014,15,15,40,6,716 816,5 169 832,5 169 832,146,147,mistral_table,mistral_table,no
1736,AVANHANDAVA,35,78,20,4 737,97 942,97 942,29,29,77,21,397 856,7 798 262,7 794 580,146,147,mistral_table,mistral_table,no
1737,AVARE,480,1 908,837,164 725,3 993 152,3 974 016,474,518,2 393,1 352,16 980 122,350 807 282,346 396 674,146,147,mistral_table,mistral_table,no
1738,BADY BASSITT,14,35,4,1 577,51 856,51 812,18,19,37,8,290 375,5 770 240,5 767 240,146,147,mistral_table,mistral_table,no
1739,BALBINOS,3,4,-,620,7 758,7 758,5,5,8,-,34 740,780 920,780 920,146,147,mistral_table,mistral_table,no
1740,BALSAMO,30,66,17,5 092,210 842,210 429,36,36,92,19,298 283,14 389 604,14 305 168,146,147,mistral_table,mistral_table,no
1741,BANANAL,64,170,42,7 338,154 187,154 179,81,83,208,54,651 383,11 805 051,11 789 767,146,147,mistral_table,mistral_table,no
1742,BARÃO DE ANTONINA,20,50,7,1 556,48 265,48 260,19,21,47,15,182 772,2 504 534,2 504 534,146,147,mistral_table,mistral_table,no
1743,BARBOSA,23,56,14,3 063,108 085,106 459,22,24,72,29,230 026,8 409 546,8 409 546,146,147,mistral_table,mistral_table,no
1744,BARIRI,174,624,243,49 221,1 014 917,999 336,171,191,731,344,5 605 658,120 134 758,118 502 588,146,147,mistral_table,mistral_table,no
1745,BARRA BONITA,189,828,400,85 467,1 599 376,1 581 807,170,202,1 054,639,9 896 027,155 268 131,153 247 461,146,147,mistral_table,mistral_table,no
1746,BARRA DO TURVO,19,61,28,2 261,213 325,213 325,25,27,71,33,900 958,11 939 249,11 888 316,146,147,mistral_table,mistral_table,no
1747,BARRETOS,582,2 692,1 292,240 103,6 819 896,6 781 924,673,735,3 696,2 209,26 643 834,646 961 196,633 573 951,146,147,mistral_table,mistral_table,no
1748,BARRINHA,71,157,25,11 552,335 706,335 210,82,83,280,75,2 926 935,221 154 694,221 148 080,146,147,mistral_table,mistral_table,no
1749,BARUERI,255,2 166,889,393 242,43 876 548,43 774 045,277,322,4 969,2 201,107 369 339,4 956 465 330,4 711 197 555,146,147,mistral_table,mistral_table,no
1750,BASTOS,83,556,328,51 992,1 012 035,987 707,122,130,823,564,6 493 546,158 320 920,153 252 107,146,147,mistral_table,mistral_table,no
1751,BATATAIS,280,1 079,487,102 595,4 155 440,4 141 412,309,337,1 362,658,9 256 561,207 067 267,204 485 089,146,147,mistral_table,mistral_table,no
1752,BEBEDOURO,345,1 562,712,183 546,3 572 892,3 554 500,348,410,2 484,1 694,26 827 459,544 856 138,536 431 420,146,147,mistral_table,mistral_table,no
1753,BENTO DE ABREU,7,22,10,1 342,20 316,20 216,7,7,20,11,111 322,1 900 664,1 900 664,146,147,mistral_table,mistral_table,no
1754,BERNARDINO DE CAMPOS,64,253,109,17 959,342 518,340 684,72,85,243,124,1 387 504,26 329 071,26 079 150,148,149,mistral_table,mistral_table,no
1755,BILAC,33,120,38,9 552,143 153,142 753,38,39,112,45,520 723,11 918 890,11 917 917,148,149,mistral_table,mistral_table,no
1756,BIRIGUI,302,1 475,681,147 583,2 382 797,2 363 324,374,431,2 089,1 255,17 705 847,270 049 791,264 346 871,148,149,mistral_table,mistral_table,no
1757,BIRITIBA-MIRIM,50,162,28,8 503,180 660,180 044,43,46,124,48,549 030,12 393 051,12 287 184,148,149,mistral_table,mistral_table,no
1758,BOA ESPERANÇA DO SUL,42,99,23,7 484,160 425,160 386,56,56,108,31,715 565,14 336 751,14 325 693,148,149,mistral_table,mistral_table,no
1759,BOCAINA,49,152,54,11 483,222 809,222 244,41,47,155,87,1 149 132,23 610 425,23 439 775,148,149,mistral_table,mistral_table,no
1760,BOFETE,20,55,7,1 796,86 798,86 620,26,26,95,51,506 222,7 012 355,6 988 342,148,149,mistral_table,mistral_table,no
1761,BOITUVA,92,323,92,20 564,491 826,488 703,121,128,423,210,2 050 798,52 829 238,52 690 181,148,149,mistral_table,mistral_table,no
1762,BOM JESUS DOS PERDÕES,48,94,18,6 437,119 512,119 101,103,103,186,16,1 203 721,16 390 718,16 196 216,148,149,mistral_table,mistral_table,no
1763,BORA,1,(A),(A),(X),(A),(A),4,4,7,1,43 046,1 068 008,1 018 459,148,149,mistral_table,mistral_table,no
1764,BORACEIA,18,58,14,4 775,78 326,78 326,24,27,54,18,257 850,5 471 005,5 335 842,148,149,mistral_table,mistral_table,no
1765,BORBOREMA,67,187,62,9 818,275 229,273 970,73,78,225,92,1 152 931,27 696 935,27 543 436,148,149,mistral_table,mistral_table,no
1766,BOTUCATU,469,2 073,964,200 193,3 387 244,3 359 568,555,611,2 746,1 647,20 084 202,351 416 183,348 790 714,148,149,mistral_table,mistral_table,no
1767,BRAUNA,32,127,14,3 023,77 009,76 620,26,27,69,16,301 414,6 282 631,6 236 570,148,149,mistral_table,mistral_table,no
1768,BRODOSQUI,92,233,71,18 290,428 904,427 310,101,108,337,133,1 477 036,36 021 867,35 831 685,148,149,mistral_table,mistral_table,no
1769,BROTAS,103,309,93,22 197,439 892,437 546,91,94,360,140,1 950 885,54 990 104,54 622 634,148,149,mistral_table,mistral_table,no
1770,BURI,70,174,39,9 397,155 628,155 478,83,85,205,76,1 094 954,17 684 794,17 684 794,148,149,mistral_table,mistral_table,no
1771,BURITAMA,90,240,60,11 707,277 771,276 305,94,97,274,101,1 328 513,28 943 017,28 792 982,148,149,mistral_table,mistral_table,no
1772,BURITIZAL,17,39,5,2 421,57 245,56 459,23,25,45,9,172 433,5 268 899,5 268 899,148,149,mistral_table,mistral_table,no
1773,CABRALIA PAULISTA,9,24,8,1 978,61 506,61 506,9,10,26,7,127 161,4 926 700,4 926 700,148,149,mistral_table,mistral_table,no
1774,CABREUVA,50,160,56,11 783,340 928,340 539,70,70,207,97,1 253 123,25 778 742,25 416 896,148,149,mistral_table,mistral_table,no
1775,CAÇAPAVA,262,1 070,518,91 853,1 783 864,1 774 039,289,320,1 402,862,9 901 737,146 428 520,145 497 871,148,149,mistral_table,mistral_table,no
1776,CACHOEIRA PAULISTA,141,349,147,20 745,462 954,459 519,138,147,484,231,2 519 898,46 721 667,46 221 964,148,149,mistral_table,mistral_table,no
1777,CACONDE,126,352,81,19 367,267 314,265 690,124,130,347,122,1 719 300,30 913 631,30 819 493,148,149,mistral_table,mistral_table,no
1778,CAFELANDIA,108,405,157,30 425,567 923,584 367,90,96,453,246,3 180 049,80 871 234,79 065 062,148,149,mistral_table,mistral_table,no
1779,CAIABU,28,67,11,2 193,80 647,80 647,26,27,46,12,168 610,2 911 073,2 907 956,148,149,mistral_table,mistral_table,no
1780,CAIEINAS,103,310,130,29 553,695 722,692 614,122,124,352,146,2 481 966,67 101 748,66 845 491,148,149,mistral_table,mistral_table,no
1781,CAIUA,7,13,1,792,15 821,15 821,8,8,13,2,67 786,1 158 091,1 091 979,148,149,mistral_table,mistral_table,no
1782,CAJAMAR,68,236,91,19 609,402 783,400 759,113,119,392,177,3 964 654,41 500 232,41 196 649,148,149,mistral_table,mistral_table,no
1783,CAJOBI,42,98,21,5 087,153 012,151 718,49,50,140,49,928 355,15 573 551,14 714 951,148,149,mistral_table,mistral_table,no
1784,CAJURU,105,267,84,15 109,349 373,348 018,105,112,291,97,1 611 930,29 732 649,29 595 324,148,149,mistral_table,mistral_table,no
1785,CAMPO LIMPO PAULISTA,97,320,116,26 194,542 192,538 781,105,109,447,229,2 502 684,49 823 522,49 710 838,148,149,mistral_table,mistral_table,no
1786,CAMPOS DO JORDÃO,247,838,400,62 794,1 226 336,1 216 773,319,343,1 188,638,7 117 966,108 752 598,105 884 476,148,149,mistral_table,mistral_table,no
1787,CAMPOS NOVOS PAULISTA,21,64,21,3 346,42 467,42 368,16,16,43,5,173 282,2 999 850,2 999 850,148,149,mistral_table,mistral_table,no
1788,CANANEIA,49,144,61,10 136,167 275,161 054,38,39,139,45,1 004 451,48 113 372,48 113 372,148,149,mistral_table,mistral_table,no
1789,CANDIDO MOTA,140,486,169,41 559,1 992 267,1 990 927,154,165,695,378,5 010 270,258 142 028,257 841 722,148,149,mistral_table,mistral_table,no
1790,CANDIDO RODRIGUES,18,87,8,5 646,96 674,94 420,17,17,63,26,288 197,4 048 247,4 048 247,148,149,mistral_table,mistral_table,no
1791,CAPÃO BONITO,263,914,350,60 814,1 502 777,1 499 062,282,297,1 031,489,7 440 083,135 026 606,134 777 875,148,149,mistral_table,mistral_table,no
1792,CAPELA DO ALTO,37,110,24,6 593,102 554,101 345,60,61,317,39,2 117 886,16 603 263,16 565 847,148,149,mistral_table,mistral_table,no
1793,CAPIVARI,223,715,282,74 509,1 552 035,1 541 985,246,259,912,447,7 305 438,143 523 556,139 590 364,148,149,mistral_table,mistral_table,no
1794,CARAGUATATUBA,286,1 006,436,89 738,1 609 467,1 599 213,314,337,1 421,795,8 672 582,178 742 560,177 511 640,148,149,mistral_table,mistral_table,no
1795,CARDOSO,86,258,80,19 000,323 419,322 631,83,87,266,97,1 339 509,25 133 785,24 904 563,148,149,mistral_table,mistral_table,no
1796,CASA BRANCA,139,445,172,43 549,859 505,849 379,163,173,624,243,5 195 775,121 937 319,120 612 160,148,149,mistral_table,mistral_table,no
1797,CASSIA DOS COQUEIROS,7,13,-,338,15 675,15 675,9,11,25,5,177 392,3 067 859,3 067 859,148,149,mistral_table,mistral_table,no
1798,CASTILHO,60,159,37,8 646,150 927,149 422,67,68,185,66,672 774,13 788 963,13 664 216,148,149,mistral_table,mistral_table,no
1799,CATANDUVA,686,3 412,1 629,363 031,10 904 986,10 821 046,717,818,4 609,2 870,39 605 643,1 241 322 288,1 225 789 884,150,151,mistral_table,mistral_table,no
1800,CATIGUA,15,50,26,3 978,79 843,79 430,18,18,67,31,359 009,9 046 384,9 046 384,150,151,mistral_table,mistral_table,no
1801,CEDRAL,40,76,18,5 048,94 226,94 009,37,38,82,18,264 685,6 967 571,6 892 194,150,151,mistral_table,mistral_table,no
1802,CERQUEIRA CESAR,77,215,62,14 417,328 590,327 147,101,105,309,92,1 273 915,28 682 773,28 604 846,150,151,mistral_table,mistral_table,no
1803,CERQUILHO,98,297,114,24 693,772 365,770 338,130,134,472,238,2 988 668,73 344 078,72 711 156,150,151,mistral_table,mistral_table,no
1804,CESARIO LANGE,58,142,34,9 953,238 082,237 826,56,59,147,49,1 477 899,19 059 611,18 680 144,150,151,mistral_table,mistral_table,no
1805,CHARQUEADA,64,142,18,7 205,150 754,144 948,58,60,141,35,537 620,11 965 216,11 957 906,150,151,mistral_table,mistral_table,no
1806,CLEMENTINA,28,62,11,2 936,46 810,46 711,28,29,82,20,332 730,6 850 529,6 847 401,150,151,mistral_table,mistral_table,no
1807,COLINA,76,296,140,22 241,608 373,605 550,64,73,313,177,2 605 737,60 872 403,59 527 392,150,151,mistral_table,mistral_table,no
1808,COLOMBIA,14,30,5,1 465,57 998,57 166,18,18,44,8,277 591,2 463 821,2 463 821,150,151,mistral_table,mistral_table,no
1809,CONCHAL,81,218,63,17 751,292 830,291 793,105,111,372,184,2 638 698,37 311 480,37 120 239,150,151,mistral_table,mistral_table,no
1810,CONCHAS,87,243,84,11 473,355 637,355 230,84,86,239,84,1 239 636,25 686 587,25 395 958,150,151,mistral_table,mistral_table,no
1811,CORDEIROPOLIS,85,373,163,35 946,694 521,690 615,83,83,351,199,2 380 963,37 744 104,37 562 172,150,151,mistral_table,mistral_table,no
1812,COROADOS,22,57,13,5 388,203 393,202 706,28,28,67,23,424 591,12 932 795,12 877 215,150,151,mistral_table,mistral_table,no
1813,CORONEL MACEDO,37,68,2,2 339,86 142,86 096,43,44,86,15,417 988,6 307 102,6 176 471,150,151,mistral_table,mistral_table,no
1814,CORUMBATAI,14,45,10,4 357,90 548,90 548,14,14,43,11,296 753,8 834 991,8 832 680,150,151,mistral_table,mistral_table,no
1815,COSMOPOLIS,144,448,132,38 095,694 744,692 030,163,173,603,293,5 069 271,59 591 422,58 953 139,150,151,mistral_table,mistral_table,no
1816,COSMORAMA,48,110,25,5 482,133 395,133 179,49,49,119,36,"393 348,",16 104 705,15 997 402,150,151,mistral_table,mistral_table,no
1817,COTIA,208,981,389,99 832,2 249 009,2 248 285,321,338,1 368,674,15 099 063,262 955 553,261 416 721,150,151,mistral_table,mistral_table,no
1818,CRAVINHOS,138,481,166,48 179,1 277 016,1 275 983,147,151,499,173,5 971 192,101 006 125,100 823 493,150,151,mistral_table,mistral_table,no
1819,CRISTAIS PAULISTA,16,33,10,3 374,57 211,57 211,16,17,43,19,320 766,8 976 330,8 976 330,150,151,mistral_table,mistral_table,no
1820,CRUZALIA,26,106,41,14 374,1 045 420,994 537,32,37,192,116,2 160 909,208 514 366,204 174 743,150,151,mistral_table,mistral_table,no
1821,CRUZEIRO,455,1 705,808,144 295,2 813 947,2 795 995,477,537,2 111,1 120,13 068 199,242 806 100,240 213 381,150,151,mistral_table,mistral_table,no
1822,CUBATÃO,273,1 638,954,177 754,13 066 840,12 918 946,273,317,1 988,840,16 754 462,1 525 526 498,1 523 129 498,150,151,mistral_table,mistral_table,no
1823,CUNHA,116,234,41,7 480,160 725,158 825,100,103,244,60,728 629,13 981 440,13 970 068,150,151,mistral_table,mistral_table,no
1824,DESCALVADO,153,554,190,51 011,1 263 890,1 257 537,157,173,619,298,4 386 894,104 044 394,103 379 240,150,151,mistral_table,mistral_table,no
1825,DIVINOLANDIA,93,221,45,13 639,356 099,355 576,104,107,213,44,1 020 755,44 113 305,44 005 672,150,151,mistral_table,mistral_table,no
1826,DOBRADA,17,58,18,3 169,64 272,64 272,12,13,29,6,140 203,1 276 509,1 276 509,150,151,mistral_table,mistral_table,no
1827,DOIS CORREGOS,112,345,132,30 424,651 706,645 428,144,150,433,163,2 922 446,54 867 604,54 490 992,150,151,mistral_table,mistral_table,no
1828,DOLCINOPOLIS,10,26,2,878,27 674,27 479,9,9,24,2,116 459,3 880 071,3 880 071,150,151,mistral_table,mistral_table,no
1829,DOURADO,55,150,53,10 755,195 643,194 720,71,77,218,76,1 248 093,28 331 924,27 849 454,150,151,mistral_table,mistral_table,no
1830,DRACENA,273,1 503,750,149 595,3 592 307,3 575 462,313,361,1 831,1 120,16 279 632,428 154 212,423 140 889,150,151,mistral_table,mistral_table,no
1831,DUARTINA,86,307,128,26 164,438 766,434 298,100,112,321,169,1 827 386,37 137 851,36 818 050,150,151,mistral_table,mistral_table,no
1832,DUMONT,22,64,21,5 597,251 968,251 227,23,25,78,25,596 180,8 697 108,8 591 055,150,151,mistral_table,mistral_table,no
1833,ECHAPORA,20,60,23,4 567,108 579,108 429,25,26,60,24,540 670,11 977 568,11 769 966,150,151,mistral_table,mistral_table,no
1834,ELDORADO,42,88,40,4 871,82 411,82 411,38,38,92,37,956 190,10 843 026,10 840 626,150,151,mistral_table,mistral_table,no
1835,ELIAS FAUSTO,41,104,26,6 987,242 750,241 527,48,49,133,61,1 024 383,19 250 613,19 027 625,150,151,mistral_table,mistral_table,no
1836,EMBU-GUAÇU,79,242,85,22 272,453 213,451 404,126,127,388,159,1 667 952,33 527 188,33 434 613,150,151,mistral_table,mistral_table,no
1837,ESPIRITO SANTO DO PINHAL,234,905,342,80 989,2 045 313,2 042 238,305,328,1 386,630,11 040 854,943 300 441,894 343 625,150,151,mistral_table,mistral_table,no
1838,ESTRELA D'DESTE,46,147,69,12 358,274 631,274 163,39,48,174,97,1 047 771,24 540 484,24 418 652,150,151,mistral_table,mistral_table,no
1839,ESTRELA DO NORTE,11,21,2,930,31 919,31 919,10,10,25,10,89 961,3 342 801,3 342 801,150,151,mistral_table,mistral_table,no
1840,FARTURA,69,234,102,12 920,511 034,510 601,86,93,317,163,1 534 778,34 058 407,33 735 287,150,151,mistral_table,mistral_table,no
1841,FERNANDOPOLIS,401,1 957,840,197 937,3 985 830,3 957 152,423,476,2 333,1 330,19 102 013,446 623 305,443 898 985,150,151,mistral_table,mistral_table,no
1842,FERNANDO PRESTES,27,58,10,4 080,101 298,101 089,34,34,98,35,556 149,14 488 732,14 314 377,150,151,mistral_table,mistral_table,no
1843,FERRAZ DE VASCONCELOS,190,519,220,31 384,429 576,428 998,196,208,974,417,7 506 892,93 784 909,93 322 778,150,151,mistral_table,mistral_table,no
1844,FLORA RICA,11,26,1,591,8 307,8 307,13,13,24,-,75 301,1 511 415,1 511 415,152,153,mistral_table,mistral_table,no
1845,FLOREAL,22,64,18,4 474,85 982,85 320,23,22,88,51,1 053 405,8 088 611,8 053 646,152,153,mistral_table,mistral_table,no
1846,FLORIDA PAULISTA,62,208,80,14 991,265 739,264 376,79,83,255,103,1 430 140,26 683 239,26 224 522,152,153,mistral_table,mistral_table,no
1847,FLORINIA,14,46,12,3 192,101 940,101 448,11,12,45,29,385 922,65 101 878,62 320 849,152,153,mistral_table,mistral_table,no
1848,FRANCISCO MORATO,81,215,75,14 962,301 552,294 817,110,115,379,169,2 249 472,37 081 236,37 047 435,152,153,mistral_table,mistral_table,no
1849,FRANCO DA ROCHA,199,572,208,51 601,971 044,958 038,216,224,785,347,5 829 321,81 012 757,80 180 310,152,153,mistral_table,mistral_table,no
1850,GABRIEL MONTEIRO,14,38,3,1 418,29 226,29 084,14,14,30,4,83 239,3 010 284,3 004 960,152,153,mistral_table,mistral_table,no
1851,GALIA,45,139,65,11 324,196 817,196 817,39,42,142,70,703 811,13 190 679,12 600 515,152,153,mistral_table,mistral_table,no
1852,GARÇA,221,1 130,510,102 960,2 508 360,2 491 094,254,286,1 389,742,11 365 649,239 558 121,236 633 457,152,153,mistral_table,mistral_table,no
1853,GASTÃO VIDIGAL,24,67,7,4 431,51 984,51 692,27,29,51,4,250 362,4 813 530,4 740 366,152,153,mistral_table,mistral_table,no
1854,GENERAL SALGADO,62,163,57,11 129,248 182,247 582,67,71,217,121,1 079 241,26 482 166,26 167 086,152,153,mistral_table,mistral_table,no
1855,GETULINA,45,152,68,11 429,184 893,184 783,48,51,166,76,1 420 622,15 648 162,15 519 939,152,153,mistral_table,mistral_table,no
1856,GLICERIO,20,55,5,2 652,33 536,33 536,21,21,54,10,179 606,3 235 777,3 232 475,152,153,mistral_table,mistral_table,no
1857,GUAIÇARA,13,39,18,3 399,53 663,53 663,13,14,33,11,232 776,3 723 949,3 673 306,152,153,mistral_table,mistral_table,no
1858,GUAI MBE,18,59,22,3 882,92 644,92 603,20,21,92,13,503 807,7 527 480,7 509 230,152,153,mistral_table,mistral_table,no
1859,GUAIRA,197,836,311,81 843,2 575 395,2 551 627,221,245,1 062,526,8 772 049,337 444 793,335 282 719,152,153,mistral_table,mistral_table,no
1860,GUAPIAÇU,29,73,16,4 465,138 370,137 637,36,37,119,49,535 836,15 496 059,15 451 517,152,153,mistral_table,mistral_table,no
1861,GUAPIARA,67,174,33,10 705,222 683,222 459,80,82,173,56,1 135 763,22 323 306,22 320 651,152,153,mistral_table,mistral_table,no
1862,GUARA,122,264,58,13 987,284 008,282 437,156,163,280,58,1 318 023,30 837 077,30 719 102,152,153,mistral_table,mistral_table,no
1863,GUARAÇAI,42,151,63,11 289,286 094,285 496,40,45,176,99,1 283 130,27 294 814,26 035 058,152,153,mistral_table,mistral_table,no
1864,GUARACI,45,116,28,7 798,183 282,183 220,42,44,117,37,632 855,12 864 289,12 814 305,152,153,mistral_table,mistral_table,no
1865,GUARANI D'OESTE,33,101,22,4 177,109 641,109 488,40,41,96,12,293 826,8 563 333,8 542 223,152,153,mistral_table,mistral_table,no
1866,GUARANTÁ,19,69,37,3 879,88 347,87 835,18,18,61,27,290 378,6 771 665,6 735 843,152,153,mistral_table,mistral_table,no
1867,GUARARAPES,136,586,269,44 834,1 063 269,1 055 082,159,181,690,402,4 404 547,88 775 490,87 578 065,152,153,mistral_table,mistral_table,no
