source_image,bank_name,founding_year,balance_date,capital_raw,reserve_raw,raw_entry,municipality,state,parenthetical_raw,branch_location,notes
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Cotia,Cotia,SP,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Dracena,Dracena,SP,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Duartina,Duartina,SP,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Ferriandópolis,Fernandópolis,SP,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Ficóida Paulista,Ficóida Paulista,SP,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Galia,Galia,SP,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Garçá,Garçá,SP,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Getúlia,Getúlia,SP,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Gonzaga (Urb. Santos),Gonzaga,SP,Urb. Santos,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Guaimbé,Guaimbé,SP,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Guarantã,Guarantã,SP,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Guarulhos,Guarulhos,SP,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Ibirarema,Ibirarema,SP,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Indiana,Indiana,SP,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Irapurú,Irapurú,SP,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Itaberá,Itaberá,SP,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Itatinga,Itatinga,SP,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Jau,Jaú,SP,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Jundiaí,Jundiaí,SP,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Junqueirópolis,Junqueirópolis,SP,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Laviníia,Laviníia,SP,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Limeira,Limeira,SP,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Lins,Lins,SP,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Lucélia,Lucélia,SP,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Manduri,Manduri,SP,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Marília,Marília,SP,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Martinópolis,Martinópolis,SP,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Mauá,Mauá,SP,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Mirandópolis,Mirandópolis,SP,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Moçá das Cruzes,Mogi das Cruzes,SP,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Murutinga do Sul,Murutinga do Sul,SP,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Oriente,Oriente,SP,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Osvaldo Cruz,Osvaldo Cruz,SP,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Ourinhos,Ourinhos,SP,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Pacaembu,Pacaembu,SP,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Parapuã,Parapuã,SP,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Pederneiras,Pederneiras,SP,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Pedro de Toledo,Pedro de Toledo,SP,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Penápolis,Penápolis,SP,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Piracicaba,Piracicaba,SP,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Pirajú,Pirajú,SP,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Pirajú,Pirajú,SP,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Pompéia,Pompéia,SP,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Promissão,Promissão,SP,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Quintana,Quintana,SP,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Rancharita,Rancharita,SP,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Regente Feijó,Regente Feijó,SP,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Reginópolis,Reginópolis,SP,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Registro,Registro,SP,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Ribeirão Preto,Ribeirão Preto,SP,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Santa Cruz do Rio Pardo,Santa Cruz do Rio Pardo,SP,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Santo Anastácio,Santo Anastácio,SP,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Santo André,Santo André,SP,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Santos,Santos,SP,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,São Bernardo do Campo,São Bernardo do Campo,SP,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,São Caetano do Sul,São Caetano do Sul,SP,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,São José do Rio Preto,São José do Rio Preto,SP,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,São Manoel,São Manuel,SP,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Sorocaba,Sorocaba,SP,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Suzano,Suzano,SP,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Taquarituba,Taquarituba,SP,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Tupã,Tupã,SP,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Tupí Paulista,Tupí Paulista,SP,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Valparaíso,Valparaíso,SP,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Vera Cruz,Vera Cruz,SP,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Vila Galvão,Guarulhos,SP,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Votuporanga,Votuporanga,SP,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Anápolis,Anápolis,GO,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Goiânia,Goiânia,GO,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Apucarana,Apucarana,PR,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Arapongas,Arapongas,PR,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Assai,Assai,PR,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Astorga,Astorga,PR,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Bandeirantes,Bandeirantes,PR,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Bela Vista do Paraíso,Bela Vista do Paraíso,PR,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Cambará,Cambará,PR,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Cambé,Cambé,PR,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Cianorte,Cianorte,PR,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Colorado,Colorado,PR,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Cornélio Procópio,Cornélio Procópio,PR,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Cruzeiro D'Oeste,Cruzeiro D'Oeste,PR,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Curitiba,Curitiba,PR,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Ibiporã,Ibiporã,PR,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Itambé,Itambé,PR,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Jandaia do Sul,Jandaia do Sul,PR,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Londrina,Londrina,PR,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Mandaquáçu,Mandaguaçu,PR,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Mandaquari,Mandaguari,PR,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Marialva,Marialva,PR,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Maringa,Maringa,PR,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Nova Esperança,Nova Esperança,PR,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Paranaquá,Paranaguá,PR,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Paranavaí,Paranavaí,PR,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Rolândia,Rolândia,PR,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Santa Amélia,Santa Amélia,PR,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Santa Cruz do Monte Castelo,Santa Cruz do Monte Castelo,PR,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,São João do Caiuá,São João do Caiuá,PR,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Sertanópolis,Sertanópolis,PR,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Terra Boa,Terra Boa,PR,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Umuarama,Umuarama,PR,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Urai,Urai,PR,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Campo Grande,Campo Grande,MT,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Belo Horizonte,Belo Horizonte,MG,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Juiz de Fora,Juiz de Fora,MG,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Campos,Campos,RJ,,,
bdescontos.jpg,"BANCO BRASILEIRO DE DESCONTOS, S. A.",1943,,,,Duque de Caxias,Duque de Caxias,RJ,,,
bestadopr.jpg,BANCO DO ESTADO DO PARANÁ S. A.,1928,,,,Andirá,Andirá,PR,,,
bestadopr.jpg,BANCO DO ESTADO DO PARANÁ S. A.,1928,,,,Antonina,Antonina,PR,,,
bestadopr.jpg,BANCO DO ESTADO DO PARANÁ S. A.,1928,,,,Apucarana,Apucarana,PR,,,
bestadopr.jpg,BANCO DO ESTADO DO PARANÁ S. A.,1928,,,,Arapongas,Arapongas,PR,,,
bestadopr.jpg,BANCO DO ESTADO DO PARANÁ S. A.,1928,,,,Araucária,Araucária,PR,,,
bestadopr.jpg,BANCO DO ESTADO DO PARANÁ S. A.,1928,,,,Assai,Assai,PR,,,
bestadopr.jpg,BANCO DO ESTADO DO PARANÁ S. A.,1928,,,,Bandeirantes,Bandeirantes,PR,,,
bestadopr.jpg,BANCO DO ESTADO DO PARANÁ S. A.,1928,,,,Barracão (em instalação),Barracão,PR,em instalação,,
bestadopr.jpg,BANCO DO ESTADO DO PARANÁ S. A.,1928,,,,Bela Vista do Paraíso,Bela Vista do Paraíso,PR,,,
bestadopr.jpg,BANCO DO ESTADO DO PARANÁ S. A.,1928,,,,Cambará,Cambará,PR,,,
bestadopr.jpg,BANCO DO ESTADO DO PARANÁ S. A.,1928,,,,Cambé,Cambé,PR,,,
bestadopr.jpg,BANCO DO ESTADO DO PARANÁ S. A.,1928,,,,Campo Largo,Campo Largo,PR,,,
bestadopr.jpg,BANCO DO ESTADO DO PARANÁ S. A.,1928,,,,Campo Mourão,Campo Mourão,PR,,,
bestadopr.jpg,BANCO DO ESTADO DO PARANÁ S. A.,1928,,,,Cascável,Cascável,PR,,,
bestadopr.jpg,BANCO DO ESTADO DO PARANÁ S. A.,1928,,,,Centenário do Sul,Centenário do Sul,PR,,,
bestadopr.jpg,BANCO DO ESTADO DO PARANÁ S. A.,1928,,,,Cleve Jândia,Clevelândia,PR,,,
bestadopr.jpg,BANCO DO ESTADO DO PARANÁ S. A.,1928,,,,Cornélio Procópio,Cornélio Procópio,PR,,,
bestadopr.jpg,BANCO DO ESTADO DO PARANÁ S. A.,1928,,,,Foz do Iquacu,Foz do Iquacu,PR,,,
bestadopr.jpg,BANCO DO ESTADO DO PARANÁ S. A.,1928,,,,Francisco Beltrão,Francisco Beltrão,PR,,,
bestadopr.jpg,BANCO DO ESTADO DO PARANÁ S. A.,1928,,,,Golo-Erê,Golo-Erê,PR,,,
bestadopr.jpg,BANCO DO ESTADO DO PARANÁ S. A.,1928,,,,Guaira,Guaira,PR,,,
bestadopr.jpg,BANCO DO ESTADO DO PARANÁ S. A.,1928,,,,Guarapuava,Guarapuava,PR,,,
bestadopr.jpg,BANCO DO ESTADO DO PARANÁ S. A.,1928,,,,Ibaiti,Ibaiti,PR,,,
bestadopr.jpg,BANCO DO ESTADO DO PARANÁ S. A.,1928,,,,Irati,Irati,PR,,,
bestadopr.jpg,BANCO DO ESTADO DO PARANÁ S. A.,1928,,,,Jacarézinho,Jacarézinho,PR,,,
bestadopr.jpg,BANCO DO ESTADO DO PARANÁ S. A.,1928,,,,Jaquapitã,Jaguapitã,PR,,,
bestadopr.jpg,BANCO DO ESTADO DO PARANÁ S. A.,1928,,,,Jaquariaiva,Jaguariaíva,PR,,,
bestadopr.jpg,BANCO DO ESTADO DO PARANÁ S. A.,1928,,,,Laranjeiras dos Sul,Laranjeiras dos Sul,PR,,,
bestadopr.jpg,BANCO DO ESTADO DO PARANÁ S. A.,1928,,,,Loanda,Loanda,PR,,,
bestadopr.jpg,BANCO DO ESTADO DO PARANÁ S. A.,1928,,,,Londrina,Londrina,PR,,,
bestadopr.jpg,BANCO DO ESTADO DO PARANÁ S. A.,1928,,,,Mandaquari,Mandaguari,PR,,,
bestadopr.jpg,BANCO DO ESTADO DO PARANÁ S. A.,1928,,,,Maringá,Maringá,PR,,,
bestadopr.jpg,BANCO DO ESTADO DO PARANÁ S. A.,1928,,,,Nova Fátima,Nova Fátima,PR,,,
bestadopr.jpg,BANCO DO ESTADO DO PARANÁ S. A.,1928,,,,Palmas,Palmas,PR,,,
bestadopr.jpg,BANCO DO ESTADO DO PARANÁ S. A.,1928,,,,Paranaguá,Paranaguá,PR,,,
bestadopr.jpg,BANCO DO ESTADO DO PARANÁ S. A.,1928,,,,Paranavai,Paranavai,PR,,,
bestadopr.jpg,BANCO DO ESTADO DO PARANÁ S. A.,1928,,,,Pato Branco,Pato Branco,PR,,,
bestadopr.jpg,BANCO DO ESTADO DO PARANÁ S. A.,1928,,,,Pirai do Sul,Pirai do Sul,PR,,,
bestadopr.jpg,BANCO DO ESTADO DO PARANÁ S. A.,1928,,,,Pitanga,Pitanga,PR,,,
bestadopr.jpg,BANCO DO ESTADO DO PARANÁ S. A.,1928,,,,Ponta Grossa,Ponta Grossa,PR,,,
bestadopr.jpg,BANCO DO ESTADO DO PARANÁ S. A.,1928,,,,Primeiro de Maio,Primeiro de Maio,PR,,,
bestadopr.jpg,BANCO DO ESTADO DO PARANÁ S. A.,1928,,,,Ribeirão do Pinhal,Ribeirão do Pinhal,PR,,,
bestadopr.jpg,BANCO DO ESTADO DO PARANÁ S. A.,1928,,,,Rio Negro,Rio Negro,PR,,,
bestadopr.jpg,BANCO DO ESTADO DO PARANÁ S. A.,1928,,,,Rolândia,Rolândia,PR,,,
bestadopr.jpg,BANCO DO ESTADO DO PARANÁ S. A.,1928,,,,Santa Izabel do Ivai,Santa Izabel do Ivai,PR,,,
bestadopr.jpg,BANCO DO ESTADO DO PARANÁ S. A.,1928,,,,Santa Mariana,Santa Mariana,PR,,,
bestadopr.jpg,BANCO DO ESTADO DO PARANÁ S. A.,1928,,,,Santo Antônio da Platina,Santo Antônio da Platina,PR,,,
bestadopr.jpg,BANCO DO ESTADO DO PARANÁ S. A.,1928,,,,São Jerônimo da Serra,São Jerônimo da Serra,PR,,,
bestadopr.jpg,BANCO DO ESTADO DO PARANÁ S. A.,1928,,,,São José dos Pinhais,São José dos Pinhais,PR,,,
bestadopr.jpg,BANCO DO ESTADO DO PARANÁ S. A.,1928,,,,São Mateus do Sul,São Mateus do Sul,PR,,,
bestadopr.jpg,BANCO DO ESTADO DO PARANÁ S. A.,1928,,,,São Paulo (Estado de São Paulo),São Paulo,PR,Estado de São Paulo,São Paulo,
bestadopr.jpg,BANCO DO ESTADO DO PARANÁ S. A.,1928,,,,Sertanópolis,Sertanópolis,PR,,,
bestadopr.jpg,BANCO DO ESTADO DO PARANÁ S. A.,1928,,,,Terra Rica,Terra Rica,PR,,,
bestadopr.jpg,BANCO DO ESTADO DO PARANÁ S. A.,1928,,,,Toledo,Toledo,PR,,,
bestadopr.jpg,BANCO DO ESTADO DO PARANÁ S. A.,1928,,,,União da Vitória,União da Vitória,PR,,,
bestadopr.jpg,BANCO DO ESTADO DO PARANÁ S. A.,1928,,,,Urai,Urai,PR,,,
bestadors.jpg,BANCO DO ESTADO DO RIO GRANDE DO SUL S. A.,1928,,"Cr$ 500.000.000,00","Cr$ 265.000.000,00",Matriz: Porto Alegre,Porto Alegre,RS,,Matriz; Azenha; Bonfim; Caminho do Meio; Cidade Baixa; Cristo Redentor; Floresta; Glória; Menino Deus; Moinhos de Vento; Navegantes; Partenon; Petrópolis; Passo d'Areia; São João; Teresópolis; Tristeza,
bestadors.jpg,BANCO DO ESTADO DO RIO GRANDE DO SUL S. A.,1928,,"Cr$ 500.000.000,00","Cr$ 265.000.000,00",Agência: Rio de Janeiro,Rio de Janeiro,GB,,Rua da Alfândega,
bestadors.jpg,BANCO DO ESTADO DO RIO GRANDE DO SUL S. A.,1928,,"Cr$ 500.000.000,00","Cr$ 265.000.000,00",Agência: Copacabana,Rio de Janeiro,GB,,Copacabana,
bestadors.jpg,BANCO DO ESTADO DO RIO GRANDE DO SUL S. A.,1928,,"Cr$ 500.000.000,00","Cr$ 265.000.000,00",Agências em São Paulo,São Paulo,SP,,Centro; Mercado,
bestadors.jpg,BANCO DO ESTADO DO RIO GRANDE DO SUL S. A.,1928,,"Cr$ 500.000.000,00","Cr$ 265.000.000,00",Est. do Rio Grande do Sul: Alegrete,Est. do Rio Grande do Sul: Alegrete,RS,,,
bestadors.jpg,BANCO DO ESTADO DO RIO GRANDE DO SUL S. A.,1928,,"Cr$ 500.000.000,00","Cr$ 265.000.000,00",Antônio Prado,Antônio Prado,RS,,,
bestadors.jpg,BANCO DO ESTADO DO RIO GRANDE DO SUL S. A.,1928,,"Cr$ 500.000.000,00","Cr$ 265.000.000,00",Arroio Grande,Arroio Grande,RS,,,
bestadors.jpg,BANCO DO ESTADO DO RIO GRANDE DO SUL S. A.,1928,,"Cr$ 500.000.000,00","Cr$ 265.000.000,00",Arroio do Meio,Arroio do Meio,RS,,,
bestadors.jpg,BANCO DO ESTADO DO RIO GRANDE DO SUL S. A.,1928,,"Cr$ 500.000.000,00","Cr$ 265.000.000,00",Bagé,Bagé,RS,,,
bestadors.jpg,BANCO DO ESTADO DO RIO GRANDE DO SUL S. A.,1928,,"Cr$ 500.000.000,00","Cr$ 265.000.000,00",Barra do Ribeiro,Barra do Ribeiro,RS,,,
bestadors.jpg,BANCO DO ESTADO DO RIO GRANDE DO SUL S. A.,1928,,"Cr$ 500.000.000,00","Cr$ 265.000.000,00",Bento Gonçalves,Bento Gonçalves,RS,,,
bestadors.jpg,BANCO DO ESTADO DO RIO GRANDE DO SUL S. A.,1928,,"Cr$ 500.000.000,00","Cr$ 265.000.000,00",Bom Jesus,Bom Jesus,RS,,,
bestadors.jpg,BANCO DO ESTADO DO RIO GRANDE DO SUL S. A.,1928,,"Cr$ 500.000.000,00","Cr$ 265.000.000,00",Caçapava do Sul,Caçapava do Sul,RS,,,
bestadors.jpg,BANCO DO ESTADO DO RIO GRANDE DO SUL S. A.,1928,,"Cr$ 500.000.000,00","Cr$ 265.000.000,00",Cacequi,Cacequi,RS,,,
bestadors.jpg,BANCO DO ESTADO DO RIO GRANDE DO SUL S. A.,1928,,"Cr$ 500.000.000,00","Cr$ 265.000.000,00",Cachoeira do Sul,Cachoeira do Sul,RS,,,
bestadors.jpg,BANCO DO ESTADO DO RIO GRANDE DO SUL S. A.,1928,,"Cr$ 500.000.000,00","Cr$ 265.000.000,00",Camaquã,Camaquã,RS,,,
bestadors.jpg,BANCO DO ESTADO DO RIO GRANDE DO SUL S. A.,1928,,"Cr$ 500.000.000,00","Cr$ 265.000.000,00",Canôas,Canoas,RS,,,
bestadors.jpg,BANCO DO ESTADO DO RIO GRANDE DO SUL S. A.,1928,,"Cr$ 500.000.000,00","Cr$ 265.000.000,00",Campo Bom,Campo Bom,RS,,,
bestadors.jpg,BANCO DO ESTADO DO RIO GRANDE DO SUL S. A.,1928,,"Cr$ 500.000.000,00","Cr$ 265.000.000,00",Carazinho,Carazinho,RS,,,
bestadors.jpg,BANCO DO ESTADO DO RIO GRANDE DO SUL S. A.,1928,,"Cr$ 500.000.000,00","Cr$ 265.000.000,00",Carlos Barbosa,Carlos Barbosa,RS,,,
bestadors.jpg,BANCO DO ESTADO DO RIO GRANDE DO SUL S. A.,1928,,"Cr$ 500.000.000,00","Cr$ 265.000.000,00",Caxias do Sul,Caxias do Sul,RS,,,
bestadors.jpg,BANCO DO ESTADO DO RIO GRANDE DO SUL S. A.,1928,,"Cr$ 500.000.000,00","Cr$ 265.000.000,00",Cruz Alta,Cruz Alta,RS,,,
bestadors.jpg,BANCO DO ESTADO DO RIO GRANDE DO SUL S. A.,1928,,"Cr$ 500.000.000,00","Cr$ 265.000.000,00",Dom Pedrito,Dom Pedrito,RS,,,
bestadors.jpg,BANCO DO ESTADO DO RIO GRANDE DO SUL S. A.,1928,,"Cr$ 500.000.000,00","Cr$ 265.000.000,00",Encantado Encruzilhada do Sul,Encantado Encruzilhada do Sul,RS,,,
bestadors.jpg,BANCO DO ESTADO DO RIO GRANDE DO SUL S. A.,1928,,"Cr$ 500.000.000,00","Cr$ 265.000.000,00",Erechim,Erechim,RS,,,
bestadors.jpg,BANCO DO ESTADO DO RIO GRANDE DO SUL S. A.,1928,,"Cr$ 500.000.000,00","Cr$ 265.000.000,00",Esteio,Esteio,RS,,,
bestadors.jpg,BANCO DO ESTADO DO RIO GRANDE DO SUL S. A.,1928,,"Cr$ 500.000.000,00","Cr$ 265.000.000,00",Estréia,Estréia,RS,,,
bestadors.jpg,BANCO DO ESTADO DO RIO GRANDE DO SUL S. A.,1928,,"Cr$ 500.000.000,00","Cr$ 265.000.000,00",Farroupilha,Farroupilha,RS,,,
bestadors.jpg,BANCO DO ESTADO DO RIO GRANDE DO SUL S. A.,1928,,"Cr$ 500.000.000,00","Cr$ 265.000.000,00",Flóres da Cunha,Flóres da Cunha,RS,,,
bestadors.jpg,BANCO DO ESTADO DO RIO GRANDE DO SUL S. A.,1928,,"Cr$ 500.000.000,00","Cr$ 265.000.000,00",Fragata (Pelotas),Pelotas,RS,Pelotas,Fragata,
bestadors.jpg,BANCO DO ESTADO DO RIO GRANDE DO SUL S. A.,1928,,"Cr$ 500.000.000,00","Cr$ 265.000.000,00",Garibaldi,Garibaldi,RS,,,
bestadors.jpg,BANCO DO ESTADO DO RIO GRANDE DO SUL S. A.,1928,,"Cr$ 500.000.000,00","Cr$ 265.000.000,00",General Câmara,General Câmara,RS,,,
bestadors.jpg,BANCO DO ESTADO DO RIO GRANDE DO SUL S. A.,1928,,"Cr$ 500.000.000,00","Cr$ 265.000.000,00",Getúlio Vargas,Getúlio Vargas,RS,,,
bestadors.jpg,BANCO DO ESTADO DO RIO GRANDE DO SUL S. A.,1928,,"Cr$ 500.000.000,00","Cr$ 265.000.000,00",Giruá,Giruá,RS,,,
bestadors.jpg,BANCO DO ESTADO DO RIO GRANDE DO SUL S. A.,1928,,"Cr$ 500.000.000,00","Cr$ 265.000.000,00",Gramado,Gramado,RS,,,
bestadors.jpg,BANCO DO ESTADO DO RIO GRANDE DO SUL S. A.,1928,,"Cr$ 500.000.000,00","Cr$ 265.000.000,00",Gravataí,Gravataí,RS,,,
bestadors.jpg,BANCO DO ESTADO DO RIO GRANDE DO SUL S. A.,1928,,"Cr$ 500.000.000,00","Cr$ 265.000.000,00",Guaporé,Guaporé,RS,,,
