order_number,entry,establishments_1980,personnel_total_1980,personnel_linked_to_service_activity_1980,salaries_withdrawals_1980_mil_cruzeiros,total_revenue_1980_mil_cruzeiros,companies_headquartered_in_municipality_1985,establishments_1985,personnel_total_1985,personnel_linked_to_service_activity_1985,salaries_withdrawals_1985_mil_cruzeiros,total_revenue_1985_mil_cruzeiros,source_page_1980,source_page_1985,left_extraction_method,right_extraction_method,needs_review
356,DIVERSÕES,36,233,159,17 828,155 448,39,46,504,448,2 047 924,16 942 310,66,67,mistral_table,mistral_table,no
357,AUXILIARES DIVERSOS,525,10 945,9 067,648 293,7 161 239,631,727,13 323,11 120,169 880 896,561 616 225,66,67,pdf_text_layout,mistral_table,no
358,AUX. DA AGROPECUARIA E REFLORESTAMENTO,8,1 210,908,232 647,539 578,8,9,781,395,18 735 285,33 490 348,66,67,mistral_table,mistral_table,no
359,"AUX. COMÉRCIO, LOCAÇÃO DE BENS E SERVIÇOS",165,1 011 687,182 162,1,142 209,196,219,1 912,1 560,27 040 729,153 172 980,66,67,mistral_table,mistral_table,no
360,AUX. FINANC. SEGUROS E CAPITALIZAÇÃO,19,94,71,15 060,63 832,8,17,80,56,1 336 058,17 353 002,66,67,mistral_table,mistral_table,no
361,AUXILIARES DOS TRANSPORTES,77,1 277 866,220 783,1,044 564,48,73,1 450,1 201,30 628 579,72 758 856,66,67,mistral_table,mistral_table,no
362,"AUX. CONSTRUÇAO, OBRAS, GEO~ESIA, ETC",30,1 448,1 325,538 617,3 051 704,27,39,1 335,1 217,24 482 727,137 372 885,66,67,pdf_text_layout,mistral_table,no
363,"AUX. DE LIMPEZA, HIGIENIZAÇÃO, ETC",18,2 453,2 367,108 685,261 498,23,24,621,880,5 293 279,14 295 286,66,67,mistral_table,mistral_table,no
364,AUX. PRESTADOS A EMPRESAS E PESSOAS,174,3 226,2 730,318 400,972 490,282,307,6 547,5 590,59 237 489,123 492 880,66,67,mistral_table,mistral_table,no
365,AUXILIARES DA SAÚDE,34,226,133,31 939,85 344,39,39,297,221,3 126 750,9 682 028,66,67,mistral_table,mistral_table,no
366,"COMPRA, VENDA, ADMINISTRAÇÃO BENS IMOVEIS",54,228,109,27 724,133 646,63,63,295,171,3 808 357,12 361 695,66,67,mistral_table,mistral_table,no
367,COMPRA E VENDA DE BENS IMOVEIS,44,192,93,23 590,123 950,42,12,157,81,1 437 353,5 473 731,66,67,mistral_table,mistral_table,no
368,"ADMINISTRAÇÃO, LOCAÇÃO, ETC",10,36,16,4 134,9 698,21,21,138,90,2 169 004,6 887 964,66,67,mistral_table,mistral_table,no
369,BELEM,897,18 976,14 156,2 377 779,10 517 589,2 115,2 279,22 706,17 830,234 537 335,824 430 221,66,67,pdf_text_layout,mistral_table,no
370,ALOJAMENTO E ALIMENTAÇÃO,648,4 082,2 678,318 176,1 699 600,722,750,5 118,3 755,30 225 324,132 271 537,66,67,pdf_text_layout,mistral_table,no
371,ALOJAMENTO,65,1 358,1 046,113 685,514 579,64,90,1 805,1 611,10 923 333,47 998 807,66,67,mistral_table,mistral_table,no
372,ALIMENTAÇAO,583,2 724,1 632,204 491,185 024,638,660,3 313,2 144,19 301 991,84 272 730,66,67,pdf_text_tokens,mistral_table,no
373,"REPARAÇÃO, MANUTENÇÃO E INSTALAÇÃO",441,2 272,1 438,248 024,817 070,480,489,2 182,1 430,19 075 654,52 227 440,66,67,mistral_table,mistral_table,no
374,"REPARAÇÃO, MANUTENÇÃO E INSTALAÇÃO",441,2 272,1 438,248 024,817 070,480,489,2 182,1 430,19 075 654,52 227 440,66,67,mistral_table,mistral_table,no
375,"PESSOAIS, DE HIGIENE E ESTÉTICA PESSOAL",190,873,506,69 844,272 249,175,197,864,537,5 846 469,14 512 280,66,67,mistral_table,mistral_table,no
376,PESSOAIS,86,472,270,40 028,196 287,47,67,333,231,2 038 705,5 713 092,66,67,mistral_table,mistral_table,no
377,HIGIENE E DE ESTÉTICA PESSOAL,104,401,236,29 816,75 962,128,130,531,306,3 807 764,8 799 188,66,67,mistral_table,mistral_table,no
378,"RADIOOIFUSÃQ, TELEVISÃO.E DIVERSÕES",41,580,361,67 331,441 238,46,56,951,842,6 435 806,54 343 960,68,69,pdf_text_tokens,mistral_table,no
379,RADIOOJFUSAO E TELEVISAO,8,360,212,50 758,293 480,7,10,447,394,4 387 882,37 401 650,68,69,pdf_text_layout,mistral_table,no
380,DIVERSOES,33,220,149,16 573,147 758,39,46,504,448,2 047 924,16 942 310,68,69,pdf_text_tokens,mistral_table,no
381,AUXILIARES DIVERSOS,524,10 943,9 065,1 646 833,7 155 614,631,726,13 312,11 109,169 588 286,560 264 009,68,69,pdf_text_layout,mistral_table,no
382,AUX. DA AGROPECUARIA_E REFLORESTAMENTO,8,1,210 908,232 647,539 578,8,9,781,395,18 735 285,33 490 348,68,69,pdf_text_tokens,mistral_table,no
383,"AUX. COMERCIO, LOCAÇAO DE BENS E SE6VIÇOS",164,1 009,665,180 702,1 136 584,196,219,1 912,1 560,27 040 729,153 172 960,68,69,pdf_text_layout,mistral_table,no
384,"AUX. FINANC,, SEGUROS E CAPITALIZAÇAO",19,94,71,15 060,63 832,8,17,80,56,1 336 058,17 353 002,68,69,pdf_text_layout,mistral_table,no
385,AUXILIARES DO;; TRANSPORTES,77,1 277,866,220 783,1 044 584,48,73,1 450,1 201,30 628 579,72 756 856,68,69,pdf_text_layout,mistral_table,no
386,"AUX. CONSTRUÇAO, OBRAS, GEOQESIA, ETC",30,1 448,1 325,538 617,3 051 704,27,38,1 324,1 206,24 190 117,136 020 669,68,69,pdf_text_layout,mistral_table,no
387,"AUX. DE LIMPEZA, HIGIENIZAÇAO, ETC",18,2 453,2 367,108 685,261 498,23,24,921,880,5 293 279,14 295 266,68,69,pdf_text_tokens,mistral_table,no
388,AUX. PRESTADOS A EMPRESAS E PESSOAS,174,3 226,2 730,318 400,972 490,282,307,6 547,5 590,59 237 489,123 492 860,68,69,pdf_text_layout,mistral_table,no
389,AUXILIARES DA SAUDE,34,2.26,133,31 939,85 344,39,39,297,221,3 126 750,9 682 000,68,69,pdf_text_tokens,mistral_table,no
390,"COMPRA, VENDA, ADMINISTRAÇÃO BENS !MOVEIS",53,226,108,27 571,131 818,61,61,279,157,3 365 796,10 810 995,68,69,pdf_text_tokens,mistral_table,no
391,COMPRA E VE~OA OE BE~S IMOVEIS,43,190,92,23 437,122 122,41,41,152,78,1 421 039,5 388 229,68,69,pdf_text_layout,mistral_table,no
392,"AOMINI.STRAÇAO, LOCAÇAO, ETC",10,36,16,4 134,9 696,20,20,127,79,1 944 757,5 422 756,68,69,pdf_text_tokens,mistral_table,no
393,SANTAREM,303,1 750,1 225,157 518,772 265,390,403,2 123,1 531,17 835 889,57 241 340,68,69,pdf_text_tokens,mistral_table,no
394,ALOJAMENTO,25,241,158,19 451,64 720,23,24,307,247,2 581 015,8 663 324,68,69,tesseract_por_review,mistral_table,no
395,ALIMENTAÇÃO,88,377,197,31 126,132 002,106,109,419,235,3 019 304,13 151 975,68,69,tesseract_por_review,mistral_table,no
396,"REPARAÇAO, MANUTENÇAO E INSTALAÇAO",85,376,2.54,38 124,110 609,170,171,613,403,6 358 950,18 240 592,68,69,pdf_text_layout,mistral_table,no
397,DEMAIS GENEROS,105,756,615,68 817,464 934,91,99,784,646,5 876 620,17 185 449,68,69,pdf_text_tokens,mistral_table,no
398,ABAETETUBA,61,252,146,66 499,143 768,77,79,262,160,2 730 412,9 538 147,68,69,pdf_text_tokens,mistral_table,no
399,ACARA,2,(B),(A),(X),(A),65,65,176,84,933 030,5 664 930,68,69,pdf_text_tokens,mistral_table,no
400,AFUA,4,14,(E),974,5 570,3,4,13,6,63 944,306 480,68,69,tesseract_por_review,mistral_table,no
401,ALENOUER,31,102,62,10 467,28 489,41,42,176,98,886 038,3 262 493,68,69,pdf_text_tokens,mistral_table,no
402,ALMEIRIM,58,1,304 120,168 337,932 724,78,83,6 257,6 122,30 546 573,129 747 455,68,69,pdf_text_tokens,mistral_table,no
403,ALTAMIRA,128,649,389,63 874,217 272,192,196,634,378,5 858 417,20 888 356,68,69,pdf_text_tokens,mistral_table,no
404,ANA.JAS,7,11,4,449,2 731,8,8,17,8,160 200,431 000,68,69,pdf_text_tokens,mistral_table,no
405,ANAN I NDEUA,68,515,387,45 562,219 063,24,25,164,124,1 661 876,7 180 466,68,69,pdf_text_tokens,mistral_table,no
406,AVEIRO,17,"""8",15,2 927,10 250,34,35,139,71,1 461 152,4 727 008,68,69,pdf_text_tokens,mistral_table,no
407,BAGRE,1,(8),(A),o),(A),2,2,(B),(A),(X),(B),68,69,tesseract_por_review,mistral_table,no
408,BAIÃO,13,2.8,1,389,7 649,13,13,40,19,335 400,3 486 000,68,69,pdf_text_tokens,mistral_table,no
409,BARCARENA,18,47,22,3 901,17 131,88,92,683,562,5 323 362,22 199 495,68,69,pdf_text_tokens,mistral_table,no
410,BENEVIDES,15,146,57,12 166,47 231,41,41,190,126,1 525 965,6 370 822,68,69,pdf_text_tokens,mistral_table,no
411,BONITO,-,-,-,-,-,1,1,(A),(A),(X),(A),68,69,tesseract_por_review,mistral_table,no
412,BRAGANÇA,51,182,95,11 751,51 512,44,45,173,102,1 217 684,4 138 463,68,69,pdf_text_tokens,mistral_table,no
413,BREVES,26,78,39,4 762,26 270,25,27,108,56,1 069 341,4 993 000,68,69,pdf_text_tokens,mistral_table,no
414,BU.JARU,24,83,32,334,18 316,38,38,97,53,542 280,2 403 200,68,69,pdf_text_tokens,mistral_table,no
415,CACHOEIRA DO ARARI,6,12,5,456,2 566,12,13,36,15,167 250,819 589,68,69,pdf_text_tokens,mistral_table,no
416,CAMETA,63,192,73,14 351,46 431,41,41,132,69,1 615 578,9 542 158,68,69,pdf_text_tokens,mistral_table,no
417,CAPANEMA,51,164,76,11 704,41 075,69,69,264,176,2 640 718,8 327 383,68,69,pdf_text_tokens,mistral_table,no
418,CAPITÃO POÇO,22,57,22,3 507,15 379,29,30,92,43,499 804,2 511 991,68,69,tesseract_por_review,mistral_table,no
419,CASTANHAL,150,593,350,50 450,206 439,142,148,599,395,5 667 655,17 935 935,68,69,pdf_text_tokens,mistral_table,no
420,COLARES,3,5,5,272,1 428,1,1,(A),(A),(X),(A),68,69,tesseract_por_review,mistral_table,no
421,CONCEIÇÃO DO ARAGUAIA,260,910,491,100 732,366 687,104,104,359,206,2 936 128,11 533 141,68,69,pdf_text_tokens,mistral_table,no
422,CURRAL I NHO,6,14,4,511,3 548,1,1,(A),(A),(X),(A),68,69,pdf_text_tokens,mistral_table,no
423,CURUÇA,1,(A),ta),(XxX),(B),1,1,(A),(A),(X),(A),68,69,tesseract_por_review,mistral_table,no
424,FARO,2,(8),(A),(X),(A),18,19,66,24,509 725,1 341 268,68,69,pdf_text_tokens,mistral_table,no
425,GURUPA,13,26,6,1 458,9 613,4,5,13,7,79 000,684 800,68,69,pdf_text_tokens,mistral_table,no
426,I GARAP~ -AÇU,11,35,10,1 511,10 570,18,18,55,29,334 814,1 515 993,68,69,pdf_text_tokens,mistral_table,no
427,IGARAPE-MIRI,18,59,32,3 956,14 558,50,50,165,95,1 680 900,7 269 563,68,69,pdf_text_tokens,mistral_table,no
428,INHANGAPI,1,(A),(A),(X),(A),1,1,(A),(A),(X),(A),68,69,tesseract_por_review,mistral_table,no
429,IRITUIA,23,74,30,4 428,12 799,40,40,131,74,899 063,5 396 850,68,69,pdf_text_tokens,mistral_table,no
430,ITAITUBA,226,809,339,110 695,809 150,782,787,2 499,1 327,52 528 329,201 540 398,68,69,pdf_text_tokens,mistral_table,no
431,ITUPIRANGA,7,29,13,971,7 084,49,49,160,73,776 300,5 763 600,68,69,pdf_text_tokens,mistral_table,no
432,JACUNDA,15,47,24,3 232,20 560,39,39,155,94,1 798 600,7 194 640,68,69,pdf_text_tokens,mistral_table,no
433,JURUTI,2,(A),(A),(X),(A),3,3,9,4,95 400,660 000,70,71,mistral_table,mistral_table,no
434,LIMOEIRO DO AJURU,6,13,6,799,3 520,4,4,9,4,104 200,914 200,70,71,mistral_table,mistral_table,no
435,MARABA,168,660,307,75 381,222 309,401,429,2 830,2 180,34 434 645,139 743 208,70,71,mistral_table,mistral_table,no
436,MARACANÁ,13,41,17,1 820,5 793,24,24,66,36,321 859,1 936 244,70,71,mistral_table,mistral_table,no
437,MARAPANIM,11,48,20,1 427,11 989,10,10,38,8,323 050,1 422 010,70,71,mistral_table,mistral_table,no
438,MELGAÇO,-,-,-,-,-,2,2,(A),(A),(X),(B),70,71,mistral_table,mistral_table,no
439,MOCAJUBA,27,62,31,3 288,10 885,25,25,86,56,1 002 000,3 170 000,70,71,mistral_table,mistral_table,no
440,MOJU,9,27,15,1 345,6 072,9,9,38,17,172 800,1 168 230,70,71,mistral_table,mistral_table,no
441,MONTE ALEGRE,20,53,20,3 368,13 212,57,57,156,74,1 622 250,7 397 738,70,71,mistral_table,mistral_table,no
442,MUANA,4,10,4,812,1 654,-,-,-,-,-,-,70,71,mistral_table,mistral_table,no
443,NOVA TIMBOTEIA,1,(A),(A),(X),(A),4,4,9,5,70 127,192 600,70,71,mistral_table,mistral_table,no
444,OBIDOS,32,88,46,8 823,27 447,33,34,113,59,927 165,2 897 683,70,71,mistral_table,mistral_table,no
445,ORIXIMINA,41,146,101,13 418,48 064,46,48,159,92,1 642 726,7 380 045,70,71,mistral_table,mistral_table,no
446,OUREM,29,65,28,5 017,23 093,34,36,96,45,810 820,3 869 034,70,71,mistral_table,mistral_table,no
447,PARAGOMINAS,136,452,224,32 028,97 794,110,111,413,244,4 385 600,14 604 639,70,71,mistral_table,mistral_table,no
448,PEIXE-BOI,1,(A),(A),(X),(A),1,1,(A),(A),(X),(A),70,71,mistral_table,mistral_table,no
449,PONTA DE PEDRAS,3,8,-,266,3 100,9,9,24,9,182 448,857 480,70,71,mistral_table,mistral_table,no
450,PORTEL,40,123,72,8 185,42 147,5,6,22,15,131 181,494 967,70,71,mistral_table,mistral_table,no
451,PORTO DE MOZ,5,12,-,428,3 340,-,-,-,-,-,-,70,71,mistral_table,mistral_table,no
452,PRAINHA,6,19,6,766,3 785,9,11,45,30,457 875,1 348 789,70,71,mistral_table,mistral_table,no
453,PRIMAVERA,6,12,2,670,1 898,2,2,(A),(A),(X),(B),70,71,mistral_table,mistral_table,no
454,REDENÇÃO,-,-,-,-,-,39,39,142,75,1 331 442,4 766 373,70,71,mistral_table,mistral_table,no
455,RIO MARIA,-,-,-,-,-,41,42,274,196,3 061 258,9 316 560,70,71,mistral_table,mistral_table,no
456,RONDON DO PARA,-,-,-,-,-,111,111,349,206,4 121 885,11 708 416,70,71,mistral_table,mistral_table,no
457,SALINOPOLIS,41,223,109,9 554,45 248,72,72,297,112,1 444 062,6 091 560,70,71,mistral_table,mistral_table,no
458,SALVATERRA,6,16,4,422,2 050,8,8,23,8,184 010,897 000,70,71,mistral_table,mistral_table,no
459,SANTA CRUZ DO ARARI,3,7,-,430,2 720,1,2,(A),(A),(X),(A),70,71,mistral_table,mistral_table,no
460,SANTA ISABEL DO PARA,31,118,48,6 965,39 873,31,31,116,56,673 259,2 555 161,70,71,mistral_table,mistral_table,no
461,SANTA MARIA DO PARA,14,47,13,1 847,20 748,23,23,60,27,368 916,1 447 363,70,71,mistral_table,mistral_table,no
462,SANTANA DO ARAGUAIA,19,87,43,10 694,33 455,20,21,112,65,716 130,4 224 615,70,71,mistral_table,mistral_table,no
463,SANTO ANTONIO DO TAUA,-,-,-,-,-,8,8,23,12,240 356,810 483,70,71,mistral_table,mistral_table,no
464,SÃO CAETANO DE ODIVELAS,23,64,28,3 625,12 259,1,1,(A),(A),(X),(A),70,71,mistral_table,mistral_table,no
465,SÃO DOMINGOS DO CAPIM,96,328,156,25 370,90 447,10,10,29,12,124 551,318 897,70,71,mistral_table,mistral_table,no
466,SÃO FELIX DO XINGU,3,9,3,477,1 370,59,59,221,127,1 570 744,7 186 608,70,71,mistral_table,mistral_table,no
467,SÃO FRANCISCO DO PARA,3,8,3,360,761,3,3,8,1,23 796,103 417,70,71,mistral_table,mistral_table,no
468,SÃO JOÃO DO ARAGUAIA,20,68,27,3 981,16 657,66,68,309,177,2 610 404,9 038 813,70,71,mistral_table,mistral_table,no
469,SÃO MIGUEL DO GUAMA,40,135,85,10 880,39 097,29,30,130,73,992 366,3 257 316,70,71,mistral_table,mistral_table,no
470,SÃO SEBASTIÃO DA BOA VISTA,10,28,12,1 707,6 824,3,3,26,18,153 804,532 000,70,71,mistral_table,mistral_table,no
471,SENADOR JOSE PORFIRIO,2,(B),(A),(X),(B),27,28,83,42,774 756,4 313 228,70,71,mistral_table,mistral_table,no
472,SOURE,48,112,30,8 168,26 523,21,21,83,47,421 301,2 355 466,70,71,mistral_table,mistral_table,no
473,TOME-AÇU,41,137,49,5 598,49 263,61,61,201,120,1 698 797,5 698 754,70,71,mistral_table,mistral_table,no
474,TUCURUI,222,1 910,1 395,582 064,1 562 709,459,464,1 767,1 193,38 883 033,97 071 607,70,71,mistral_table,mistral_table,no
475,VIGIA,42,98,53,7 417,27 566,23,23,59,28,433 440,1 666 208,70,71,mistral_table,mistral_table,no
476,VISEU,6,24,10,1 491,7 916,8,8,22,11,85 854,633 640,70,71,mistral_table,mistral_table,no
477,XINGUARA,-,-,-,-,-,93,95,374,234,3 357 323,11 960 254,70,71,mistral_table,mistral_table,no
478,AMAPÁ,385,1 757,1 031,187 730,638 650,482,508,2 574,1 724,30 639 419,108 081 658,72,73,mistral_table,mistral_table,no
479,ALOJAMENTO E ALIMENTAÇÃO,183,553,219,46 950,269 000,237,247,879,390,7 013 461,39 436 539,72,73,mistral_table,mistral_table,no
480,ALOJAMENTO,12,74,52,5 373,25 023,19,22,155,110,1 433 812,7 972 575,72,73,mistral_table,mistral_table,no
481,ALIMENTAÇÃO,171,479,167,41 577,243 977,218,225,724,280,5 579 649,31 463 964,72,73,mistral_table,mistral_table,no
482,"REPARAÇÃO, MANUTENÇÃO E INSTALAÇÃO",100,305,158,29 993,86 210,145,145,433,241,4 918 427,13 467 045,72,73,mistral_table,mistral_table,no
483,"REPARAÇÃO, MANUTENÇÃO E INSTALAÇÃO",100,305,158,29 993,86 210,145,145,433,241,4 918 427,13 467 045,72,73,mistral_table,mistral_table,no
484,"PESSOAIS, DE HIGIENE E ESTÉTICA PESSOAL",27,(E),(D),(X),(E),34,35,(E),(D),(X),(E),72,73,mistral_table,mistral_table,no
485,PESSOAIS,12,(D),(C),(X),(D),16,16,(D),(C),(X),(D),72,73,mistral_table,mistral_table,no
486,HIGIENE E DE ESTÉTICA PESSOAL,15,(D),(D),(X),(D),18,19,(D),(C),(X),(D),72,73,mistral_table,mistral_table,no
487,"RADIODIFUSÃO, TELEVISÃO E DIVERSÕES",31,148,98,16 298,84 409,20,27,149,114,1 570 727,8 753 077,72,73,mistral_table,mistral_table,no
488,RADIODIFUSÃO E TELEVISÃO,8,60,51,6 646,23 567,1,6,75,68,849 154,3 731 299,72,73,mistral_table,mistral_table,no
489,DIVERSÕES,23,88,47,9 552,60 842,19,21,74,46,721 573,5 021 778,72,73,mistral_table,mistral_table,no
490,AUXILIARES DIVERSOS,42,674,516,86 323,166 858,44,52,1 027,941,15 878 189,43 239 518,72,73,mistral_table,mistral_table,no
491,AUX. DA AGROPECUÁRIA E REFLORESTAMENTO,3,171,74,42 067,64 920,-,1,(F),(F),(X),(E),72,73,mistral_table,mistral_table,no
492,"AUX. COMÉRCIO, LOCAÇÃO DE BENS E SERVIÇOS",5,(C),(B),(X),(C),4,4,(D),(D),(X),(B),72,73,mistral_table,mistral_table,no
493,"AUX. FINANC., SEGUROS E CAPITALIZAÇÃO",3,(A),(A),(X),(A),-,-,-,-,-,-,72,73,mistral_table,mistral_table,no
494,AUXILIARES DOS TRANSPORTES,3,42,34,7 659,21 105,3,6,92,86,1 361 519,4 802 686,72,73,mistral_table,mistral_table,no
495,"AUX. DE LIMPEZA, HIGIENIZAÇÃO, ETC",3,341,327,23 449,42 693,6,6,252,234,1 169 939,6 294 370,72,73,mistral_table,mistral_table,no
496,AUX. PRESTADOS A EMPRESAS E PESSOAS,21,88,65,9 681,23 734,25,29,351,310,4 858 315,26 501 594,72,73,mistral_table,mistral_table,no
497,AUXILIARES DA SAÚDE,4,17,10,1 626,7 454,6,6,23,15,232 569,547 873,72,73,mistral_table,mistral_table,no
498,"COMPRA, VENDA, ADMINISTRAÇÃO BENS IMÓVEIS",2,(B),(A),(X),(A),2,2,(B),(A),(X),(B),72,73,mistral_table,mistral_table,no
499,COMPRA E VENDA DE BENS IMÓVEIS,1,(A),(A),(X),(A),1,1,(A),(A),(X),(A),72,73,mistral_table,mistral_table,no
500,"ADMINISTRAÇÃO, LOCAÇÃO, ETC",1,(A),(A),(X),(A),1,1,(A),(A),(X),(A),72,73,mistral_table,mistral_table,no
501,MACAPÁ,318,1 597,969,172 746,552 409,435,457,2 439,1 679,29 241 872,99 780 463,72,73,mistral_table,mistral_table,no
502,ALOJAMENTO E ALIMENTAÇÃO,140,455,188,40 214,232 160,209,219,795,368,6 397 593,34 772 505,72,73,mistral_table,mistral_table,no
503,ALOJAMENTO,10,64,43,5 036,24 582,14,17,133,102,1 330 999,6 798 355,72,73,mistral_table,mistral_table,no
504,ALIMENTAÇÃO,130,391,145,35 178,207 578,195,202,662,266,5 066 594,27 974 150,72,73,mistral_table,mistral_table,no
505,"REPARAÇÃO, MANUTENÇÃO E INSTALAÇÃO",96,299,156,29 114,84 397,140,140,422,238,4 819 737,13 117 316,72,73,mistral_table,mistral_table,no
506,"REPARAÇÃO, MANUTENÇÃO E INSTALAÇÃO",96,299,156,29 114,84 397,140,140,422,238,4 819 737,13 117 316,72,73,mistral_table,mistral_table,no
507,"PESSOAIS, DE HIGIENE E ESTÉTICA PESSOAL",25,(E),(D),(X),(E),33,34,(E),(D),(X),(E),72,73,mistral_table,mistral_table,no
508,PESSOAIS,12,(D),(C),(X),(D),15,15,(D),(C),(X),(D),72,73,mistral_table,mistral_table,no
509,HIGIENE E DE ESTÉTICA PESSOAL,13,(D),(C),(X),(D),18,19,(D),(C),(X),(D),72,73,mistral_table,mistral_table,no
510,"RADIODIFUSÃO, TELEVISÃO E DIVERSÕES",14,99,74,10 387,40 851,10,13,115,94,1 135 652,5 847 635,72,73,mistral_table,mistral_table,no
511,RADIODIFUSÃO E TELEVISÃO,4,57,49,6 556,23 249,1,3,72,65,830 083,3 730 325,72,73,mistral_table,mistral_table,no
512,DIVERSÕES,4,42,25,3 831,17 602,9,10,43,29,305 569,2 117 310,72,73,mistral_table,mistral_table,no
513,AUXILIARES DIVERSOS,41,672,515,85 579,164 473,41,49,1 023,941,15 648 275,42 923 768,72,73,mistral_table,mistral_table,no
514,AUX. DA AGROPECUÁRIA E REFLORESTAMENTO,3,171,74,42 067,64 920,-,1,(F),(F),(X),(E),72,73,mistral_table,mistral_table,no
515,"AUX. COMÉRCIO, LOCAÇÃO DE BENS E SERVIÇOS",5,(C),(B),(X),(C),4,4,(D),(D),(X),(B),72,73,mistral_table,mistral_table,no
516,"AUX. FINANC., SEGUROS E CAPITALIZAÇÃO",1,(A),(A),(X),(A),-,-,-,-,-,-,72,73,mistral_table,mistral_table,no
517,AUXILIARES DOS TRANSPORTES,3,42,34,7 659,21 105,3,6,92,86,1 361 519,4 802 686,72,73,mistral_table,mistral_table,no
518,"AUX. DE LIMPEZA, HIGIENIZAÇÃO, ETC",3,341,327,23 449,42 693,6,6,252,234,1 169 939,6 294 370,72,73,mistral_table,mistral_table,no
519,AUX. PRESTADOS A EMPRESAS E PESSOAS,20,88,64,8 937,21 348,22,26,347,310,4 628 401,26 185 844,72,73,mistral_table,mistral_table,no
520,AUXILIARES DA SAÚDE,4,17,10,1 626,7 454,6,6,23,15,232 569,547 873,72,73,mistral_table,mistral_table,no
521,"COMPRA, VENDA, ADMINISTRAÇÃO BENS IMÓVEIS",2,(B),(A),(X),(A),2,2,(B),(A),(X),(B),72,73,mistral_table,mistral_table,no
522,COMPRA E VENDA DE BENS IMÓVEIS,1,(A),(A),(X),(A),1,1,(A),(A),(X),(A),72,73,mistral_table,mistral_table,no
523,"ADMINISTRAÇÃO, LOCAÇÃO, ETC",1,(A),(A),(X),(A),1,1,(A),(A),(X),(A),72,73,mistral_table,mistral_table,no
524,AMAPÁ,6,11,1,692,4 795,12,13,39,12,274 414,885 892,72,73,mistral_table,mistral_table,no
525,CALÇOENE,2,(A),(A),(X),(A),8,10,28,12,366 750,3 667 022,72,73,mistral_table,mistral_table,no
526,MAZAGÃO,51,133,58,13 468,77 801,22,22,50,13,634 423,2 435 085,72,73,mistral_table,mistral_table,no
527,OIAPOQUE,8,14,3,686,3 051,5,6,18,8,121 960,1 313 196,72,73,mistral_table,mistral_table,no
528,TOCANTINS,1 193,4 076,1 915,222 887,977 721,1 743,1 795,5 866,3 148,36 793 039,175 107 782,72,73,mistral_table,mistral_table,no
529,ALOJAMENTO E ALIMENTAÇÃO,688,2 252,852,84 824,532 363,1 023,1 035,2 950,1 208,10 944 480,76 703 321,72,73,mistral_table,mistral_table,no
530,ALOJAMENTO,155,695,347,28 434,127 246,172,173,638,336,2 799 649,14 184 836,72,73,mistral_table,mistral_table,no
531,ALIMENTAÇÃO,533,1 557,505,56 390,405 117,851,862,2 312,872,8 144 831,62 518 485,72,73,mistral_table,mistral_table,no
532,"REPARAÇÃO, MANUTENÇÃO E INSTALAÇÃO",233,792,474,53 930,156 009,390,391,1 242,753,9 324 169,23 912 107,72,73,mistral_table,mistral_table,no
533,"REPARAÇÃO, MANUTENÇÃO E INSTALAÇÃO",233,792,474,53 930,156 009,390,391,1 242,753,9 324 169,23 912 107,72,73,mistral_table,mistral_table,no
534,"PESSOAIS, DE HIGIENE E ESTÉTICA PESSOAL",63,180,102,10 258,30 111,84,85,228,130,1 816 613,4 376 391,72,73,mistral_table,mistral_table,no
535,PESSOAIS,19,56,24,3 256,11 885,22,23,54,26,257 296,1 178 494,72,73,mistral_table,mistral_table,no
536,HIGIENE E DE ESTÉTICA PESSOAL,44,124,78,7 002,18 226,62,62,174,104,1 559 317,3 197 897,72,73,mistral_table,mistral_table,no
537,"RADIODIFUSÃO, TELEVISÃO E DIVERSÕES",27,123,70,7 620,37 632,30,33,130,78,764 037,20 537 197,72,73,mistral_table,mistral_table,no
538,RADIODIFUSÃO E TELEVISÃO,4,46,26,2 225,17 050,2,5,64,44,448 714,19 275 700,72,73,mistral_table,mistral_table,no
539,DIVERSÕES,23,77,44,5 985,20 582,28,28,76,34,315 323,1 261 497,72,73,mistral_table,mistral_table,no
540,AUXILIARES DIVERSOS,162,669,397,60 749,200 472,201,232,1 261,949,13 524 595,47 288 910,72,73,mistral_table,mistral_table,no
541,AUX. DA AGROPECUÁRIA E REFLORESTAMENTO,17,162,90,16 633,78 881,17,21,191,152,2 249 089,8 220 124,72,73,mistral_table,mistral_table,no
542,"AUX. COMÉRCIO, LOCAÇÃO DE BENS E SERVIÇOS",6,18,7,1 442,6 685,8,11,(E),(D),(X),(D),72,73,mistral_table,mistral_table,no
543,"AUX. FINANC., SEGUROS E CAPITALIZAÇÃO",2,(B),(A),(X),(A),4,24,231,218,2 245 177,14 987 012,74,75,pdf_text_layout,mistral_table,no
544,AUXILIARES DOS TRANSPORTES,10,55,54,6 410,23 495,4,24,231,218,2 245 177,14 987 012,74,75,mistral_table,pdf_text_layout,no
545,"AUX. CONSTRUÇÃO, OBRAS, GEOGESIA, ETC",5,(C),(B),(X),(B),12,14,243,225,4 548 151,9 788 552,74,75,mistral_table,mistral_table,no
546,"AUX. DE LIMPEZA, HIGIENIZAÇÃO, ETC",4,21,12,1 484,3 245,1,1,(C),(C),(X),(A),74,75,mistral_table,mistral_table,no
