order_number,entry,establishments_1980,personnel_total_1980,personnel_linked_to_commercialization_1980,salaries_withdrawals_other_compensation_1980_mil_cruzeiros,total_revenue_1980_mil_cruzeiros,commercialization_revenue_1980_mil_cruzeiros,companies_headquartered_in_municipality_1985,establishments_1985,personnel_total_1985,personnel_linked_to_commercialization_1985,salaries_withdrawals_other_compensation_1985_mil_cruzeiros,total_revenue_1985_mil_cruzeiros,commercialization_revenue_1985_mil_cruzeiros,source_page_1980,source_page_1985,left_extraction_method,right_extraction_method,needs_review
467,ARTIGOS DIVERSOS,10,48,21,7 040,126 946,126 696,5,6,37,26,334 699,4 585 787,4 487 047,40,41,mistral_table,mistral_table,no
468,ARTIGOS USADOS,9,56,26,6 198,252 804,252 804,7,8,99,85,740 576,14 834 717,14 705 506,40,41,mistral_table,mistral_table,no
469,SANTAREM,769,3 005,1 471,292 943,5 709 817,5 690 744,943,1 031,4 247,2 604,40 900 756,611 412 462,605 298 133,40,41,mistral_table,mistral_table,no
470,COMERCIO VAREJISTA,701,2 504,1 267,231 543,3 771 617,3 762 662,991,957,3 756,2 265,34 510 847,369 384 967,365 353 396,40,41,mistral_table,mistral_table,no
471,"PROD. ALIMENTICIOS, BEBIDAS E FUMO",376,726,115,62 478,630 539,629 281,570,577,1 448,840,12 865 689,72 043 594,71 299 435,40,41,mistral_table,mistral_table,no
472,"FERRAGENS, MAT. ELETR. E ELETRÔNICO",26,193,133,15 711,398 979,398 619,50,59,455,348,4 441 165,58 377 785,58 186 385,40,41,mistral_table,mistral_table,no
473,MAQ. E EQUIP. DE USO INDUSTRIAL,10,75,46,10 073,253 874,252 518,10,12,127,71,1 995 339,62 417 709,61 793 193,40,41,mistral_table,mistral_table,no
474,DEMAIS GÉNEROS,289,1 510,973,143 281,2 488 225,2 482 244,261,309,1 728,1 206,15 208 454,176 545 879,174 074 383,40,41,mistral_table,mistral_table,no
475,COMERCIO ATACADISTA,55,296,192,35 448,1 938 200,1 928 082,52,72,468,339,6 206 621,242 027 495,239 944 737,40,41,mistral_table,mistral_table,no
476,ABAETETUBA,193,584,273,64 673,757 243,757 171,272,294,792,413,7 005 928,62 063 892,61 999 441,40,41,mistral_table,mistral_table,no
477,ACARA,23,78,2,2 887,29 705,29 705,292,294,769,360,5 870 603,61 050 173,60 775 073,40,41,mistral_table,mistral_table,no
478,AFUA,75,308,95,17 353,292 211,292 011,121,127,319,163,3 812 749,26 741 118,26 171 318,40,41,mistral_table,mistral_table,no
479,ALEMQUER,151,333,84,33 430,280 565,280 565,121,136,395,141,2 554 127,29 176 559,28 873 023,40,41,mistral_table,mistral_table,no
480,ALMEIRIM,69,379,176,37 969,4 555 258,4 554 728,87,97,389,305,6 151 211,162 191 779,160 013 948,40,41,mistral_table,mistral_table,no
481,ALTAMIRA,250,961,392,72 916,1 266 123,1 256 105,356,379,1 468,900,12 351 821,191 483 004,190 445 046,42,43,mistral_table,mistral_table,no
482,ANAJAS,56,113,36,14 860,121 031,120 901,152,152,362,164,4 447 648,21 126 600,21 126 600,42,43,mistral_table,mistral_table,no
483,ANANINDEUA,128,1 187,435,197 863,4 067 819,4 049 726,48,62,775,483,8 012 458,221 220 930,214 777 813,42,43,mistral_table,mistral_table,no
484,AUGUSTO CORREA,10,21,1,817,4 486,4 486,11,11,17,95,824,556 808,556 808,42,43,mistral_table,pdf_text_tokens,no
485,AVEIRO,44,104,20,7 353,75 981,73 751,167,171,588,252,6 293 183,25 839 557,25 687 557,42,43,mistral_table,mistral_table,no
486,BAGRE,18,65,15,8 213,63 126,63 126,15,15,39,18,719 441,2 844 488,2 831 288,42,43,mistral_table,mistral_table,no
487,BAIÃO,59,81,25,4 183,45 601,45 270,98,102,261,123,2 455 784,35 902 375,35 579 375,42,43,mistral_table,mistral_table,no
488,BARCARENA,55,152,50,11 122,119 411,119 075,156,167,482,247,3 709 493,49 782 989,48 591 021,42,43,mistral_table,mistral_table,no
489,BENEVIDES,73,193,29,10 428,232 421,229 582,113,117,375,163,3 251 089,56 423 103,55 770 748,42,43,mistral_table,mistral_table,no
490,BONITO,5,5,-,942,8 361,5 920,21,21,58,21,267 000,1 695 610,1 687 610,42,43,mistral_table,mistral_table,no
491,BRAGANÇA,246,672,280,49 423,877 498,875 206,182,200,665,344,4 777 470,62 122 896,61 920 786,42,43,mistral_table,mistral_table,no
492,BREVES,131,452,191,29 340,386 781,386 198,64,74,268,145,2 921 839,30 975 110,30 484 954,42,43,mistral_table,mistral_table,no
493,BUJARU,65,189,41,10 420,148 161,147 920,114,116,297,140,2 046 689,14 937 079,14 934 829,42,43,mistral_table,mistral_table,no
494,CACHOEIRA DO ARARI,60,104,14,5 396,33 680,33 360,49,50,139,60,915 290,4 632 724,4 624 774,42,43,mistral_table,mistral_table,no
495,CAMETA,292,773,220,54 241,1 015 329,1 009 090,217,230,606,306,7 627 393,97 250 032,96 478 143,42,43,mistral_table,mistral_table,no
496,CAPANEMA,176,573,218,43 996,902 519,902 244,184,198,768,486,7 795 410,137 629 049,137 377 837,42,43,mistral_table,mistral_table,no
497,CAPITÃO POÇO,93,225,62,14 776,254 771,254 109,79,83,248,102,1 655 096,26 686 875,26 582 875,42,43,mistral_table,mistral_table,no
498,CASTANHAL,295,1 422,723,131 045,2 730 157,2 711 598,310,362,1 823,1 158,16 432 013,311 573 351,308 287 437,42,43,mistral_table,mistral_table,no
499,CHAVES,22,96,31,5 010,39 714,39 714,101,101,233,128,2 858 000,10 956 420,10 869 420,42,43,mistral_table,mistral_table,no
500,COLARES,13,22,5,1 990,20 940,20 872,8,8,19,8,186 300,1 016 500,969 500,42,43,mistral_table,mistral_table,no
501,CONCEIÇÃO DO ARAGUAIA,514,1 291,517,145 903,2 136 373,2 132 892,180,189,745,386,6 184 031,67 106 027,66 982 887,42,43,mistral_table,mistral_table,no
502,CURRALINHO,21,51,16,3 923,25 289,25 245,13,14,48,20,675 000,3 697 800,3 592 800,42,43,mistral_table,mistral_table,no
503,CURUÇA,41,77,6,3 950,23 236,22 736,33,34,52,7,255 120,1 967 000,1 907 300,42,43,mistral_table,mistral_table,no
504,FARO,15,37,15,3 683,28 540,26 740,47,51,154,59,1 207 779,9 912 991,9 724 311,42,43,mistral_table,mistral_table,no
505,GURUPA,83,211,16,15 474,145 467,143 461,99,104,315,157,4 477 036,28 481 745,27 865 645,42,43,mistral_table,mistral_table,no
506,IGARAPE-AÇU,72,215,40,15 644,229 958,228 632,60,65,198,88,1 752 640,17 121 422,16 273 875,42,43,mistral_table,mistral_table,no
507,IGARAPE-MIRI,170,429,168,22 742,333 704,325 547,231,242,617,294,5 007 742,54 183 954,53 794 754,42,43,mistral_table,mistral_table,no
508,INHANGAPI,5,10,1,423,4 169,3 910,9,9,24,9,189 400,1 152 678,1 150 998,42,43,mistral_table,mistral_table,no
509,IRITUJA,68,191,53,15 983,241 932,241 392,82,85,259,119,2 149 040,32 427 022,32 379 622,42,43,mistral_table,mistral_table,no
510,ITAITUBA,576,1 460,426,166 381,3 251 016,3 245 271,1 259,1 329,4 302,2 328,90 774 900,993 289 828,990 907 419,42,43,mistral_table,mistral_table,no
511,ITUPIRANGA,15,40,9,1 646,42 402,42 229,73,73,210,87,1 490 000,12 287 400,12 283 400,42,43,mistral_table,mistral_table,no
512,JACUNDA,29,78,20,6 457,109 016,108 841,83,86,256,105,2 805 678,25 575 321,25 072 661,42,43,mistral_table,mistral_table,no
513,JURUTI,45,81,2,3 559,40 050,39 983,63,63,166,40,1 811 474,16 852 292,16 732 292,42,43,mistral_table,mistral_table,no
514,LIMOEIRO DO AJURU,117,178,12,13 598,69 677,68 562,14,18,47,18,415 255,3 117 708,3 069 708,42,43,mistral_table,mistral_table,no
515,MAGALHÃES BARATA,14,25,-,933,5 739,5 685,6,6,11,-,47 080,470 780,470 780,42,43,mistral_table,mistral_table,no
516,MARABA,294,1 075,474,88 051,1 738 001,1 724 847,652,730,2 859,1 581,24 930 631,357 753 553,355 645 860,42,43,mistral_table,mistral_table,no
517,MARACANÁ,27,63,11,4 412,48 889,48 522,101,102,281,113,1 762 502,16 364 283,16 284 283,42,43,mistral_table,mistral_table,no
518,MARAPANIM,40,86,5,2 843,22 965,22 960,37,40,109,19,1 202 128,9 967 294,9 797 294,42,43,mistral_table,mistral_table,no
519,MELGAÇO,10,22,9,1 779,20 246,20 246,19,19,60,22,733 600,4 173 179,3 952 679,42,43,mistral_table,mistral_table,no
520,MOCAJUBA,140,246,13,11 713,138 535,136 824,64,64,170,82,2 069 800,11 267 112,11 267 112,42,43,mistral_table,mistral_table,no
521,MOJU,34,90,32,6 163,40 011,40 011,137,139,424,145,2 407 515,17 568 768,17 442 768,42,43,mistral_table,mistral_table,no
522,MONTE ALEGRE,107,275,58,18 260,247 846,247 846,163,168,584,219,4 590 155,47 348 643,47 339 543,42,43,mistral_table,mistral_table,no
523,MUANA,34,82,16,5 946,36 170,33 497,25,25,66,23,385 535,3 694 671,3 689 171,42,43,mistral_table,mistral_table,no
524,NOVA TIMBOTEUA,24,39,12,3 760,40 181,40 179,16,17,37,7,305 029,3 683 379,3 675 979,42,43,mistral_table,mistral_table,no
525,OBIDOS,137,309,84,25 572,524 650,523 063,159,176,482,150,4 086 498,70 069 512,70 023 876,42,43,mistral_table,mistral_table,no
526,OEIRAS DO PARA,7,12,1,978,9 800,9 440,10,10,32,11,311 800,616 000·,616 000,44,45,mistral_table,pdf_text_layout,no
527,ORIXIMINA,108,261,78,28 680,703 334,701 361,91,108,299,144,4 509 012,83 552 325,83 390 041,44,45,mistral_table,pdf_text_layout,no
528,OUREM,101,200,44,18 052,219 821,218 633,92,97,247,90,2 241 045,"31 ""235 227",31 200 807,44,45,mistral_table,pdf_text_layout,no
529,PARAGOMINAS,135,525,207,32 564,641 175,626 274,177,187,591,266,4 962 439,92 409 236,92 290 548,44,45,mistral_table,pdf_text_layout,no
530,PEIXE-BOI,7,12,2,1 071,5 886,5 886,6,13,77,400,751,287,751 287,44,45,mistral_table,pdf_text_tokens,no
531,PONTA DE PEDRAS,13,29,8,1 334,12 275,12 275,31,31,101,40,718 625,3 759 912,3 638 627,44,45,mistral_table,pdf_text_layout,no
532,PORTEL,81,224,102,16 148,162 071,161 586,27,31,79,36,666 152,7 388 910,7 348 910,44,45,mistral_table,pdf_text_layout,no
533,PORTO DE MOZ,29,71,23,4 309,46 601,45 651,27,28,89,32,988 942,8 041 215,7 969 115,44,45,mistral_table,pdf_text_layout,no
534,PRAINHA,67,141,29,10 794,109 333,108 869,107,111,290,122,3 045 656,40 198 571,40 193 911,44,45,mistral_table,pdf_text_layout,no
535,PRIMAVERA,55,99,15,7 546,48 620,48 137,29,31,68,13,384 299,3 166 076,3 OIS 836,44,45,mistral_table,pdf_text_layout,no
536,REDENÇÃO,-,-,-,-,-,-,"1""6",157,563,260,4 707 324,116 359 987,115 760 731,44,45,mistral_table,pdf_text_layout,no
537,RIO MARIA,-,-,-,-,-,-,70,72,266,104,998 675,18 435 779,18 323 489,44,45,mistral_table,pdf_text_layout,no
538,RONDON DO PARA,-,-,-,-,-,-,182,167,536,240,4 958 109,63 146 275,61 962 589,44,45,mistral_table,pdf_text_layout,no
539,SALINOPOLIS,74,191,28,14 436,147 692,147 692,50,53,179,75,1 628 741,20 424 741,20 324 741,44,45,mistral_table,pdf_text_layout,no
540,SALVATERRA,107,262,51,6 215,37 354,37 304,44,44,102,37,615 750,3 836 042,3 813 642,44,45,mistral_table,pdf_text_layout,no
541,SANTA CRUZ DO ARARI,36,80,3,4 471,22 024,20 033,20,21,57,19,377 336,2 234 319,2 181 269,44,45,mistral_table,pdf_text_layout,no
542,SANTA ISABEL DO PARA,83,222,57,16 283,287 487,287 257,65,72,201,85,1 239 483,19 079 387,19 070 317,44,45,mistral_table,pdf_text_layout,no
543,SANTA MARIA DO PARA,59,184,34,7 303,137 780,137 530,54,56,162,51,833. 708,12 035 695,11 925 867,44,45,mistral_table,pdf_text_layout,no
544,SANTANA DO ARAQUAIA,59,145,48,18 104,211 545,211 545,69,74,261,113,2 258 221,18 324 736,"18 027 ""36",44,45,mistral_table,pdf_text_layout,no
545,SANTAREM NOVO,7,16,-,674,2 286,2 276,,,,,,,,44,45,mistral_table,pdf_text_layout_partial,yes
546,SANTO ANTONIO DO TAUA,15,28,2,1 916,51 265,51 265,,,,,,,,44,45,mistral_table,missing,yes
547,SÃO CAETANO DE ODIVELAS,29,76,22,4 253,42 173,41 493,40,40,96,34,917 271,11 330 547,11 192 547,44,45,mistral_table,pdf_text_layout,no
548,SÃO DOMINGOS DO CAPIM,139,431,155,29 701,478 318,477 552,49,49,132,38,1 073 563,13 332 775,11 927 512,44,45,mistral_table,pdf_text_layout,no
549,SÃO FELIX DO XINGU,19,45,1,3 792,30 303,30 303,162,178,589,279,s 403 587,82 994 268,82 799 018,44,45,mistral_table,pdf_text_layout,no
550,SÃO FRANCISCO DO PARA,22,57,12,3 162,34 583,33 698,14,15,39,6,193 570,3 248 361,3 222 361,44,45,mistral_table,pdf_text_layout,no
551,SÃO JOÃO DO ARAQUAIA,80,177,28,13 961,130 695,127 659,140,140,377,135,3 312 490,22 084 405,21 531 485,44,45,mistral_table,pdf_text_layout,no
552,SÃO MIGUEL DO GUAMA,46,158,65,14 783,304 025,304 025,61,64,236,112,1 653 149,21 035 445,"21 014 7""3",44,45,mistral_table,pdf_text_layout,no
553,SÃO SEBASTIÃO DA BOA VISTA,46,123,34,10 574,80 734,79 728,35,37,141,77,394 332,7 516 410,7 046 000,44,45,mistral_table,pdf_text_layout,no
554,SENADOR JOSE PORFIRIO,4,12,7,924,348 399,348 399,37,38,100,45,236 376,62 658 776,62 543 976,44,45,mistral_table,pdf_text_layout,no
555,SOURE,131,261,37,29 895,127 077,125 717,71,74,187,44,364 407,11 705 110,11 614 610,44,45,mistral_table,pdf_text_layout,no
556,TOME-AÇU,114,385,144,30 429,611 958,604 129,109,119,441,233,3 776 216,44 029 695,"43 905 ""95",44,45,mistral_table,pdf_text_layout,no
557,TUCURUI,211,818,358,97 453,4 205 636,4 198 005,454 474,516 855,16,710 411,178 467,699 178,145 365,44,45,mistral_table,pdf_text_tokens,no
558,VIGIA,90,163,40,11 799,141 442,138 403,57,62 152,57,046 680,9,157 842,045 182,44,45,mistral_table,pdf_text_tokens,no
559,VISEU,49,106,10,7 076,64 850,63 812,44,46 110,25,701 135,11 605 297,11,ses 297,44,45,mistral_table,pdf_text_layout,no
560,XINGUARA,-,-,-,-,-,-,235 241,737 382,726 177,56,964 598,56,864 978,44,45,mistral_table,pdf_text_tokens,no
561,AMAPA,879,2 899,1 196,258 596,5 328 923,5 293 120,931,1 017,3 753,821,35 559 894,575 913 731,570 40 888,44,45,mistral_table,pdf_text_layout,no
562,COMERCIO VAREJISTA,851,2 775,1 129,242 015,3 879 235,3 846 983,900,974,3 509,659,32 728 302,435 988 899,431 356 154,44,45,mistral_table,pdf_text_layout,no
563,"PROD. ALIMENTICIOS, BEBIDAS E FUMO",508,1 015,147,73 718,709 044,705 709,510,526,1 157,230,10 603 737,77 091 459,76 033 397,44,45,mistral_table,pdf_text_layout,no
564,"PROD. FARMACÊUTICOS, ODONT. E VETER",30,77,30,7 756,84 104,84 104,57,62,163,55,1 557 463,14 932 929,14 912 929,44,45,mistral_table,pdf_text_layout,no
565,"TECIDOS, VESTUÁRIO E ARMARINHO",131,589,391,50 782,502 890,502 890,152,168,762,482,7 359 799,80 595 558,80 528 039,44,45,mistral_table,pdf_text_layout,no
566,MAQ. E APARELMOS ELETR. USO DOMEST,28,194,71,12 703,290 613,288 186,11,22,204,132,1 996 365,16 942 367,16 942 367,44,45,mistral_table,pdf_text_layout,no
567,"FERRAGENS, MAT. ELETR. E ELETRÔNICO",54,193,74,17 353,360 476,357 373,56,60,279,151,2 662 753,·25 805 633,25 378 208,44,45,mistral_table,pdf_text_layout,no
568,"VEICULOS NOVOS E USADOS, PEÇAS",24,139,42,18 817,442 540,441 362,43,47,299,127,2 907 788,70 672 674,68 260 135,44,45,mistral_table,pdf_text_layout,no
569,MAQ. E EQUIP. DE USO INDUSTRIAL,1,(B),(A),(X),(B),(B),9,10,43,24,550 077,10 906 078,10 474 435,44,45,mistral_table,pdf_text_layout,no
570,COMBUSTÍVEIS E LUBRIFICANTES,11,58,32,7 511,496 577,493 753,6,17,129,104,787 294,55 441 869,55 399-410,44,45,mistral_table,pdf_text_layout,no
571,"PAPELARIAS, LIVRARIAS",16,47,21,3 279,50 432,50 432,15,16,67,42,634 385,8 830 609,8 828 316,44,45,mistral_table,pdf_text_layout,no
572,MERC. EM GERAL - INC. ALIMENTÍCIOS,18,362,277,39 319,782 454,770 210,15,17,313,269,2 687 601,66 384 007,66 384 007,44,45,mistral_table,pdf_text_layout,no
573,MERC. EM GERAL - EXC. ALIMENTÍCIOS,4,31,21,2 618,79 284,79 284,2,2,(C),(B),()(),(8),IB>,44,45,mistral_table,pdf_text_layout,no
574,ARTIGOS DIVERSOS,27,64,22,5 674,61 396,61 116,24,27,(E),(D),(X),(C),IB>,44,45,mistral_table,pdf_text_layout,no
575,ARTIGOS USADOS,1,(A),(A),(X),(A),(A),,,,,,,,44,45,mistral_table,missing,yes
576,"PROD. ALIMENTICIOS, BEBIDAS E FUMO",17,76,49,9 464,252 635,249 384,31,41,234,162,2 609 669,139 924 832,139 092 734,46,47,mistral_table,mistral_table,no
577,PRODUTOS EXTRATIVOS E AGROPECUARIOS,2,(A),(A),(X),(C),(C),,,,,,,,46,47,mistral_table,pdf_text_layout_partial,yes
578,COMERCIO ATACADISTA,27,112,67,15 354,1 449 688,1 445 137,27,29,157,100,1 552 866,29 235 760,29 088 560,46,47,mistral_table,mistral_table,no
579,"PROD. FARMACÊUTICOS, ODONT. E VETER",1,(B),(A),(X),(C),(C),-,-,-,-,-,-,-,46,47,mistral_table,mistral_table,no
580,"TECIDOS, VESTUÁRIO E ARMARINHO",1,(A),(A),(X),(A),(A),-,-,-,-,-,-,-,46,47,mistral_table,mistral_table,no
581,"FERRADES, MAT. ELETR. E ELETRÔNICO",3,14,4,1 824,61 976,61 976,2,2,(O),(C),(X),(A),(A),46,47,mistral_table,pdf_text_layout,no
582,MAG. E EQUIP. DE USO INDUSTRIAL,-,-,-,-,-,-,,,,,,,,46,47,mistral_table,pdf_text_layout_partial,yes
583,COMBUSTÍVEIS E LUBRIFICANTES,2,(C),(C),(X),(G),(G),-,3,10,10,276 608,91 069 831,91 069 831,46,47,mistral_table,mistral_table,no
584,"PAPELARIAS, LIVRARIAS",-,-,-,-,-,-,1,1,(A),(A),(X),(A),(A),46,47,mistral_table,tesseract_por_review,no
585,MERC. EM GERAL - INC. ALIMENTÍCIOS,-,-,-,-,-,-,,,,,,,,46,47,mistral_table,pdf_text_layout_partial,yes
586,MERC. EM GERAL - EXC. ALIMENTÍCIOS,-,-,-,-,-,-,-,1,(B),(B),(X),(B),(B),46,47,mistral_table,tesseract_por_review,no
587,ARTIGOS DIVERSOS,-,-,-,-,-,-,1,1,(A),(A),(X),(A),(A),46,47,mistral_table,mistral_table,no
588,ARTIGOS USADOS,1,(A),(A),(X),(A),(A),-,-,-,-,-,-,-,46,47,mistral_table,mistral_table,no
589,MACAPA,715,2 567,1 098,226 771,5 006 371,4 973 284,778,847,3 358,1 683,30 966 790,534 760 064,529 357 521,46,47,mistral_table,mistral_table,no
590,COMERCIO VAREJISTA,688,2 444,1 031,210 311,3 557 625,3 528 089,750,808,3 125,1 528,28 231 649,395 732 148,391 161 703,46,47,mistral_table,mistral_table,no
591,"PROD. ALIMENTICIOS, BEBIDAS E FUMO",386,799,107,57 051,516 665,515 286,411,420,935,174,7 880 309,59 126 588,58 130 826,46,47,mistral_table,mistral_table,no
592,"PROD. FARMACÊUTICOS, ODONT. E VETER",27,72,30,6 989,78 944,78 944,49,54,146,51,1 349 701,13 725 186,13 705 186,46,47,mistral_table,mistral_table,no
593,"TECIDOS, VESTUÁRIO E ARMARINHO",104,529,357,43 356,439 210,439 210,124,139,694,460,6 744 652,76 856 242,76 788 723,46,47,mistral_table,mistral_table,no
594,MAG. E APARELHOS ELETR. USO DOMEST,25,188,68,12 131,282 369,279 942,10,17,186,117,1 854 536,16 450 348,16 450 348,46,47,mistral_table,mistral_table,no
595,"FERRADES, MAT. ELETR. E ELETRÔNICO",52,189,73,16 318,354 358,352 216,51,55,267,148,2 479 570,24 439 561,24 012 136,46,47,mistral_table,mistral_table,no
596,"VEÍCULOS NOVOS E USADOS, PECAS",24,139,42,16 817,442 540,441 362,41,45,294,127,2 674 288,70 456 174,68 043 635,46,47,mistral_table,mistral_table,no
597,MAG. E EQUIP. DE USO INDUSTRIAL,1,(B),(A),(X),(B),(B),9,9,38,20,489 357,10 070 378,9 638 735,46,47,mistral_table,mistral_table,no
598,COMBUSTÍVEIS E LUBRIFICANTES,10,57,32,7 289,484 975,492 151,6,14,124,99,751 601,48 150 606,48 108 147,46,47,mistral_table,mistral_table,no
599,"PAPELARIAS, LIVRARIAS",16,47,21,3 279,50 432,50 432,14,15,66,41,610 785,8 718 609,6 715 316,46,47,mistral_table,mistral_table,no
600,MERC. EM GERAL - INC. ALIMENTÍCIOS,15,334,260,35 013,741 491,729 247,11,13,287,251,2 293 493,62 258 576,62 258 576,46,47,mistral_table,mistral_table,no
601,MERC. EM GERAL - EXC. ALIMENTÍCIOS,4,31,21,2 618,79 284,79 284,1,1,(8),(8),(X),(A),(A),46,47,mistral_table,pdf_text_layout,no
602,ARTIGOS DIVERSOS,23,57,19,4 974,57 731,57 451,23,26,(E),(D),(X),(C),(B),46,47,mistral_table,mistral_table,no
603,ARTIGOS USADOS,1,(A),(A),(X),(A),(A),-,-,-,-,-,-,-,46,47,mistral_table,mistral_table,no
604,COMERCIO ATACADISTA,26,111,67,15 233,1 448 746,1 445 195,29,38,223,155,2 513 218,139 027 916,138 195 818,46,47,mistral_table,mistral_table,no
605,PRODUTOS EXTRATIVOS E AGROPECUARIOS,2,(A),(A),(X),(C),(C),-,1,(A),(A),(X),(A),(A),46,47,mistral_table,mistral_table,no
606,"PROD. ALIMENTÍCIOS, BEBIDAS E FUMO",16,75,49,9 343,251 693,248 442,25,27,151,97,1 488 221,28 416 904,28 269 704,46,47,mistral_table,mistral_table,no
607,"PROD. FARMACÊUTICOS, ODONT. E VETER",1,(B),(A),(X),(C),(C),-,-,-,-,-,-,-,46,47,mistral_table,mistral_table,no
608,"TECIDOS, VESTUÁRIO E ARMARINHO",1,(A),(A),(X),(A),(A),-,-,-,-,-,-,-,46,47,mistral_table,mistral_table,no
609,"FERRADES, MAT. ELETR. E ELETRÔNICO",3,14,4,1 824,61 976,61 976,2,2,(D),(C),(X),(A),(A),46,47,mistral_table,mistral_table,no
610,MAG. E EQUIP. DE USO INDUSTRIAL,-,-,-,-,-,-,-,1,(A),(A),(X),(C),(C),46,47,mistral_table,mistral_table,no
611,COMBUSTÍVEIS E LUBRIFICANTES,2,(C),(C),(X),(G),(G),-,1,-,-,-,-,-,46,47,mistral_table,mistral_table,no
612,"PAPELARIAS, LIVRARIAS",-,-,-,-,-,-,1,1,(A),(A),(X),(A),(A),46,47,mistral_table,mistral_table,no
613,MERC. EM GERAL - INC. ALIMENTÍCIOS,-,-,-,-,-,-,-,1,(D),(C),(X),(B),(B),46,47,mistral_table,mistral_table,no
614,MERC. EM GERAL - EXC. ALIMENTÍCIOS,-,-,-,-,-,-,-,1,(B),(B),(X),(B),(B),46,47,mistral_table,mistral_table,no
615,ARTIGOS DIVERSOS,-,-,-,-,-,-,1,1,(A),(A),(X),(A),(A),46,47,mistral_table,mistral_table,no
616,ARTIGOS USADOS,1,(A),(A),(X),(A),(A),-,-,-,-,-,-,-,46,47,mistral_table,mistral_table,no
617,AMAPÁ,33,41,2,1 845,13 323,13 026,27,29,61,19,610 660,4 525 783,4 525 783,46,47,mistral_table,mistral_table,no
618,CALÇOENE,17,24,2,2 291,19 188,19 064,27,32,71,25,1 081 854,15 032 040,14 999 040,46,47,mistral_table,mistral_table,no
619,MAZAGÃO,86,212,73,21 731,255 506,253 211,81,88,210,67,2 315 639,16 402 064,16 402 064,46,47,mistral_table,mistral_table,no
620,OIAPOQUE,28,55,21,5 958,34 535,34 535,17,21,53,27,584 951,5 193 780,5 164 480,46,47,mistral_table,mistral_table,no
621,TOCANTINS,2 851,8 075,2 639,463 873,10 336 901,10 282 400,3 321,3 543,11 084,4 736,57 416 236,1 317 098 461,1 284 502 247,46,47,mistral_table,mistral_table,no
622,COMERCIO VAREJISTA,2 799,7 709,2 434,427 403,9 285 478,9 233 835,3 277,3 485,10 351,4 397,50 860 854,1 090 168 733,1 068 951 720,46,47,mistral_table,mistral_table,no
623,"PROD. ALIMENTÍCIOS, BEBIDAS E FUMO",1 491,3 031,308,120 132,1 435 363,1 421 997,1 640,1 656,3 514,762,13 589 226,170 839 120,169 996 980,46,47,mistral_table,mistral_table,no
624,"PROD. FARMACÊUTICOS, ODONT. E VETER",180,514,177,32 832,561 135,580 296,265,278,717,267,3 596 549,66 506 085,66 226 970,46,47,mistral_table,mistral_table,no
625,"TECIDOS, VESTUÁRIO E ARMARINHO",487,1 343,440,69 465,936 625,937 387,597,622,1 642,637,6 089 855,88 049 324,87 866 823,46,47,mistral_table,mistral_table,no
626,MAG. E APARELHOS ELETR. USO DOMEST,68,425,284,34 028,648 334,648 283,48,76,576,348,4 065 492,62 110 345,61 986 835,46,47,mistral_table,mistral_table,no
627,"FERRADES, MAT. ELETR. E ELETRÔNICO",81,309,153,19 864,386 899,384 399,123,137,592,345,3 432 595,68 216 815,67 718 323,46,47,mistral_table,mistral_table,no
628,"VEÍCULOS NOVOS E USADOS, PECAS",116,465,186,31 880,843 761,836 264,189,203,918,493,5 020 295,121 751 875,115 037 134,46,47,mistral_table,mistral_table,no
629,MAG. E EQUIP. DE USO INDUSTRIAL,15,145,65,24 178,472 708,468 137,38,47,283,183,2 222 870,56 975 286,56 576 087,46,47,mistral_table,mistral_table,no
630,COMBUSTÍVEIS E LUBRIFICANTES,90,566,354,46 320,2 976 198,2 961 143,156,189,1 008,678,7 476 774,334 240 730,331 514 309,46,47,mistral_table,mistral_table,no
631,"PAPELARIAS, LIVRARIAS",29,84,36,4 023,42 447,42 447,42,49,120,49,557 960,4 959 008,4 903 568,46,47,mistral_table,mistral_table,no
632,MERC. EM GERAL - INC. ALIMENTÍCIOS,145,577,329,31 894,803 657,801 112,84,120,681,492,3 691 380,95 907 900,87 393 335,46,47,mistral_table,mistral_table,no
633,MERC. EM GERAL - EXC. ALIMENTÍCIOS,16,(D),(C),(X),(C),(C),3,7,45,36,169 900,6 744 429,6 590 819,46,47,mistral_table,mistral_table,no
634,ARTIGOS DIVERSOS,80,209,90,10 504,123 234,120 273,82,91,227,95,879 701,13 527 449,12 820 150,46,47,mistral_table,mistral_table,no
635,ARTIGOS USADOS,1,(A),(A),(X),(A),(A),10,10,28,12,68 257,340 387,340 387,46,47,mistral_table,mistral_table,no
636,COMERCIO ATACADISTA,49,329,204,29 607,1 051 423,1 048 565,44,57,733,339,6 555 382,226 929 728,215 550 527,46,47,mistral_table,mistral_table,no
637,PRODUTOS EXTRATIVOS E AGROPECUARIOS,8,35,20,5 052,220 653,217 795,13,14,338,39,4 045 489,145 594 270,134 607 181,46,47,mistral_table,mistral_table,no
638,"PROD. ALIMENTÍCIOS, BEBIDAS E FUMO",35,264,164,22 126,754 596,754 596,21,31,294,231,1 564 223,49 902 151,49 550 845,46,47,mistral_table,mistral_table,no
639,"PROD. FARMACÊUTICOS, ODONT. E VETER",-,-,-,-,-,-,3,3,18,9,94 344,2 446 685,2 434 685,46,47,mistral_table,mistral_table,no
